start	end	text	start_mm:ss	end_mm:ss
21360	28320	Rumänien wurde von einem schweren Erdbeben heimgesucht, das annähernd 300 Todesopfer und über 400 Verletzte forderte.	00:21	00:28
28840	35440	Das Zentrum des Bebens lag etwa 150 Kilometer von Bukarest entfernt, das ebenfalls schwer in Mitleidenschaft gezogen wurde.	00:28	00:35
41740	48620	Hier die Aufräumungsarbeiten in der rumänischen Hauptstadt, wo auch das Kartenhochhaus ein Wohngebäude mit 90 Wohnungen einstürzte.	00:41	00:48
49100	57480	Das Deutsche Reich stellte einen Betrag von 5 Millionen Lei zur Unterstützung der Erdbebengeschädigten zur Verfügung.	00:49	00:57
57480	65020	Der Führer überwies der rumänischen Regierung als persönliches Geschenk Arzneien und Hilfsmaterial im Werte von 200.000 Mark.	00:57	01:05
65660	69300	König Michael begab sich urtelbar nach der Katastrophe in das Erdbeben.	01:05	01:09
73960	78060	Der Deutsche besichtigte die großen Rüstungswerke von Terni in Mittelitalien.	01:13	01:18
86970	90330	Anschließend besuchte der Deutsche das Doppolavoro-Haus des Werkes.	01:26	01:30
105370	108130	Neue Bilder von der italienischen Front in Afrika.	01:45	01:48
108850	112370	Bis dicht hinter die erste Linie werden die Straßenbauarbeiten durchgeführt.	01:48	01:52
112370	117740	Nachrichtentruppen legen neue Telegrafenlinien.	01:52	01:57
125940	130080	In der Nähe von Sidi El Barani sind Werkstätten für die motorisierten Truppen eingerichtet worden.	02:05	02:10
140530	146650	Immer wieder müssen die Panzerkampfwagen sorgfältig vom Wüstensand gereinigt werden, der in alle Teile der Fahrzeuge eindringt.	02:20	02:26
154800	158860	Besonders wichtig ist der Nachschub von Trinkwasser für die weit vorgeschobenen Abteilungen.	02:34	02:38
158860	169800	Eine italienische Flak-Abteilung.	02:38	02:49
175960	177740	Flugfeindliche Flugzeuge ist gemeldet.	02:55	02:57
177820	179380	Die Batterien sind alarmbereit.	02:57	02:59
180480	181320	Achtung, Feuer!	03:00	03:01
181820	195180	Ein Engländer, der sich zu weit vorwagte, ist abgeschossen worden.	03:01	03:15
198140	201160	Die Umsiedlung der Bessarabien Deutschen wird planmäßig fortgesetzt.	03:18	03:21
202300	207160	Abschied von der bisherigen Heimat, die von den Bessarabien Deutschen in mehr als 100-jähriger Kolonistentätigkeit	03:22	03:27
207160	211440	aus einer Steppenlandschaft zu furchtbarstem Kulturland entwickelt wurde.	03:27	03:31
212840	215080	Wieder beginnt ein großer Treck.	03:32	03:35
215680	223020	Männer und Frauen der Volksdeutschen Mittelstelle, der SS, des NSKK, des Roten Kreuzes und der NSV betreuen die Heimwanderer.	03:35	03:43
230480	231940	Der Brut wird überschritten.	03:50	03:51
232280	235140	Die neue Grenze zwischen Rumänien und Russland ist erreicht.	03:52	03:55
245520	247540	Ankunft im Auffanglager Galatz.	04:05	04:07
247780	249400	Hier wird erste Station gemacht.	04:07	04:09
249400	260900	Nach Erledigung der notwendigen Formalitäten und nach Zusammenstellung der verschiedenen Transportzüge geht es dann weiter nach Deutschland.	04:09	04:20
261440	264220	Der Aufenthalt im Auffanglager dauert 8 bis 14 Tage.	04:21	04:24
264760	268200	Das Lager verfügt unter anderem über einen eigenen NSV-Kindergarten.	04:24	04:28
275060	277200	Diese Kinder wurden während des Trecks geboren.	04:35	04:37
277700	279840	Ihnen gehört die besondere Liebe des ganzen Lagers.	04:37	04:39
286630	289130	In großen Verpflegungszelten wird das Essen zubereitet.	04:46	04:49
307580	312400	Mit den Bessarabien Deutschen kehrt ein kerngesunder, wertvoller Menschenschlag in die deutsche Heimat zurück.	05:07	05:12
312400	325980	Die zweite Novemberhälfte brachte eine außerordentliche Verstärkung der diplomatischen Tätigkeit der Achsenmächte.	05:12	05:25
326600	335800	Der italienische Außenminister Graf Ciano und der spanische Minister des Äußeren, Serrano Sonnier, begaben sich nach Berchtesgaden, wo sie auf dem Obersalzberg vom Führer empfangen wurden.	05:26	05:35
