start	end	text	start_mm:ss	end_mm:ss
6610	22030	Heute schreibt man Ultimo. Thomas geht zum Vertiko, holt sich die Kassette her, rechnet ab.	00:06	00:22
22890	31190	Das schätzt er sehr. Weiß Thomas auch seit langem schon, was schuldig er vom Monatslohn für Essen, Wäsche und Quartier.	00:22	00:31
31830	38750	So macht es ihm ständig neun Pläsier zu wissen, was der Saldo macht und was der Monat eingebracht.	00:31	00:38
38750	43630	Mit diesem Schein gehe ich zu ihr und wendet sich zur Stubentür.	00:38	00:43
44890	55720	Den Schalter aus. Und dann noch den. Das hat Frau Schmoller übersehen, entschuldigt Thomas diesen Brauch.	00:44	00:55
57860	58440	Herein.	00:57	00:58
59820	61540	Und guten Abend auch.	00:59	01:01
63140	72060	Man weiß schon, was der Thomas bringt, der seine Rechnung überspringt für Miete, Wäsche, ausgelegtes Geld.	01:03	01:12
72060	78180	Beim Strom jedoch er innehält. Das Licht im Flur, so war es doch.	01:12	01:18
79480	86220	Und hier glüht's Bügeleisen noch, trotzdem doch seit geraumer Zeit zu Ende, diese Tätigkeit.	01:19	01:26
86860	92520	Und draußen saust die Zähleruhr. Von Sparsinn merkt man nicht die Spur.	01:26	01:32
92520	98640	Jetzt geht sie und holt nebenan das Geld, womit sie wechseln kann.	01:32	01:38
100420	102740	Man hört, dass drüben einer singt.	01:40	01:42
103400	105640	Das Rundfunk durch die Türe dringt.	01:43	01:45
106220	108000	Das ist die dritte Sünde heute.	01:46	01:48
108320	110480	Ich finde, das geht reichlich weit.	01:48	01:50
111520	116200	Frau Schmoller, stellen Sie sich vor, im leeren Raum singt der Tenor.	01:51	01:56
116200	123200	Ganz recht, man schaltet besser ab. Woanders ist der Strom sehr knapp.	01:56	02:03
123800	126620	Ihr glaubt, das kommt bei euch nicht vor?	02:03	02:06
127380	130560	Na schön, dann tragt es mit Humor.	02:07	02:10
131060	136200	Macht es wie ich und haargenau begaunert ihr den Kohlenklau.	02:11	02:16
139300	141280	Halt dir den Spiegel vors Gesicht.	02:19	02:21
141280	145140	Bist du's oder bist du's nicht?	02:21	02:25
145380	181760	Am Ehrenmal in Berlin.	02:25	03:01
186060	189880	Zum fünften Male im Kriege gedachte das deutsche Volk seiner Gefallenen.	03:06	03:09
208350	211590	Großadmiral Dönitz legt den Kranz des Führers nieder.	03:28	03:31
239600	243000	Vorbeimarsch der Ehrenkompanie des Wachregiments Großdeutschland.	03:59	04:03
265160	272400	Angehörige der Partei, die als Soldaten schwer verwundet wurden erhalten auf einer Ordensburg der NSDAP eine besondere politische Ausbildung.	04:25	04:32
272400	275960	Reichsorganisationsleiter Dr. Lai besucht den Lehrgang.	04:32	04:35
278130	282110	Dr. Lai spricht mit den Soldaten über ihre zukünftigen politischen Aufgaben.	04:38	04:42
289620	315230	Vererbungslehre, geopolitischer Unterricht, die Versehrten beim Hallensport.	04:49	05:15
324670	329190	In einem Vorort einer deutschen Großstadt haben sich mehrere Hausgemeinschaften zusammengetan	05:24	05:29
329190	332170	und bauen in einem Berg einen bombensicheren Unterstand.	05:29	05:32
332650	337170	In dieser Gemeinschaft haben sich in ihren freien Stunden Vertreter aller Berufe zusammengefunden.	05:32	05:37
337170	340290	Die Stollen werden in den Berg getrieben.	05:37	05:40
343740	345740	Auch die Frauen fassen mit an.	05:43	05:45
370890	372590	Der Durchbruch ist geschafft.	06:10	06:12
398940	407460	Der weiträumige Unterstand von den zuständigen Behörden mit allen nötigen ausgestattet ist vollendet und legt beim ersten Alarm seine Bewährungsprobe ab.	06:38	06:47
433160	434560	Skiausbildung beim Reichsarbeitsdienst.	07:13	07:14
435940	439500	Im Winterlehrplan nimmt der wehrmäßige Skilauf einen wichtigen Platz ein.	07:15	07:19
439500	453980	Start zu einem Übungsspätdruck, bei dem Waffen und Gerät mitgenommen werden.	07:19	07:33
490350	492090	Die Stöcke als Zielauflage.	08:10	08:12
510350	512430	Kopf über ins sportliche Vergnügen.	08:30	08:32
512970	533120	Zu einem Schwimmfest gehören auch humoristische Darbietungen.	08:32	08:53
533120	547580	Junge Mädchen beim Figurenlegen.	08:53	09:07
558360	559180	Eine Seerose.	09:18	09:19
576680	596710	Ein Rad in einer Lehrlingswerkstatt der Flugzeugindustrie.	09:36	09:56
602250	606410	Die Präzisionsarbeit erfordert eine sichere geübte Hand und ein gutes Auge.	10:02	10:06
608690	614910	Durch besonders bewährte Kräfte aus der Arbeiterschaft werden die kommenden Mechaniker in alle Zweige ihrer Tätigkeit eingewiesen.	10:08	10:14
614910	659820	So werden auch während des Krieges fortgesetzt junge Facharbeiter geschult und der deutschen Rüstung zugeführt.	10:14	10:59
660280	672420	An der Ostfront.	11:00	11:12
673300	677680	Seit Jahren kämpfen hier große Teile der deutschen Luftwaffe im pausenlosen Einsatz.	11:13	11:17
678400	683880	Unter schwierigsten Bedingungen bringt unsere Luftwaffe den schwerringenden Armeen immer aufs Neue Unterstützung.	11:18	11:23
683880	706830	Ein deutscher Aufklärer startet zur Erkundung eines feindlichen Aufmarsches.	11:23	11:46
708510	725150	Bis zum Eintreffen der Meldung werden die Kampfflugzeuge einsatzbereit gemacht.	11:48	12:05
734770	738150	Ritterkreuzträger Major Höfer leitet den Start seines Verbandes.	12:14	12:18
753440	754760	Über dem marschierenden Feind.	12:33	12:34
755220	762480	Durch immer neuen Bombenabwurf werden die Bolschewisten angegriffen bevor sie in Kampfberührung mit unseren Gernadieren und Kanonieren kommen.	12:35	12:42
762480	778380	Feindliche Jäger, unsere Kampfflieger wehren den Angriff ab.	12:42	12:58
804110	805690	Von der Winterschlacht im Osten.	13:24	13:25
806630	811630	Die Temperaturen liegen in diesem Jahr bei weitem nicht so tief wie in den beiden vorangegangenen Kampfwintern.	13:26	13:31
