start	end	text	start_mm:ss	end_mm:ss
24850	31350	Der vom Führer zum Generalbaurat für die Gestaltung deutscher Kriegefriedhöfe bestellte Architekt Professor Wilhelm Kreis bei der Arbeit.	00:24	00:31
38690	43750	Der Baumeister wurde von Reichsminister Dr. Goebbels zum Präsidenten der Reichskammer der Bildenden Künste berufen.	00:38	00:43
49900	53700	Er hat auch für die Neugestaltung der Reichshauptstadt bedeutende Entwürfe geliefert.	00:49	00:53
59340	64280	Das Modell der Ehrenhalle des deutschen Soldaten für den Neubau des Oberkommandos des Sehres in Berlin.	00:59	01:04
64280	78800	Am Fuße der Beskiden im Generalgouvernement hat die Reichsstudentenführung ein Erholungsheim für kriegsbasierte Studenten errichtet.	01:04	01:18
79300	82060	Es trägt den Namen des Reichsstudentenführers Dr. Scheel.	01:19	01:22
85530	90430	Hier leben deutsche Studenten zusammen mit kriegsbasierten Kameraden aus den verbündeten und befreundeten Ländern.	01:25	01:30
91170	95290	Das gemeinsame Fronterlebnis hat sie zu einer festen Gemeinschaft zusammengefügt.	01:31	01:35
115250	119930	Rekruten der französischen Freiwilligenlegion treffen in einem deutschen Ausbildungslager ein.	01:55	01:59
120230	134860	Unter der Flagge der Legion werden die Rekruten zum Kampf gegen den Bolschewismus vereidigt.	02:00	02:14
140270	142750	Reichswettkampf der Nachrichten Hitlerjugend in Wien.	02:20	02:22
143290	144370	Reichsleiter von Schirach.	02:23	02:24
144370	147130	Eine Wettkampfmannschaft tritt an.	02:24	02:27
147890	150670	Sie muss eine streckenmäßig festgelegte Fernsprechleitung bauen.	02:27	02:30
164990	168850	Reichsjugendführer Ackmann und andere an der Front bewährte Führer der Hitlerjugend.	02:44	02:48
169970	171690	Eichenlaubträger Oberwandführer Hein.	02:49	02:51
173690	176950	Die Nachrichten Hitlerjugend sichert den Nachwuchs für die Nachrichtentruppen.	02:53	02:56
201670	203370	Der Bauauftrag ist durchgeführt.	03:21	03:23
203750	205170	Meldung an den Kampfrichter.	03:23	03:25
205170	218370	Im Sportpalast zu Berlin mit einem Tag für die Wehrmacht wird die Eissportsaison eröffnet.	03:25	03:38
218790	299420	Zwei Berliner Eishockeymannschaften lieferten sich einen spannenden Kampf an der französischen Atlantikküste.	03:38	04:59
300320	304940	Der japanische Botschafter Generalordnant Oshima trifft zu einer Besichtigung des Atlantikwalds ein.	05:00	05:04
316520	321720	Deutsche Offiziere geben dem Vertreter des Verbündeten Japan Einblick in die gewaltigen Festungsanlagen.	05:16	05:21
321720	344540	Nach der Besichtigung herzlich verabschiedet sich Botschafter Oshima von den deutschen Offizieren.	05:21	05:44
372130	373590	In einem Hafen der Eismeerfront.	06:12	06:13
374350	376050	Ein Schiff mit Nachschub ist angekommen.	06:14	06:16
388970	390630	Moderne Schneeflüge aus Deutschland.	06:28	06:30
391350	393310	Sie werden im Winter die Nachschubwege freihalten.	06:31	06:33
399020	401600	Die Einheiten werden mit Schlitten und Skiern ausgerüstet.	06:39	06:41
408530	410270	Flugzeuge werfen Bauholz ab.	06:48	06:50
421360	425280	Es wird von unseren Soldaten aus dem Wasser geholt und zum Bau von Unterkünften benutzt.	07:01	07:05
425280	429320	Ein Wärmepanzer aus Rasenstücken und andere Vorbereitungen für den Winter.	07:05	07:09
448470	450170	Angetreten zum Lebertanempfang.	07:28	07:30
460750	464050	Er schmeckt nicht besonders gut, aber er spendet wichtige Aufbaustoffe.	07:40	07:44
469610	473150	Generaloberst Dietl besichtigt Stellungen seiner Soldaten an der Lapplandfront.	07:49	07:53
488300	493880	Generaloberst Dietl überreicht dem Oberjäger Oberkircher das vom Führer verliehene Ritterkreuz und sein eigenes Bild.	08:08	08:13
498870	502950	Der Oberjäger hat sich bei der Erstürmung einer wichtigen Höhe besonders ausgezeichnet.	08:18	08:22
503350	512890	Die Kämpfer an der Ostfront stehen im Zeichen entschlossener deutscher Gegenangriffe.	08:23	08:32
512890	517590	Den noch immer massiert angreifenden Feindkräften werden schwere Verluste zugefügt.	08:32	08:37
518290	523510	Das Schlachtfeld von Krivarok ist bedeckt mit zerstörten Panzern und anderen schweren Waffen des Feindes.	08:38	08:43
537610	539690	Unsere Grenadiere in einer Gefechtspause.	08:57	08:59
550890	554030	Die Siegeszeichen der kampferprobten Männer eines Flakgeschützes.	09:10	09:14
554030	558630	An der Rollbahn westlich Smolensk.	09:14	09:18
559130	563170	Eichenlaufträger Generalordnard Traut war seinen Soldaten in den vordersten Kampfstellungen.	09:19	09:23
572520	573500	Der Feind greift an.	09:32	09:33
573960	577200	Er wird mit dem Feuer unserer leichten und schweren Granatwerfer überschüttet.	09:33	09:37
601800	606500	Sturzkampfflugzeuge unterstützen die Erdtruppen und belegen die Bereitstellungsräume des Feindes mit Bomben.	10:01	10:06
638350	640090	Unsere Stuka auf Panzerjagd.	10:38	10:40
640090	646320	Die Boxkanonen bringen einen Sowjetpanzer nach dem anderen zur Explosion.	10:40	10:46
680750	684310	An der süditalienischen Front treffen immer neue deutsche Verstärkungen ein.	11:20	11:24
685110	686570	Panzer auf dem Marsch.	11:25	11:26
691300	693540	Fahrkünfte auf den kurvenreichen Bergstraßen.	11:31	11:33
711030	713770	Feindlicher Bombenangriff auf eine Brücke im Boiturno-Abschnitt.	11:51	11:53
729730	732110	Das Feuer unserer Flak zwingt den Feind zum Notwurf.	12:09	12:12
732710	755930	Leichte Flak bringt einen USA-Bomber zum Absturz.	12:12	12:35
755930	760630	50 Meter von einer Batterie ist die feindliche Maschine aufgeschlagen.	12:35	12:40
768460	769900	In einer italienischen Ortschaft.	12:48	12:49
770500	774640	Nach einem feindlichen Luftangriff wird die Fahrbahn von unseren Soldaten wieder freigelegt.	12:50	12:54
781390	787930	Wo der Feind unter schweren Verlusten einige Kilometer Raum gewonnen hat findet er alle militärisch wichtigen Anlagen zerstört vor.	13:01	13:07
791960	794380	Grenadiere beziehen eine neue Widerstandslinie.	13:11	13:14
798650	800390	Werfer werden in Stellung gebracht.	13:18	13:20
801490	808920	Feindliche Einschläge.	13:21	13:28
812860	814180	Das Feuer wird erwidert.	13:32	13:34
829400	832000	Fallschirmjäger im Abwehrkampf an einer Passstraße.	13:49	13:52
833260	835940	Der Feind greift mit starken Kräften an.	13:53	13:55
850390	853830	Im zusammengefassten Feuer unserer Waffen bleibt der Angriff steckend.	14:10	14:13
857790	861070	Ein wichtiger Flussübergang fliegt vor der Nase des Feindes in die Luft.	14:17	14:21
866300	868520	Bei unseren Soldaten im Ägäischen Raum.	14:26	14:28
871940	875560	Ein neu besetzter Inselstützpunkt erhält Verstärkungen und Nachschub.	14:31	14:35
876120	886210	Die Hauptstadt der Insel.	14:36	14:46
900440	906600	Auf den langen Flugstrecken des Mittelmeerraumes hat sich der Gigant das größte Landflugzeug der Welt, hervorragend bewährt.	15:00	15:06
906600	912740	Dieses Großraumflugzeug, eine Schöpfung der Messerschmittwerke, ist mit sechs Motoren ausgerüstet.	15:06	15:12
913260	916120	Die Spannweite der Tragflächen beträgt 55 Meter.	15:13	15:16
933280	935200	Das Flugzeug ist stark bewaffnet.	15:33	15:35
940090	964000	Begleitende Zerstörer bei der Landung.	15:40	16:04
964520	967760	Das elastische Fahrwerk kann auch größere Bodenhindernisse überwinden.	16:04	16:07
967760	979160	Groß wie Scheunentore öffnen sich die Klappen zum Laderaum.	16:07	16:19
982870	988130	Der Gigant kann 130 Mann mit voller Ausrüstung, ja sogar Panzer und Geschütze transportieren.	16:22	16:28
989410	992710	Ein Mannschaftstransportwagen verlässt den Rumpf des Riesens.	16:29	16:32
1000640	1001680	Ein Packgeschütz folgt.	16:40	16:41
1004680	1006980	Eine schwere Zugmaschine mit angehängtem Geschütz.	16:44	16:46
1021430	1026390	Gewaltige Lasten werden von dem Großtransporter der deutschen Luftwaffe über weite Strecken befördert.	17:01	17:06
1026390	1040440	Bei unserer Kriegsmarine, Großadmiral Dönitz und Reichsminister Speer besichtigen unsere erfolgreichsten Angriffswaffen zur See.	17:06	17:20
1041760	1042880	Schnellboote sammeln.	17:21	17:22
1043420	1045580	Sie führen schulmäßig einen Nachtangriff vor.	17:23	17:25
1046060	1059010	Wasserbomben gegen feindliche U-Boote.	17:26	17:39
1072390	1074170	Ein Gleitzug, das zweite Ziel.	17:52	17:54
1075990	1076490	Angriff.	17:55	17:56
1078440	1080920	Nach dem Torpedoschuss drehen die Boote sofort ab.	17:58	18:00
1084820	1086520	Ein U-Boot-Rudel in Wartestellung.	18:04	18:06
1086760	1091740	Der Gleitzug wird von allen Seiten umfasst und angegriffen.	18:06	18:11
1091740	1098800	Reizminister Speer auf einem der U-Boote.	18:11	18:18
1102420	1103140	Tauchmanöver.	18:22	18:23
1111580	1112120	Unter Wasser.	18:31	18:32
1119320	1119840	Am Diesel.	18:39	18:39
1120620	1123880	U-Boot-Männer wissen deutsche Werkbandsarbeit besonders zu schätzen.	18:40	18:43
1125980	1132510	Seerohr.	18:45	18:52
1140000	1140800	Eine Blasenbahn.	19:00	19:00
1141040	1141920	Der Torpedo läuft.	19:01	19:01
1145980	1147400	Ein Zweierfächer wird geschossen.	19:05	19:07
1152010	1152730	Gefechtspause.	19:12	19:12
1162090	1162650	Auftauchen.	19:22	19:22
1163850	1172180	Nach der Übung sammeln die Boote zum Vorbeimarsch.	19:23	19:32
1172180	1200460	Vorrettenkapitän Suren, Träger der Schwerter zum Eichenlauf.	19:32	20:00
1200460	1201460	Und dann wird der Schwerter zum Eichenlauf.	20:00	20:01
1201460	1202460	Untertitelung.	20:01	20:02
1202460	1203460	Untertitelung.	20:02	20:03
1203460	1204460	Untertitelung.	20:03	20:04
1204460	1205360	Untertitelung.	20:04	20:05
1205360	1205460	Untertitelung.	20:05	20:05
1205460	1206460	Untertitelung.	20:05	20:06
1206460	1207460	Untertitelung.	20:06	20:07
