start	end	text	start_mm:ss	end_mm:ss
43150	46750	Deutsche Hilfskreuzer auf Feindfahrt in überseeschen Gewässern.	00:43	00:46
49560	50360	Achter in Sicht.	00:49	00:50
56610	58070	Befehl stoppen Sie sofort.	00:56	00:58
60360	62280	Das Untersuchungskommando setzt über.	01:00	01:02
70130	70710	Ein Grieche.	01:10	01:10
90520	93260	Meldung des Untersuchungskommandos. Feindliches Schiff.	01:30	01:33
93740	96300	Befehl lautet Schiff durch Sprengladung versenken.	01:33	01:36
96800	98400	Die Besatzung des Dampfers wird übernommen.	01:36	01:38
111120	114060	Eine willkommene Beute für die Freizeitgestaltung an Bord.	01:51	01:54
115620	129060	Gesprengt.	01:55	02:09
169270	173130	Gefangene aus aller Herren Länder. Sie standen im Solde Englands.	02:49	02:53
181230	184370	Das nächste Schiff wird als bewaffneter englischer Frachter erkannt.	03:01	03:04
184730	185270	Stopp Schuss.	03:04	03:05
192930	194910	Die Mannschaft geht sofort in die Boote.	03:12	03:14
202400	204600	Der Frachter wird mit Artillerie versenkt.	03:22	03:24
204960	249720	Aramann der Marine PK bei der Arbeit.	03:24	04:09
258280	260540	Die deutsche Flagge weht über dem Ozean.	04:18	04:20
262300	265280	Lebensmittel-Nachschub für unsere Truppen in Afrika.	04:22	04:25
266660	271740	Die Transportkolonnen müssen bis zu ihren Zielen oft hunderte von Kilometern zurücklegen.	04:26	04:31
272300	288800	Ein englischer Bomber will das Lager angreifen.	04:32	04:48
289100	292580	Aber unsere Flak-Artillerie ist auf dem Posten und schießt den Bomber ab.	04:49	04:52
292580	298300	Das sind die Überreste des abgeschossenen Bombers.	04:52	04:58
306530	310410	General der Flieger Geisler zeichnet verdiente deutsche Soldaten aus.	05:06	05:10
336000	340220	General Rommel, der Führer des deutschen Afrika-Kors bei seinen Truppen an der Front.	05:36	05:40
367060	368560	Auf dem Marsch nach Solum.	06:07	06:08
368560	386400	Die Spitze ist auf den Feind gestoßen.	06:08	06:26
386620	389900	Deutsche und italienische Verbände im Angriff auf englische Panzer.	06:26	06:29
415590	417310	Die Panzer zieht sich nach Osten zurück.	06:55	06:57
420260	423900	Englische Panzerkampfwagen, die von unserer Artillerie in Brand geschossen wurden.	07:00	07:03
424420	447090	Und hier wieder tausende von gefangenen Briten.	07:04	07:27
476280	477680	Feind ist geworfen.	07:56	07:57
478020	479460	Es geht rastlos weiter.	07:58	07:59
479460	535170	Das Führerhauptquartier an der Südostfront.	07:59	08:55
535170	561900	Der Führer empfängt König Boris von Bulgarien.	08:55	09:21
582000	584240	Der deutsche Botschafter von Papen.	09:42	09:44
584700	635040	Italienische Außenminister Graf Czarno begab sich von Wien aus wo er Besprechungen mit dem Reichsminister des Auswärtigen von Ribbentrop hatte in das Führerhauptquartier.	09:44	10:35
648540	651600	Empfang des ungarischen Reichsverwesers Admiral von Horthy.	10:48	10:51
719670	726530	Wie kürzlich der Wehrmachtbericht meldete hatten deutsche Pioniere in kühnem Handstreich das eiserne Tor der Donau genommen.	11:59	12:06
788800	792300	Diese Lokomotive stand mit zwei anderen Maschinen bereits unter Dampf.	13:08	13:12
792900	796860	Mit Hilfe von Abzugsleinen wollten die Serben die Fahrthebel lösen	13:12	13:16
796860	802460	und die Lokomotiven in die Donau jagen um diesen für Deutschland wichtigen Schifffahrtsweg zu sperren.	13:16	13:22
802900	835880	Nach der Kapitulation Jugoslawiens verlassen die serbischen Soldaten die sich erbittert verteidigten, ihre Stellungen und liefern die Waffen ab.	13:22	13:55
835880	861270	Die erbeuteten Kriegsmaterials sind noch nicht annähernd zu übersehen.	13:55	14:21
864690	865970	Durchsuchung nach Waffen.	14:24	14:25
883680	886140	Stündlich wächst die Zahl der Gefangenen.	14:43	14:46
887020	889360	Die Vernichtung Serbiens in nur zwölf Tagen	14:47	14:49
889360	892300	ist eine neue Glanzleistung der deutschen Wehrmacht.	14:49	14:52
893060	897540	Die besten Soldaten der Welt errangen den Sieg in der denkbar kürzesten Zeit.	14:53	14:57
898000	941860	Ein Marsch in eine bosnische Stadt.	14:58	15:41
970080	971800	Die deutsche Kriegsflagge wird gehisst.	16:10	16:11
971800	979990	In Sarajevo, hier wurde am 28. Juni 1914	16:11	16:19
979990	983750	der österreichische Thronfolger Erzherzog Franz Ferdinand	16:19	16:23
983750	987530	durch das feige Attentat eines serbischen Studenten niedergestreckt.	16:23	16:27
987910	989950	Diese Schüsse waren das Signal zum Weltkrieg.	16:27	16:29
990490	996410	Die Marmortafel, die diese Mordtat verherrlichte wird von Volksdeutschen entfernt und der deutschen Wehrmacht übergeben.	16:30	16:36
996410	998170	Sie trägt die Inschrift	16:36	16:38
998170	1000530	An dieser historischen Städte erkämpfte	16:38	16:40
1000530	1003010	Gavrilo Princip, Serbien die Freiheit.	16:40	16:43
1003650	1006090	Der Führer überwies die Tafel dem Berliner Zeughaus.	16:43	16:46
1014190	1016390	Verwände des Heeres und der Kriegsmarine	16:54	16:56
1016390	1017970	auf dem Wege zum Ägäischen Meer.	16:56	16:57
1018530	1020950	Die Besetzung der Küste und der vorgelagerten Insel	16:58	17:00
1020950	1022490	wird planmäßig vollzogen.	17:00	17:02
1042440	1047780	In Kavala, durch Lautsprecherwagen der Propagandakompanien erfährt die Bevölkerung zum ersten Male	17:22	17:27
1047780	1049800	Einzelheiten über die wahre Kriegslage.	17:27	17:29
1049800	1057640	Truppenverbände setzten nach Tasos, Lemnos und anderen Inseln des Ägäischen Meeres über die durch kühnen Handstreich genommen wurden.	17:29	17:37
1058280	1059760	Ankunft auf Tasos.	17:38	17:39
1063740	1065700	Während die deutschen Truppen von Nordosten her	17:43	17:45
1065700	1072260	den Druck auf die griechisch-englische Front immer mehr verstärken stoßen die Italiener von Albanien aus nach Epirus vor.	17:45	17:52
1072440	1076000	Die albanischen Grenzgebirge werden in schweren Kämpfen überwunden.	17:52	17:56
1079220	1081040	Feuer auf die griechischen Stellungen.	17:59	18:01
1081500	1096940	Der Artillerievorbereitung geht die Infanterie zum Angriff über.	18:01	18:16
1097300	1108490	Der letzte Widerstand des Gegners vor Janina	18:17	18:28
1108490	1111990	wird von Formationen der SS-Leibstandarte Adolf Hitler gebrochen.	18:28	18:31
1126800	1130680	Die Vereinigung der deutschen und italienischen Truppen ist vollzogen.	18:46	18:50
1131120	1156230	Am 23. April kapituliert die griechische Epirus- und Mazedonien-Armee.	18:51	19:16
1156770	1159470	Generalfeld Barschallist leitet die Übergabeverhandlungen.	19:16	19:19
1165660	1167140	Obergruppenführer Sepp Dietrich.	19:25	19:27
1178420	1180080	Vorstoß nach Thessalien.	19:38	19:40
1184130	1188270	Deutsche Gebirgsjäger im Vordringen auf verschneiten und vereisten Wegen.	19:44	19:48
1188270	1214070	Unsere Pioniere stellen eine zerstörte Brücke wieder her.	19:48	20:14
1226610	1229750	Am Fuße des Olymp leisten die Griechen heftigsten Widerstand.	20:26	20:29
1230270	1234210	Auch Australier und Neuseeländer müssen den Rückzug der englischen Truppen decken.	20:30	20:34
1234650	1237190	Aber auch sie können dem Angriffsgeist der deutschen Soldaten	20:34	20:37
1237190	1240030	und der Wirkung der deutschen Waffen nicht widerstehen.	20:37	20:40
1240530	1242570	Stellung um Stellung wird niedergekämpft.	20:40	20:42
1242570	1245770	Der Einbruch in die Thessalische Tiefebene erzwungen.	20:42	20:45
1245770	1253540	Das sind die Wege und Straßen, auf denen unsere Truppen marschieren müssen.	20:45	20:53
1275970	1276730	Luftwaffeneinsatz.	21:15	21:16
1277230	1289300	In weit vor der Front liegender griechischer Flugplatz ist das Ziel.	21:17	21:29
1289660	1292340	Im Tiefangriff werden feindliche Maschinen am Boden zerstört.	21:29	21:32
1316820	1318600	Transportflugzeuge bringen Truppen heran.	21:56	21:58
1319080	1323220	Sie besetzen den Flugplatz, in dessen Umgebung der Feind energischen Widerstand leistet.	21:59	22:03
1323740	1329980	Die umliegenden Ortschaften werden systematisch vom Feind gesäubert.	22:03	22:09
1329980	1342920	Deutsche Panzerspehwagen bringen in Lamia ein.	22:09	22:22
1343420	1407380	Engländer und Griechen.	22:23	23:27
1416310	1417770	Zerschossene englische Tanks.	23:36	23:37
1422940	1428160	Schnelle Truppen der SS-Leibstandarte Adolf Hitler bleiben dem Feind hart auf den Fersen.	23:42	23:48
1428660	1430540	Er darf nicht mehr zur Ruhe kommen.	23:48	23:50
1431140	1433100	Pausenlos geht die Verfolgung weiter.	23:51	23:53
1438800	1440960	Das ist die Wirkung unserer Stukas.	23:58	24:00
1446350	1448070	Englische Rückzugsstraßen.	24:06	24:08
1454800	1457780	Der britische Rückzug wurde am Ende zu einer regellosen Flucht.	24:14	24:17
1457780	1467570	Auch wo die Brücken gesprengt sind, werden die Flüsse von unserem Panzerkampfwagen bezwungen.	24:17	24:27
1467990	1491970	Das ist ein Einsatz unserer Luftwaffe.	24:27	24:51
1492490	1495370	Sie soll den Engländern den Fluchtweg auch zur See verlegen.	24:52	24:55
1507240	1513100	So wurden allein vom 16. bis 25. April in griechischen Häfen und auf See vor Griechenland	25:07	25:13
1513100	1517700	232.000 Bruttoregistertonnen feindlichen Schiffsraumes versenkt.	25:13	25:17
1518300	1520720	52 Schiffe wurden schwer beschädigt.	25:18	25:20
1520720	1526320	Die deutsche Wehrmacht wird nicht ruhen, bis der letzte Engländer vom Kontinent vertrieben ist.	25:20	25:26
1526820	1588540	Der griechischen Hauptstadt entgegen.	25:26	26:28
1593760	1605900	Am Sonntag, den 27. April, meldete das Oberkommando der Wehrmacht dass deutsche Truppen Athen erreicht und auf der Akropolis die Hakenkreuzfahne gehisst haben.	26:33	26:45
1605900	1616940	Die Hakenkreuzfahne	26:45	26:56
