start	end	text	start_mm:ss	end_mm:ss
43760	48220	Generalfeldmarschall List trifft zum rumänischen Nationalfeiertag in Bucharest ein.	00:43	00:48
49120	56000	Vizeministerpräsident Mihai Antonescu begrüßt den Generalfeldmarschall, der als Vertreter des Führers an den Veranstaltungen teilnahm.	00:49	00:56
68980	73760	König Michael von Rumänien und Staatsführer Marschall Antonescu auf der Fahrt zur Parade.	01:08	01:13
74700	82500	Der rumänische Nationalfeiertag findet zur Erinnerung an die vor nunmehr 61 Jahren erfolgte Gründung des Königreiches Rumänien statt.	01:14	01:22
82500	128380	Die Ehrenabordnungen der deutschen Wehrmacht. Reichsarbeitsführer Konstantin Hirl beim niederländischen Arbeitsdienst.	01:22	02:08
128840	137380	400 junge Niederländer sind zur Vereidigung auf den Führer angetreten. Sie werden als Freiwillige in den Reihen des Reichsarbeitsdienstes an der Ostfront eingesetzt.	02:08	02:17
138060	146200	Die Schwurfahne. Sie trägt den Namen des großen holländischen Admirals de Reuter und wird seit Jahren von einer Arbeitsdienstabteilung im Reich geführt.	02:18	02:26
146860	148940	Treu eigt auf den Führer Adolf Hitler.	02:26	02:28
148940	158060	Wehrmacht und Organisation Todt sind eng miteinander verbunden. Der Baustab Speer wurde jetzt in die OT eingegliedert.	02:28	02:38
158440	160560	Reichsminister Generalbauinspektor Speer.	02:38	02:40
161300	167140	Mit Beginn des Krieges wurden die ihm vom Führer übertragenen Arbeiten zur Neugestaltung deutscher Städte eingestellt.	02:41	02:47
168160	176140	Der Generalbauinspektor erhielt vom Reichsmarschall den Auftrag, sich ganz der Betreuung und Durchführung kriegswichtiger Rüstungsbauten zu widmen.	02:48	02:56
176140	183680	Hier eine Reihe von Rüstungsbauwerken, die unter der persönlichen Initiative des Reichsministers entstanden.	02:56	03:03
183680	201480	Die für die Neugestaltung der Städte Berlin, München, Nürnberg und Hamburg verantwortlichen Mitarbeiter Prof. Speers wurden zusammen mit Architekten, Ingenieuren und Bauarbeitern für diese neuen Kriegsaufgaben über das gesamte Reichsgebiet verteilt und eingesetzt.	03:03	03:21
201480	251340	In diesen hellen und luftigen Werkhallen findet der deutsche Rüstungsarbeiter einen idealen Arbeitsplatz.	03:21	04:11
259460	270220	Als Reichsminister für Bewaffnung und Munition und Nachfolger Dr. Todt kann Generalbauinspektor Albert Speer nun auf dem Fundament weiterschaffen, das er selbst erbaute.	04:19	04:30
280930	286550	Das Unterseeboot des Kapitänleutnant Topp kehrt von erfolgreicher Feinfahrt gegen die USA zurück.	04:40	04:46
286550	303810	Kapitänleutnant Topp versenkte mit seinem Boot bisher 208.000 Tonnen feindlichen Schiffsraumes.	04:46	05:03
304610	311930	Auf seiner letzten Fahrt schickte er allein sieben feindliche Handelsschiffe, darunter fünf vollbeladene Tanker auf den Meeresgrund.	05:04	05:11
315750	317850	Auszeichnung verdienter Besatzungsmitglieder.	05:15	05:17
317850	326950	Auch der Kriegsberichter, der die in der letzten Wochenschau veröffentlichten Aufnahmen von dieser Fahrt drehte, erhält für seinen Einsatz das Eiserne Kreuz und das U-Boot-Abzeichen.	05:17	05:26
