start	end	text	start_mm:ss	end_mm:ss
29780	36400	Zum Muttertag. Eine Abordnung aus dem Kinderlandverschickungslager erwartet den Zug mit den Müttern, die aus den Gebieten des Luftterrors kommen.	00:29	00:36
36840	40600	Stürmische Begrüßung. Nach langer Trennung gibt es viel zu erzählen.	00:36	00:40
69380	73820	In allen deutschen Gauen wurden am Muttertag die Ehrenkreuze an kinderreiche Mütter überreicht.	01:09	01:13
73820	78120	Hier wird die Auszeichnung vom Gauleiter des Gaues Steiermark, Überreiter, vorgenommen.	01:13	01:18
92110	95650	Aus der deutschen Wissenschaft. Frau Professor Dr. Möller bei der Arbeit.	01:32	01:35
96170	98970	Sie ist als Ozeanografin mit allen Wassern vertraut.	01:36	01:38
98970	102570	Hier holt sie neue Wasserproben, die im Laboratorium untersucht werden.	01:38	01:42
112920	118340	Die Arbeit hat praktische Bedeutung bei der Planung von Wasseranschlüssen für Industrieunternehmen und Siedlungen.	01:52	01:58
119540	124500	Professor Dr. Möller ist die erste Frau, die sich auf dem Gebiet der Hydrographie einen Namen gemacht hat.	01:59	02:04
130190	134390	Deutschland war seit jeher das klassische Land des Turnens und ist es auch heute noch.	02:10	02:14
134890	139530	Bei den fünften deutschen Kriegsmeisterschaften im Geräteturnen für Männer wurden prachtvolle Leistungen gezeigt.	02:14	02:19
154010	156570	Bester am Rack war Alfred Müller aus Leuna.	02:34	02:36
156570	187350	Gesamtsieger wurde Ernst Braun aus Dortmund.	02:36	03:07
187690	190090	Er gewann auch die Einzelmeisterschaft im Bodenturnen.	03:07	03:10
210130	214410	Das Amt für Truppenbetreuung veranstaltete in einer Freiluftbühne Berufsboxkämpfe.	03:30	03:34
216190	220190	Im Ring der deutsche Meister im Weltergewicht gebreiter Gustav Eder und der Niederländer De Jong.	03:36	03:40
220350	222830	Eder ist weit überlegen und schickt De Jong mehrmals auf die Bretter.	03:40	03:42
223210	224310	Doch der Niederländer ist zäh.	03:43	03:44
224310	227150	Fünfmal rafft er sich wieder auf und stellt sich erneut zum Kampf.	03:44	03:47
251150	256270	Erst nach dem sechsten Niederschlag wurde der Kampf in der zweiten Runde mit dem K.O.-Sieg Ederst beendet.	04:11	04:16
257270	263750	In den Luftnotgebieten finden diese Zeitungsveröffentlichungen das besondere Interesse der Bevölkerung, die Sonderzuteilungen.	04:17	04:23
263750	278000	Auch im fünften Kriegsjahr werden die Lebensmittelgeschäfte trotz Bombenterror laufend mit allem versehen, was den Bezugsberechtigten zusteht.	04:23	04:38
294870	299310	Eine planvolle Organisation lenkt die Heranschaffung und Verteilung der Nahrungsmittel.	04:54	04:59
299310	308850	Der Verantwortliche für die deutsche Ernährung, Reichsminister Backe, überzeugt sich ständig von der Durchführung seiner Maßnahmen.	04:59	05:08
324320	330260	Schwer verwundete deutsche Soldaten sind aus der Kriegsgefangenschaft in den USA in einem südfranzösischen Hafen eingetroffen.	05:24	05:30
331040	335510	Stürmische Begrüßung.	05:31	05:35
353030	354430	Die alten Afrika-Kämpfer.	05:53	05:54
357550	359230	Die letzte Etappe in die Heimat.	05:57	05:59
362250	364570	Aus einer erbeuteten amerikanischen Wochenschau.	06:02	06:04
365050	368410	Amerikanische Transporter laufen einen Hafen auf Neu-Guinea an.	06:05	06:08
372560	375400	Noch während der Ausschiffung der Truppen wird Fliegeralarm gegeben.	06:12	06:15
375900	379300	Japanische Kampfverbände greifen an und überschütten die Schiffe mit Bomben.	06:15	06:19
379760	400550	Im Hafen. Treffer auf den Schiffen.	06:19	06:40
403260	406160	Trotz stärkster Abwehr folgt Angriff auf Angriff.	06:43	06:46
