start	end	text	start_mm:ss	end_mm:ss
32240	34340	in der Sporthalle einer deutschen Großstadt.	00:32	00:34
38520	41420	Dieser Schaukampf zwischen dem deutschen Häuser und dem Flamen Gera	00:38	00:41
41420	47320	gehört zu jenen Veranstaltungen, die laufend für deutsche Arbeiter und ihre Ausländenhelfer durchgeführt werden.	00:41	00:47
88790	94190	Europa einig gegen den Bolschewismus ist das Motto einer politischen Kundgebung in Paris.	01:28	01:34
94190	123040	Der neue französische Sicherheitschef Darnan, Marcel D'A, französische Freiwillige eine serbische Rekrutenkompanie beim Ausmarsch zur Geländeübung.	01:34	02:03
123040	128440	Serbische Freiwillige haben sich zur Rettung ihres Landes der deutschen Führung zur Verfügung gestellt.	02:03	02:08
131530	136370	Sie unterziehen sich einer scharfen Ausbildung für den Kampf gegen das bolschewistische Bandenunwesen.	02:11	02:16
159520	164520	In Bosnien, bolschewistische Banden terrorisieren die Bevölkerung und stecken Dörfer in Brand.	02:39	02:44
164680	178280	Die deutschen Truppen führen einen planmäßigen Vernichtungskampf gegen die gut bewaffneten Banditen die sich die Vorteile der schwer zugänglichen Bergwelt zunutze machen.	02:44	02:58
178820	181260	Ein Schlupfwinkel nach dem anderen wird ausgehoben.	02:58	03:01
181260	186580	In dem unübersichtlichen Gelände haben sich berietene Einheiten besonders bewährt.	03:01	03:06
192810	194770	Wasserschutzpolizei sichert die Flussläufe.	03:12	03:14
197810	201710	Eine Einheit unserer Grazschützen bereitet sich zu einem größeren Unternehmen vor.	03:17	03:21
214480	215960	Panzer werden eingesetzt.	03:34	03:35
222500	223680	Durch schwieriges Gelände.	03:42	03:43
241270	245650	Ein paar Scheiben Brot in Fett gebraten ergeben eine schnell zubereitete Zwischenmahlzeit.	04:01	04:05
245650	252320	Volkswagen mit Innenheizung.	04:05	04:12
253200	256780	So hat ein schadhafter Benzinkanister noch nützliche Verwendung gefunden.	04:13	04:16
268960	271800	Der Schlupfwinkel einer größeren Bandengruppe ist umstellt.	04:28	04:31
272240	274100	Das Feuer wird von allen Seiten eröffnet.	04:32	04:34
298410	300790	Der Führer einer an dem Unternehmen beteiligten Kosakeneinheit.	04:58	05:00
303260	306360	Näher schieben sich die Panzer an die Widerstandsmäste heran.	05:03	05:06
325190	328150	In Banditen bleibt nur die Wahl zwischen Tod oder Gefangennahme.	05:25	05:28
328730	331050	Die überlebenden Banditen geben den Kampf auf.	05:28	05:31
334820	339380	Moskau hat die Bande mit Flugblättern ausgestattet, die von unseren Soldaten nur belacht werden.	05:34	05:39
345950	350730	Solchem Gewindel wäre Europa ohne die deutsche Ordnungsmacht schutzlos preisgegeben.	05:45	05:50
350730	369300	Fern seiner Heimat steht der deutsche Soldat auch an der Eismeerfront Tag für Tag in harter Pflichterfüllung.	05:50	06:09
370480	374600	Über die verschneiten und vereisten Straßen geht die ständige Bewegung des Nachschubs.	06:10	06:14
380900	384420	Eine Stelle, in die der Feind einsehen kann, wird mit Tarnungen versehen.	06:20	06:24
389680	394560	Neben dem Kraftwagen ist in diesem Gebiet der Pferdeschlitten das zuverlässigste Transportmittel.	06:29	06:34
394700	401880	Er wird in diesem Abschnitt durch eine Seilbahn unterstützt, über die Proviant und anderer Nachschub in die hochgelegenen Stellungen gelangen.	06:34	06:41
402300	425300	Brennholz. Blick in ein von unseren Soldaten bewohntes Finnenzelt.	06:42	07:05
435280	437260	Schwestern beim Ausbessern von Stehhemden.	07:15	07:17
453080	454980	Er schmeckt nicht, aber er ist gesund.	07:33	07:34
459750	462950	Generaloberst Dietl besucht seine Männer in den vordersten Linien.	07:39	07:42
485560	488740	Wie immer hat der Generaloberst auch diesmal Zigaretten mitgebracht.	08:05	08:08
489160	496000	Sie sehen sich. Der Blick dieser Soldaten zeigt, dass sie ihrem General in tiefer und bewährter Kameradschaft verbunden sind.	08:09	08:16
496000	506130	Die Ostfront steht in herzestem Abwehrkampf gegen die Winteroffensive der Bolschewisten.	08:16	08:26
507090	509650	Im Raum von Newell werden frische Kräfte herangeführt.	08:27	08:29
510150	521780	Der Ostlandschlepper, der eigens für die Ostfront entwickelt wurde.	08:30	08:41
528550	531830	Schwerste deutsche Panzer vom Typ Panther rollen zum Einsatz.	08:48	08:51
551980	553940	Ein Scheinwerfer in der Hauptkampflinie.	09:11	09:13
553940	556740	Bei diesem Wetter greift der Feind mit Vorliebe an.	09:13	09:16
557160	559360	Daher heißt es, ständig auf Pfosten sein.	09:17	09:19
559360	578130	Unaufhörlich geht Nachschub zur kämpfenden Front.	09:19	09:38
