start	end	text	start_mm:ss	end_mm:ss
48270	51070	Verpflichtung der Jugend in der Breslauer Jahrhunderthalle.	00:48	00:51
51790	58230	So wie hier wurden in allen Gauen des Reiches eine Million 14-jährige Jungen und Mädel auf den Führer verpflichtet.	00:51	00:58
63020	64600	Meldung an Gauleiter Hanke.	01:03	01:04
65080	75030	Dietz-Führer Hauptbahnführer Hirsch spricht.	01:05	01:15
75570	82810	Er weist die Jugend auf die größeren Pflichten hin, die Pimpe und Jungmädel mit ihrem Eintritt in die Hitlerjugend und den BDM nun übernehmen.	01:15	01:22
83630	88330	Nach den Worten des Reichsjugendführers sind diese Pflichten heute durch die Erfordernisse des Krieges bestimmt.	01:23	01:28
88330	93390	Dies gilt vor allem für die Jugendlichen, die vor ihrem Eintritt in das Berufsleben stehen.	01:28	01:33
93990	99350	Denn Höchstleistungen im Beruf sind Dienst am Volke und heute mitentscheidend für den Sieg.	01:33	01:39
100850	103010	Hier das Bekenntnis der Jugend.	01:40	01:43
103770	105810	Bitte sprecht mir nach.	01:43	01:45
107830	118390	Ich verspreche alle Zeit, meine Pflicht zu tun.	01:47	01:58
118390	128560	In Liebe und Freue zum Führer.	01:58	02:08
133760	136600	Und zu unserer Fahne.	02:13	02:16
144740	151620	Der Atlantikwall, der vom Nordkap bis zu den Pyrenäen reicht, ist in den letzten Monaten noch immer weiter verstärkt worden.	02:24	02:31
162850	166730	Geschütze aller Art und aller Kaliber sichern die Fjorde Norwegens.	02:42	02:46
182300	185420	Eine Torpedobatterie sperrt den Zugang zu einem Fjord.	03:02	03:05
200340	202040	Und hier an der Kanalküste.	03:20	03:22
202040	205120	Dort drüben liegt England.	03:22	03:25
205120	211260	Die Küsten Belgiens, Hollands und Frankreichs sind gesichert durch leichte und schwere Waffen.	03:25	03:31
214360	215760	Übung bei der Marineflag.	03:34	03:35
222280	226400	Generalfeldmarschall von Rundstedt, der Oberbefehlshaber unserer Armeen im Westen.	03:42	03:46
231820	235260	Durch den Bau neuer Betonbunker, Batteriestellungen und Panzersperren	03:51	03:55
235260	239080	erhält dieses gewaltige Befestigungssystem immer größere Tiefe.	03:55	03:59
239660	242240	Seine Verteidigungs- und Schlagkraft wird immer stärker.	03:59	04:02
242980	250260	Unsere erfahrensten Festungsbaumeister schaffen hier in Zusammenarbeit mit den Ingenieuren der Organisation Todt, starke Verteidigungswerke.	04:02	04:10
250800	253600	Sie sind auch den modernsten Angriffswachen gewachsen.	04:10	04:13
253600	261580	Eisenbahnflag sichert eine Hafeneinfahrt.	04:13	04:21
268300	270120	Ablösung bezieht ihre Stellungen.	04:28	04:30
271860	282450	Panzermauern, Minensperren, schwere Batterien.	04:31	04:42
282770	284950	Sie richten ihre Rohre gegen England.	04:42	04:44
300500	304660	Großadmiral Dönitz, der Oberbefehlshaber der deutschen Kriegsmarine in Italien.	05:00	05:04
312110	315530	Neben dem Großadmiral, der Chef des italienischen Admiralstabes	05:12	05:15
315530	317770	und der Staatssekretär Flottenadmiral Riccardi.	05:15	05:17
318830	322190	Die beiden Oberbefehlshaber besprachen die weitere Zusammenarbeit	05:18	05:22
322190	325710	der deutschen und italienischen Kriegsmarine für den gemeinsamen Kampf.	05:22	05:25
352040	357260	Anschließend besichtigte Großadmiral Dönitz im Mittelmeer eingesetzte Verbände unserer Kriegsmarine.	05:52	05:57
369280	371180	U-Boot-Kommandant Kapitänleutnant Schewe.	06:09	06:11
376880	378600	In einem italienischen Einsatzhafen.	06:16	06:18
378920	381720	Deutsche Unterseeboote kehren von erfolgreicher Feindfahrt zurück.	06:18	06:21
382300	383500	Kapitänleutnant Brandy.	06:22	06:23
383880	387620	Er versinkte bisher einen Kreuzer, zwei Zerstörer und zwölf Transporter.	06:23	06:27
389060	394320	Konteradmiral Kreisch, der Befehlshaber der deutschen U-Boote im Mittelmeer begrüßt den erfolgreichen Kommandanten.	06:29	06:34
402500	406380	Besonders verdiente Besatzungsmitglieder werden mit dem Eisernen Kreuz ausgezeichnet.	06:42	06:46
407800	413760	Und hier die Verleihung des Ritterkreuzes an den ersten Unteroffizier der Kriegsmarine Bootsmannsmaat Karel Jörs.	06:47	06:53
414340	419520	Als Flakführer auf einem Transporter im Mittelmeer bewies er Schneid und besondere Kaltblütigkeit.	06:54	06:59
420080	423020	Unter schwierigsten Verhältnissen erzielte er zwölf Abschüsse.	07:00	07:03
427530	428970	Kriegsschauplatz Tunesien.	07:07	07:08
428970	435600	Auf der Straße zur Front.	07:08	07:15
438100	442020	Briten und Amerikaner haben in Süd- und Mitteltunesien mit starken Kräften angegriffen.	07:18	07:22
443080	447280	An dem Widerstand der deutschen und italienischen Truppen sind diese Durchbruchsversuche gescheitert.	07:23	07:27
447800	450460	Nun rollen unsere Panzerverbände zum Gegenstoß vor.	07:27	07:30
452870	454370	Marschall Rommel wie immer mit Form.	07:32	07:34
458820	461180	Neben Marschall Rommel Generalfeldmarschall Kesselring.	07:38	07:41
466400	468100	Fallschirmjäger gehen in Stellung.	07:46	07:48
482210	484930	Dritter Kreuzträger, Major Witzig bei einer Lagebesprechung.	08:02	08:04
489320	491320	Kurze Rast in der Erwartung des Angriffsbefehls.	08:09	08:11
501330	503550	Funkverbindung mit dem Gefechtsstand des Oberbefehlshabers.	08:21	08:23
517610	519830	Die Amerikaner und Briten greifen an.	08:37	08:39
522110	524530	Unsere Stuka stürzen sich auf erkannte Panzeransammlungen.	08:42	08:44
548490	552790	Artillerie sperrt die Zugänge zu einem Tal, durch das eine Nachschubstraße des Feindes führt.	09:08	09:12
553270	587070	Unsere Panzer stoßen in die Flanke des Gegners und nehmen damit seinem Angriff die entscheidende Wucht.	09:13	09:47
587070	593010	Sanitätspanzer.	09:47	09:53
603470	606410	Reserven gehen nach vorn, um einen feindlichen Einbruch abzuriegeln.	10:03	10:06
613950	617910	Stabsfeldwebel Humusek, der erste Ritterkreuzträger an der tunesischen Front.	10:13	10:17
627010	629870	Die eingeschlossenen Briten und Amerikaner mussten sich ergeben.	10:27	10:29
654070	655430	In der genommenen Stellung.	10:54	10:55
678960	683960	Die Briten und Amerikaner verloren hier viele Panzerkampfwagen modernster und schwerster Bauart.	11:18	11:23
701250	705770	Major Witzig überreicht besonders verdienten Soldaten seiner Kampfgruppe das Eiserne Kreuz.	11:41	11:45
705770	714930	Am mittleren Abschnitt der Ostfront.	11:45	11:54
719230	722250	Soldaten des Nachschubs haben eine praktische Erfindung gemacht.	11:59	12:02
722690	726750	Sie konstruierten sich einen Segelwagen und brauchen nun keine Lokomotive mehr.	12:02	12:06
738850	740810	Mit gutem Wind geht es nach vorn.	12:18	12:20
749620	751800	Pünktlich ist das Essen an Ort und Stelle.	12:29	12:31
760090	761530	Ein vorgeschobener Stützpunkt.	12:40	12:41
762050	767510	Seine Besatzung soll die Bewegungen unserer Verbände decken die auf die verkürzte Hauptkampflinie zurückgenommen werden.	12:42	12:47
767570	770290	Die Nachhuten haben sich vom Feind gelöst.	12:47	12:50
770290	776030	Durch Sprengungen entstehen in wenigen Minuten dichte Baumsperren.	12:50	12:56
798860	803200	Pioniere sprengen einen Eisenbahndamm, von dem die Schienen vorher entfernt wurden.	13:18	13:23
803560	820690	Alles was dem Gegner nützen könnte, wird zerstört.	13:23	13:40
820810	822670	Der Feind soll sich nirgends festsetzen können.	13:40	13:42
823170	848230	Auch dieser Steg wird gesprengt.	13:43	14:08
848490	872760	In der Ordnung gehen die Bataillone zurück.	14:08	14:32
873020	876140	Sie beziehen die inzwischen vorbereitete neue Hauptkampflinie.	14:33	14:36
889760	893300	Vor den Stellungen werden sofort wieder vorgeschobene Stützpunkte errichtet.	14:49	14:53
908970	909650	Panzer, hallo!	15:08	15:09
909650	913860	Feindliche Panzer, die Bolschewisten rücken nach.	15:09	15:13
914260	935810	Sie fliegen die vordersten Wellen zertrümmert im Gelände.	15:14	15:35
944940	948260	Die völlig überraschten Sowjets sind auf eine vernichtende Abwehr gestoßen.	15:44	15:48
956120	958020	Überall zerschossene Stahlkolosse.	15:56	15:58
958600	961660	Die Verluste der Sowjets an Panzern sind ungewöhnlich hoch.	15:58	16:01
962400	968860	Allein im Raum südlich Viasma sind innerhalb von nur vier Tagen 270 Panzer zerstört worden.	16:02	16:08
968860	975780	Auch die blutigen Verluste des Feindes sind außerordentlich schwer.	16:08	16:15
981540	983240	Am Südabschnitt der Ostfront.	16:21	16:23
985980	988320	Rast auf einer Straße, ostwärts Scharkow.	16:25	16:28
998620	1001600	Panzer der Waffen-SS übernehmen Brennstoff und Munition.	16:38	16:41
1004330	1005050	Befehlsausgabe.	16:44	16:45
1005910	1012370	Eichenlaubträger General Hörnlein, der Kommandeur der Division Großdeutschland die sich in den letzten Kämpfen besonders auszeichnete.	16:45	16:52
1012370	1017490	Schnelle Verbände stoßen über Scharkow hinaus dem zurückweichenden Feinde nach	16:52	16:57
1017490	1019710	und werfen ihn auf den Donets zurück.	16:57	16:59
1026560	1028440	Endlos weit dehnt sich das Land.	17:06	17:08
1034270	1036910	In einer Ortschaft versteift sich der Widerstand der Bolschewisten.	17:14	17:16
1037330	1039130	Das Dorf wird konzentrisch angegriffen.	17:17	17:19
1039550	1074020	Die abgesprengte Abteilung der Sowjets greift von der Flanke her an.	17:19	17:54
1086060	1087940	Die Gefahr ist schnell beseitigt.	18:06	18:07
1098330	1099970	Der Sturm auf das Dorf geht weiter.	18:18	18:19
1100930	1139180	Die Bolschewisten müssen einzeln herausgeholt werden.	18:20	18:59
1155220	1157020	Jedes Haus wird heiß umkämpft.	19:15	19:17
1157020	1169560	Der Feind ist weiter zurückgeworfen.	19:17	19:29
1169760	1171320	Mit blanker Waffe geht es ihm nach.	19:29	19:31
1182770	1186750	Auch hier erlitten die Bolschewisten schwere Verluste an Menschen und Material.	19:42	19:46
1205320	1208060	Auf einem Feldflugplatz im Raum von Scharkow.	20:05	20:08
1208720	1210600	Kampfgeschwader einsatzbereit.	20:08	20:10
1210920	1238520	In dichten Wellen starten Kampfflugzeuge aller Typen zum Flug nach Osten.	20:10	20:38
1261380	1266240	So belegt unsere Luftwaffe Tag um Tag die Hauptverkehrsadern des feindlichen Nachschubs	21:01	21:06
1266240	1267920	mit Bomben aller Kaliber.	21:06	21:07
