start	end	text	start_mm:ss	end_mm:ss
4170	13720	Ein Wort zur Gemüseversorgung. Hier die wichtigsten Gebiete für den Gemüseanbau nach ihrer verschiedenen Dichte.	00:04	00:13
14280	19060	Sie gruppieren sich hauptsächlich um die Großstädte, die die Hauptmenge des anfallenden Gemüses verbrauchen.	00:14	00:19
19920	28780	Dank der Aufklärungsarbeit über den hohen Vitamingehalt des Gemüses und durch die damit verbundene Ernährungsreform war schon vor dem Kriege der Bedarf ständig im Wachsen.	00:19	00:28
29140	35720	Im Jahre 1933 wurden pro Kopf der Bevölkerung durchschnittlich 48 Kilogramm Gemüse verbraucht.	00:29	00:35
35720	41340	Im Jahre 1936 betrug der Verbrauch durchschnittlich 52 Kilogramm pro Kopf.	00:35	00:41
42480	54080	Das Jahr 1940 brachte infolge der kriegsbedingten Rationierung wichtigster Nahrungsmittel, zum Beispiel von Fleisch, Brot, Fett und so weiter, eine weitere Steigerung auf durchschnittlich 65 Kilogramm pro Kopf.	00:42	00:54
55480	60080	Und das Jahr 1941 sogar eine Steigerung auf durchschnittlich 70 Kilogramm.	00:55	01:00
60080	80360	Die Rationierung von Fleisch, Brot, Fett und so weiter, führte auch dazu, dass viele Berufstätige, die sich früher während der Arbeitszeit mit belegten Broten verpflegten heute in den überall eingerichteten Werkküchen ein warmes Mittagessen einnehmen, das zumeist aus Gemüse besteht.	01:00	01:20
80360	90540	Wurde 1938 eine Million Gefolgschaftsmitglieder in Werkküchen verpflegt, so stieg diese Zahl 1941 auf drei Millionen.	01:20	01:30
91680	97200	Ähnlich verhält es sich bei den Gaststätten, die heute zu jeder Mahlzeit ein markenfreies Gericht anbieten müssen.	01:31	01:37
97200	105650	So wurden im Jahre 1938 zum Beispiel in den Berliner Gaststätten täglich rund 500.000 Portionen ausgegeben.	01:37	01:45
106730	115850	Im Jahre 1941 stieg diese Zahl auf eine Million Portionen pro Tag an, die jedoch im Gegensatz zur Vorkriegszeit überwiegend aus Gemüse bestanden.	01:46	01:55
116810	122310	In den Haushaltungen, in den Werkküchen und Gaststätten wird heute also weit mehr Gemüse verbraucht als vor dem Kriege.	01:56	02:02
124710	128150	Aus diesem Grunde ist die Gemüseanbaufläche ständig vergrößert worden.	02:04	02:08
128150	135270	Im Jahre 1939 standen rund 138.000 Hektar Anbaufläche zur Verfügung.	02:08	02:15
135270	142970	Im Jahre 1940 164.000 Hektar und im Jahre 1941 220.000 Hektar.	02:15	02:22
144450	150770	Für das Jahr 1942 ist eine weitere Erhöhung der Anbaufläche auf 275.000 Hektar geplant.	02:24	02:30
152070	154450	Und hier die wachsenden Ernteerträge.	02:32	02:34
154450	158810	Im Jahre 1939 wurden 4,3 Millionen Tonnen geerntet.	02:34	02:38
159650	163650	Im Jahre 1940 betrug der Gesamtertrag 4,8 Millionen Tonnen.	02:39	02:43
164690	168130	Und im Jahre 1941 sogar 5,6 Millionen Tonnen.	02:44	02:48
168850	173310	Trotzdem konnte der Bedarf auch mit diesem Ernteertrag bei weitem nicht vollgedeckt werden.	02:48	02:53
173310	184610	Man bedenke, 250 Gramm pro Kopf und Woche mehr Verbrauch bedeutet bei einer Bevölkerungszahl von 80 Millionen eine Steigerung um 1.040.000 Tonnen pro Jahr.	02:53	03:04
190160	194420	Das ist fast doppelt so viel wie die durchschnittliche Jahresernte des Gemüselandes Holland.	03:10	03:14
194420	202560	Für das Jahr 1942 ist entsprechend der geplanten Vergrößerung der Anbaufläche ein weiteres Anwachsen der Ernteerträge zu erwarten.	03:14	03:22
203620	213000	Eine beliebige Steigerung darüber hinaus ist kaum möglich, weil dafür Düngemittel, Saatgut, geeigneter Boden und vor allem die notwendigen geschulten Fachkräfte fehlen.	03:23	03:33
213000	218480	Im Rahmen des Möglichen wird jedoch alles getan, um die Gemüseernte weiter zu steigern.	03:33	03:38
219960	227020	So werden zum Beispiel die Gärtnereien, die sich bisher mit Blumenzucht beschäftigten, jetzt den größten Teil ihrer Anlagen für den Anbau von Gemüse ausnutzen.	03:39	03:47
227600	234060	Allein durch diese Maßnahme werden 4,5 Millionen Quadratmeter Treibhausglasfläche für die Gemüseerzeugung gewonnen.	03:47	03:54
234960	239720	Darüber hinaus ist notwendig, dass jedes Stück geeigneten Bodens für den Gemüseanbau ausgenutzt wird.	03:54	03:59
239720	247470	Dieser Ruf ergeht vor allem auch an die Kleingartenbesitzer.	03:59	04:07
248050	249830	Bebaut aber eure Gärten auch richtig.	04:08	04:09
250370	254910	Die Flächen sollen nur so groß gewählt werden, dass sie ständig gut bearbeitet und gedüngt werden können.	04:10	04:14
255330	259350	Schon die Auswahl der Flächen ist entscheidend. Im Schatten von Häusern kann kein Gemüse gedeihen.	04:15	04:19
260710	266670	Ist der beste Platz für ein Gemüsebeet gefunden, so muss der Boden richtig umgegraben und von Unkraut befreit werden.	04:20	04:26
267630	270170	Auch das Saatgut darf nicht verschwendet werden.	04:27	04:30
270170	275830	Alle Mühe und Arbeit sind jedoch vergeblich, wenn später die Bete nicht richtig gepflegt werden.	04:30	04:35
276370	279830	Wichtig ist vor allem regelmäßiges Gießen und Unkrautjäten.	04:36	04:39
280810	284970	Das ist der Myelon. Gemüse von der eigenen Scholle. Zusätzliche Kost für die Familie.	04:40	04:44
285510	288650	Nutzt deshalb jeden Fußbreitboden für die menschliche Ernährung.	04:45	04:48
289090	291230	Auch damit sichert ihr den Sieg.	04:49	04:51
291230	323010	Der Führer empfing in seinem Hauptquartier König Boris von Bulgarien.	04:51	05:23
323710	331170	Die Besprechungen zwischen dem Führer und König Boris verliefen im Geiste der im Weltkrieg begründeten Waffenbrüderschaft und Freundschaft zwischen den beiden Nationen.	05:23	05:31
351330	355730	Nach seinem Besuch beim Führer war König Boris Gast des Reichsaußenministers von Ribbentrop.	05:51	05:55
355730	381490	Anschließend stattete König Boris dem Reichsmarschall Hermann Göring einen Besuch in Karin Hall ab.	05:55	06:21
436360	439520	Eine Übung unserer Gebirgspioniere in den bayerischen Bergen.	07:16	07:19
440140	446940	Wie bei allen anderen Waffengattungen, so sichert auch hier nur härteste Ausbildung in der Heimat den erfolgreichen Einsatz an der Front.	07:20	07:26
447700	451880	Die Pioniere brechen überraschend mit ihren Floßsäcken vor und setzen über einen Gebirgsbach.	07:27	07:31
451880	473900	Auf dem jenseitigen Ufer ist ein Brückenkopf gebildet.	07:31	07:53
477380	480080	Mit behelfsmäßigem Material wird ein Steg geschlagen.	07:57	08:00
511800	512360	Volltreffer!	08:31	08:32
514200	516220	Ein neuer Steg wird herangebracht.	08:34	08:36
529040	535390	Der Brückenkopf ist inzwischen erweitert worden.	08:49	08:55
536130	540090	Die Pioniere greifen die Stellungen am jenseitigen Ufer an, die im Sturm genommen werden.	08:56	09:00
556570	558170	Eine geballte Ladung wird angebracht.	09:16	09:18
564320	566300	Auf einer deutschen Unterseebootwerf.	09:24	09:26
566300	569380	Herstellung von Maschinenteilen.	09:26	09:29
570040	573280	Nur bestes Material findet für den Bau der Unterseeboote Verwendung.	09:30	09:33
573900	577040	Die Herstellung der einzelnen Teile verlangt höchste Präzision.	09:33	09:37
577840	582460	Die Güte der deutschen Werkmannsarbeit gibt der Besatzung das unbedingte Vertrauen zu ihrer Waffe.	09:37	09:42
584690	586830	Ein Seerohrbock auf der Karusselldrehbank.	09:44	09:46
596770	598790	Die Verkleidung eines Turmes wird eingebaut.	09:56	09:58
601040	602260	Druckkörper auf der Helling.	10:01	10:02
610620	612640	Wieder ist ein Unterseeboot fertiggestellt.	10:10	10:12
612640	617280	In unaufhörlicher Folge laufen auf den deutschen Werften Unterseeboote vom Stapel.	10:12	10:17
629090	632830	Ein neues Unterseeboot wird von der Besatzung übernommen und in Dienst gestellt.	10:29	10:32
638710	640810	Auslaufen zur ersten Feindfahrt.	10:38	10:40
