start	end	text	start_mm:ss	end_mm:ss
48270	55130	Entstehen neue Waffenschmieden. Die riesigen Werk- und Montagehallen werden nach den modernsten Baumethoden errichtet.	00:48	00:55
73600	81440	Werkzeug und Arbeitsmaschinen. Ehe noch der Bau in allen seinen Teilen verlendet ist, werden sie aufgestellt und betriebsfertig montiert.	01:13	01:21
82560	89700	So werden laufend neue Arbeitsplätze geschaffen. Der Zustrom deutscher Frauen zu den Rüstungswerken wird von Tag zu Tag stärker.	01:22	01:29
89700	98740	Aber wie Reichsminister Dr. Goebbels sagte, ist das Hauptproblem, um das es jetzt geht, die Freimachung von Arbeitern und Arbeiterinnen für die Rüstungswirtschaft.	01:29	01:38
99440	102900	Diesem Ziel müssen alle anderen Bedürfnisse untergeordnet werden.	01:39	01:42
103820	126570	In einem Konstruktionsbüro. Für die Herstellung von feinem Nachrichtengerät sind Frauenhände besonders geeignet.	01:43	02:06
126570	145950	Millionen deutscher Frauen haben heute nicht nur ihren Haushalt zu versorgen, sondern fertigen auch tagsüber in den Rüstungswerken Waffen und Gerät für unsere kämpfenden Soldaten.	02:06	02:25
146450	150370	Sie wissen, dass es auf jeden ankommt. Alle müssen zupacken.	02:26	02:30
150370	187480	An der Kanal- und Atlantikküste. Männer des Reichsarbeitsdienstes und der Organisation Todt arbeiten ständig am Ausbau des Atlantikwalls, der sich vom Norden Norwegens bis zur Biskaja hinzieht.	02:30	03:07
187480	200850	Überall entstehen längs der Küste Befestigungsanlagen aller Art. Vom einfachen Schützengraben bis zum überschweren Bunker aus Beton und Stahl.	03:07	03:20
212330	222280	Panzergräben. Hemmkurven. Straßensperren.	03:32	03:42
231660	234640	Geschütze aller Kaliber richten ihre Rohre auf See.	03:51	03:54
244470	250690	Sicherungsstreitkräfte der deutschen Kriegsmarine überwachen in ständigem Einsatz das Küstenvorfeld bis weit auf See hinaus.	04:04	04:10
256340	259740	Englische Treibminen in Sicht. Sie werden unter Feuer genommen und vernichtet.	04:16	04:19
260080	314130	Sturm kommt auf. Dienst auf diesen kleinen, aber kampfkräftigen Einheiten stellt größte Anforderungen an jedes einzelne Besatzungsmitglied.	04:20	05:14
315390	317730	Das Deck ist nur mit Hilfe von Strecktauen passierbar.	05:15	05:17
344590	347390	Englische Bomber nähern sich der Küste. Fliegeralarm.	05:44	05:47
367610	369570	Deutsche Jäger greifen in den Kampf ein.	06:07	06:09
372180	376940	Kondensstreifen, die sich in großer Höhe durch Auspuffgase bilden, zeigen deutlich den Verlauf der Luftschlacht.	06:12	06:16
377260	391490	Greitender englischer Jäger wird gejagt und vernichtet.	06:17	06:31
391490	413550	Der Schwerpunkt des Luftwaffeneinsatzes liegt zur Zeit im Osten, wo unsere Flieger die Erdtruppen bei ihren schweren Abwehrkämpfen gegen zahlenmäßig weit überlegene Feindkräfte unterstützen.	06:31	06:53
413550	421030	Bei den Feldwerftabteilungen werden die fast Tag und Nacht eingesetzten Jagd- und Kampfflugzeuge überholt und repariert.	06:53	07:01
424900	426520	Ein fahrbarer Montagekran.	07:04	07:06
431980	433400	Ein Motor wird ausgewechselt.	07:11	07:13
440280	444580	Der Kran hebt den fast 25 Zentner schweren Block mit Leichtigkeit aus der Maschine.	07:20	07:24
452100	453260	Hier wird ein Fahrwerk ausgewechselt.	07:32	07:33
453260	467900	Ein neuer Motor wird eingebaut.	07:33	07:47
468080	472700	Die Soldaten der Feldwerftabteilungen sind die selten genannten treuen Helfer unserer Luftwaffe.	07:48	07:52
473840	477060	Ein Nahaufklärer kehrt vom Einsatz zurück.	07:53	07:57
477680	486180	Er bringt letzte Erkundungen aus einem ausgedehnten Bandengebiet, das seit Wochen von Jagdkommandos der Sicherheitspolizei und SSD durchstreift wird.	07:57	08:06
486180	489300	Auswertung der aufgenommenen Filme.	08:06	08:09
494630	495550	Es ist soweit.	08:14	08:15
495750	497050	Die Polizei kann zugreifen.	08:15	08:17
497310	499610	Der Aktionsplan wird in Einzelnen festgelegt.	08:17	08:19
500710	503490	Die Polizeibataillone rücken in ihre Ausgangsstellungen.	08:20	08:23
504030	506510	Die Bandenlager sollen konzentrisch angegriffen werden.	08:24	08:26
506510	524770	Die in Eis und Schnee erstarrten, endlosen Sumpfwälder können nur mit Schlitten und Raupenfahrzeugen durchquert werden.	08:26	08:44
529290	531910	Ein Bandennest ist umstellt und wird angegriffen.	08:49	08:51
531910	545770	Von diesen harmlos aussehenden Gehöften aus führten bolschewistische Terrortrupps allnächtlich Anschläge auf die Bahnlinien zur Front und unterbrachen durch Brückensprengungen die Rollbahn.	08:51	09:05
573120	575460	Unsere Polizeiverbände dringen in das Dorf ein.	09:33	09:35
575460	581300	Die bolschewistischen Banden sind bis ins letzte durchorganisiert und mit den modernsten Waffen ausgerüstet.	09:35	09:41
581800	585340	Der Kampf mit diesem hinterhältigen und verschlagenen Gegner ist hart.	09:41	09:45
585340	602390	Bauern, die von den Partisanen zum Bandenkrieg gepresst wurden, geben den SD-Männern wichtige Aufschlüsse über ausgedehnte Waffen und Vorratslager.	09:45	10:02
603550	604990	Das Lager wird ausgeräuchert.	10:03	10:04
605490	609390	Hier fanden sich große Vorräte an Waffen, Munition und Lebensmitteln.	10:05	10:09
618950	621170	Wieder ist eine bolschewistische Bande zerschlagen.	10:18	10:21
621290	635550	Ein fieseler Storch bringt erbeutete Dokumente über Nachbarbanden und geplante Terroranschläge zur höheren Befehlsstelle.	10:21	10:35
636030	638690	Es sind wertvolle Unterlagen für weitere Einsätze.	10:36	10:38
638690	650340	Im Raume südlich des Ladoga-Sees.	10:38	10:50
654270	656550	Schneeräumkommandos halten die Nachschubstraßen frei.	10:54	10:56
656830	658630	Hier herrscht ein reger Verkehr zur Front.	10:56	10:58
667110	668930	Auch Schneefräsen sind eingesetzt.	11:07	11:08
669150	672170	Nach vorübergehendem Tauwetter gibt es immer wieder Kälte und Schnee.	11:09	11:12
681420	686120	Ein Fernsprechtrupp der Artillerie legt eine Verbindung zu einer vorgeschobenen Beobachtungsstelle.	11:21	11:26
697400	698640	Törungsfeuer der Sowjets.	11:37	11:38
699300	702480	Die gelegte Leitung ist getroffen und muss schon wieder gepflegt werden.	11:39	11:42
709100	711060	Die Verbindung mit der Batterie ist hergestellt.	11:49	11:51
717360	718880	Bewegung auf der Feindseite.	11:57	11:58
719040	721060	Das Gelände wird mit Brennzündern abgestreut.	11:59	12:01
722660	724200	Dort Bolschewisten.	12:02	12:04
744300	745520	Sowjetische Schlachtflieger.	12:24	12:25
757270	758890	Der Linke ist in Brand geschossen.	12:37	12:38
759430	786900	Der Zweite ist getroffen und trudelt ab.	12:39	13:06
801150	803530	Das erfolgreiche Geschütz erhält ein Abschusszeichen.	13:21	13:23
803530	806550	Nebel ist aufgekommen.	13:23	13:26
806750	808390	Erhöhte Bereitschaft ist befohlen.	13:26	13:28
824440	826960	Das Feuer der sowjetischen Batterien wird stärker.	13:44	13:46
827160	829660	Alle Anzeichen lassen einen Angriff der Sowjets erwarten.	13:47	13:49
830160	847550	Peindliche Panzer.	13:50	14:07
847670	848410	Die Sowjets kommen.	14:07	14:08
852740	853640	An die Geschütze.	14:12	14:13
853640	862970	Herr Feuer vor die Gräben der Bolschewisten.	14:13	14:22
862970	949320	Die Stuka greifen ein und bekämpfen sowjetische Panzerbereitstellungen.	14:22	15:49
949780	962330	Eine Grenadierkompanie tritt zum Gegenstoß an.	15:49	16:02
979100	980880	Erste Hilfe in vorderster Linie.	16:19	16:20
980880	990810	Diese Männer stehen seit Monaten in schwerstem Abwehrkampf.	16:20	16:30
991410	996290	An ihrem heldenmütigen Einsatz zerbrach immer wieder der Ansturm des Feindes, der ganze	16:31	16:36
