start	end	text	start_mm:ss	end_mm:ss
33420	39280	für Generaloberst Korten, der nach dem ruchlosen Anschlag auf den Führer und den Wehrmachtführungsstab	00:33	00:39
39280	51040	seinen Verletzungen erlegene Chef des Generalstabs der deutschen Luftwaffe, Generaloberst Korten wird in Tannenberg ehrenmal beigesetzt. Hermann Göring übermittelt den Angehörigen sein Beileid.	00:39	00:51
56730	66430	Der Reichsmarschall gedenkt in seiner Rede der großen soldatischen Persönlichkeit des Toten der durch ein so jähe Schicksal aus dem Kreis eines erfolgreichen, unermüdlichen Schaffens für	00:56	01:06
66430	79100	Deutschland herausgerissen wurde. Reichsmarschall Hermann Göring legt den Kranz des Führers nieder.	01:06	01:19
108460	114300	Der Führer besucht im Lazarett die bei dem Attentat verletzten Mitarbeiter und Angehörigen des Wehrmachtführungsstabes.	01:48	01:54
116580	159880	Generalmajor Scherf, Oberstleutnant Borgmann, Kapitän zur See Assmann Konteradmiral von Puttkammer, General der Infanterie Buhle. Nach seiner wunderbaren Errettung	01:56	02:39
159880	164860	sind dem Führer aus allen Teilen des deutschen Volkes unzählige Beweise der Dankbarkeit und Treue zugegangen.	02:39	02:44
167760	173060	Führende Männer aus Partei, Staat und Wehrmacht beglückwünschen den Führer vor dem Beginn entscheidender Besprechungen.	02:47	02:53
175740	187270	Reichswirtschaftsminister Funk Gauleiter Saukel Reichsminister Speer Dr. Sauer	02:55	03:07
187270	189390	und Reichsminister Lammers.	03:07	03:09
192630	195050	Reichsführer SS Himmler und Generaloberst Schörner.	03:12	03:15
195890	196590	Der Reichsmarschall.	03:15	03:16
198900	200140	Reichsminister Dr. Goebbels.	03:18	03:20
202120	204420	Generaloberst Guderian mit dem Reichsführer SS.	03:22	03:24
205640	209120	Dr. Goebbels im Gespräch mit Reichsleiter Bormann und Generaloberst Jodl.	03:25	03:29
209800	216000	Reichsminister Dr. Goebbels wurde auf Vorschlag des Reichsmarschalls vom Führer zum Reichsbevollmächtigten für den totalen Kriegseinsatz ernannt.	03:29	03:36
219820	226080	Major Rehmer, der Kommandeur des Wachbataillons Berlin, der sich bei der schnellen Niederschlagung der staatsfeindlichen Tätigkeit	03:39	03:46
226080	229680	einer eid- und treu vergessenen Clique ein großes Verdienst erworben hat	03:46	03:49
229680	234420	und vom Führer sofort zum Oberst befördert wurde bei einem Appell vor seinen Soldaten.	03:49	03:54
234860	248900	Politische Soldaten, politischer Auftrag lautet	03:54	04:08
248900	278010	Und wir werden diesen politischen Auftrag durchführen bis zu unserem endgültigen Sieg.	04:08	04:38
279980	282860	Oberst Rehmer nimmt den Vorbeimarsch des Wachbataillons ab.	04:39	04:42
303730	312770	In diesen Wochen finden in allen Kreisstädten des Gaues Südhannover-Braunschweig Wehrappelle statt bei denen die gesamte männliche Bevölkerung zusammen mit der Wehrmacht marschiert.	05:03	05:12
312770	324980	Gauleiter Lauterbacher und der stellvertretende Kommandierende General und Befehlshaber im Wehrkreis 11	05:12	05:24
324980	328800	nahmen diese Demonstrationen des Wehrwillens und der Wehrkraft der Heimat ab.	05:24	05:28
