start	end	text	start_mm:ss	end_mm:ss
41420	43020	Soldaten in Nordafrika.	00:41	00:43
46260	49560	Wecken bei einem Plag-Artillerie-Posten an der ägyptischen Küste.	00:46	00:49
52700	54460	Die Nächte in der Wüste sind kalt.	00:52	00:54
54680	56780	Hier muss man sich für die Nacht warm anziehen.	00:54	00:56
60320	61780	Das Bad ist direkt vor der Tür.	01:00	01:01
75880	77440	An Rasierwasser ist hier kein Mangel.	01:15	01:17
84220	85040	Der Morgenkaffee.	01:24	01:25
93880	96520	Jeder Tropfen trinkbarer Flüssigkeit ist kostbar.	01:33	01:36
102210	105690	Soldaten untersuchen eine von den Engländern gesprengte Pumpstation.	01:42	01:45
115660	116260	Unbrauchbar.	01:55	01:56
116380	119120	Die Briten haben auf ihrem Rückzug das Wasser ungenießbar gemacht.	01:56	01:59
119120	120920	Neue Sickergruben werden gebaut.	01:59	02:00
126450	129530	Nach langen Vorarbeiten wird die neue Wasserstelle in Betrieb genommen.	02:06	02:09
143500	145500	Der Anbrang ist ihr immer groß.	02:23	02:25
150300	152240	Auf der Nachschubstraße nach El Alamein.	02:30	02:32
152740	154200	Begegnung mit einer Karawane.	02:32	02:34
170210	171390	Ablösung für die Front.	02:50	02:51
198140	200320	Eine Artillerie-Stellung vor El Alamein.	03:18	03:20
211490	213410	Marschall Rommel und Marschall Bastico.	03:31	03:33
217470	218690	Meldung an die Batterie.	03:37	03:38
218830	220290	Feindliche Panzer im Anmarsch.	03:38	03:40
222990	223670	Feueralarm.	03:42	03:43
223670	253460	Die Briten setzen an der El Alamein-Front immer wieder starke Panzerkräfte zum Angriff an.	03:43	04:13
254000	256940	Trotzdem gelingt es ihnen nicht, die deutschen Linien zu durchstoßen.	04:14	04:16
264130	265410	Zerschossene Britenpanzer.	04:24	04:25
265570	267490	Sie liegen zu Dutzenden vor unseren Stellungen.	04:25	04:27
267490	300370	Marschall Rommel überreicht dem Panzergrenadier Günther Halm das Ritterkreuz zum Eisernen Kreuz.	04:27	05:00
300730	304370	Ich habe die Freude, Ihnen im Namen für die hohe Auszeichnung auszuhinnehmen.	05:00	05:04
305230	307390	Günther Halm ist erst 19 Jahre alt.	05:05	05:07
307590	311890	Als Richtschützer einer FAK schoss er unter schwierigsten Bedingungen sieben Britenpanzer ab.	05:07	05:11
311890	317620	Zu dieser Auszeichnung hoffe ich, dass Sie die Gesundheit zu Hause bringen.	05:11	05:17
318040	320280	Wer so ein Kerl ist, der wird immer so ein Kerl sein.	05:18	05:20
320380	321220	Bei jeder Gelegenheit.	05:20	05:21
321800	323080	Das erwarte ich natürlich von Ihnen.	05:21	05:23
324020	328260	An der Atlantikküste.	05:24	05:28
331620	334740	Großadmiral Reda besichtigt Verbände der Kriegsmarine.	05:31	05:34
