start	end	text	start_mm:ss	end_mm:ss
11340	16700	Reichsbahn im Kriege. In einem Bahnbetriebswerk werden Lokomotiven fahrbereit gemacht.	00:11	00:16
17340	20340	Die Eisenbahn ist zu einem entscheidenden Mittel der Kriegführung geworden.	00:17	00:20
20940	36470	Die Rüstung läuft höchsten Touren. Die Hauptsorge gilt heute dem Güterverkehr.	00:20	00:36
36470	42570	In den Ladehallen wird pausenlos gearbeitet. Täglich fallen hier zahllose Sendungen aller Art an.	00:36	00:42
50030	57930	Durch eine sinnvolle technische Vorrichtung werden tausende von Güterwagen in die richtigen Gleise geleitet um zu Zügen für alle Verkehrsrichtungen zusammengestellt.	00:50	00:57
57930	64790	Vom Ablaufwerk rollen die einzelnen Wagen in ihre Gleisgruppen ein und ordnen sich in kürzester Zeit zu Güterzügen.	00:57	01:04
65710	67870	Zahlreiche Weichen führen sie den richtigen Weg.	01:05	01:07
68750	72270	Die Arbeit des Rangierers ist gefährlich und verantwortungsvoll.	01:08	01:12
72730	96700	Im Schuh wird gelegt. Der Wagen bremst scharf vor dem Ziel. Er hat seinen Zug erreicht.	01:12	01:36
103840	108560	Fertig zur Abfahrt. Pünktlich auf die Minute rollt der Zug ab.	01:43	01:48
108560	127600	Ist seine Strecke irgendwo gestört, wird er durch ein genaues Überwachungssystem sofort umgeleitet.	01:48	02:07
127600	148420	So rollen Tag und Nacht tausende und Abertausende von Güterzügen über Millionen von Schienenkilometern.	02:07	02:28
149020	159160	Riesige Zugschlangen bringen der Industrie Kohle, Erze und andere Rohstoffe, bringen unseren Soldaten an der Front Panzer, Geschütze, Kraftfahrzeuge, Munition und Verpflegung.	02:29	02:39
159160	163420	Der Personenverkehr muss angesichts dieser gewaltigen Aufgabe zurücktreten.	02:39	02:43
164220	169620	Die Reichsbahn dient heute ausschließlich der schaffenden Heimat und unseren kämpfenden Soldaten an der Front.	02:44	02:49
172080	209920	Professor Kurt Tank, der berühmte Flugzeugkonstrukteur, startet zu einem Probeflug.	02:52	03:29
214620	220320	Selbst am Steuersitzen prüft Professor Tank die von ihm entwickelten Neuerungen im Flugzeugbau in der Praxis.	03:34	03:40
220320	231340	Im Konstruktionsbüro. Die durch den Probeflug gewonnenen Erfahrungen werden von Professor Tank und seinen Mitarbeitern ausgewertet.	03:40	03:51
235220	237460	Das Seitenruder muss noch etwas größer werden.	03:55	03:57
246500	253820	In Mannheim. Die schwer geprüfte Bevölkerung bekundet in machtvollen Kundgebungen ihren unbeugsamen Willen zum Sieg.	04:06	04:13
267170	271490	Unter den siegreichen Fahnen der Bewegung erneuert die kämpfende Heimat ihr Glöbnis.	04:27	04:31
283780	287240	Reichsorganisationsleiter Dr. Lay spricht vor dem zerstörten Mannheimer Schloss.	04:43	04:47
287660	292720	Er erinnert an das Wort des Führers. Die Ausgebombten sind die Avantgarde der Rache.	04:47	04:52
297380	302140	In Stuttgart wird von Gorletta Mur, bewerten Volksgenossen, das Kriegsverdienstkreuz überreicht.	04:57	05:02
302380	304320	Als Dank und Anerkennung des Führers.	05:02	05:04
314520	319760	Auf der Eisfläche des Berliner Sportpalastes zeigten kürzlich auch Gäste aus dem Ausland ihre Kunst.	05:14	05:19
320760	322340	Die schwedischen Meister im Paarlaufen.	05:20	05:22
364180	376520	Die ungarische Landesmeisterin.	06:04	06:16
376860	419880	Wieder spendet das deutsche Volk Bücher für seine Soldaten.	06:16	06:59
419880	424840	Zum fünften Mal im Kriege wird die Büchersammlung der NSDAP für die Wehrmacht durchgeführt.	06:59	07:04
450670	454990	Überall wo deutsche Soldaten sind, folgt ihnen das Buch als größte Heimat.	07:30	07:34
