start	end	text	start_mm:ss	end_mm:ss
22350	30390	spanischen Kriegshafen. Der Staatschef General Franco trifft zur Einweihung der neuen Marineakademie	00:22	00:30
30390	38170	ein. Er begibt sich an Bord eines Schnellbootes. Das Boot mit dem Cordillio fährt die Paradeaufstellung	00:30	00:38
38170	61150	spanischer Kriegsschiffe ab. Die Schiffe feuern Salut. Seekadetten auf den Rahen eines Schulschiffes.	00:38	01:01
66670	86130	Truppenparade vor dem Cordillio. Tabakernte in Serbien. Eine sehr sorgsame Behandlung der Blätter	01:06	01:26
86130	123580	beim Abnehmen und Trocknen ist notwendig. Danzig. Den in der alten Hansestadt stehenden	01:26	02:03
123580	128960	Ersatztruppenteilen der Panzergrenadierdivision Feldherrn Halle wird in feierlicher Form ebenfalls	02:03	02:08
128960	158520	der Name Feldherrn Halle verliehen. Wehrkreisbefehlshaber General der Infanterie Keitel. General Keitel der Stabschef der SA Schippmann. Der Stabschef bei einer Ansprache. Die Namensverleihung wird mit	02:08	02:38
158520	174770	einem Vorbeimarsch der Truppen abgeschlossen. Im Führerhauptquartier. Der Führer mit dem Befreier	02:38	02:54
174770	189860	des Dutsche, SS-Hauptsturmführer Scorseni. Scorseni wurde für seine kühne Leistung mit dem	02:54	03:09
189860	198760	Ritterkreuz ausgezeichnet und zum SS-Sturmbannführer befördert. Im Flugzeug begibt sich der Führer in	03:09	03:18
198760	207960	das Hauptquartier des Befehlshabers der südlichen Ostfront, Generalfeldmarschall von Mannstein. Der	03:18	03:27
207960	235920	Führer hält eine Lagebesprechung ab. Rechts vom Führer der Chef des Generalstabes des Heeres General Zeitzler. Der Führer verabschiedet sich von Generalfeldmarschall von Mannstein und besteigt die	03:27	03:55
235920	254310	Maschine zum Rückflug. Deutsche Seestreitkräfte und eingeschiffte Teile eines Grenadierregiments	03:55	04:14
254310	284920	griffen kürzlich Stützpunkte des Feindes auf Spitzbergen an. Die deutsche Kampfgruppe auf dem	04:14	04:44
284920	296260	Marsch unter der Küste Spitzbergens. Militärische Anlagen des Feindes werden unter Feuer genommen.	04:44	04:56
319890	356450	Matrosen und Grenadiere gehen in die Boote. Deutsche Zerstörer legen eine Nebelwand. Die Stoßtrupps	05:19	05:56
356450	373190	gehen an verschiedenen Stellen an Land. Nach Zerstörung der feindlichen Stützpunkte schiffen	05:56	06:13
373190	384700	sich die Landungskommandos wieder ein. Die erfolgreiche deutsche Kampfgruppe kehrt in den	06:13	06:24
384700	399410	Einsatzhafen zurück. Im Norden der Ostfront. Für den Straßenbau wird Holz gefällt und zerkleinert.	06:24	06:39
401910	423590	In großer Schnelligkeit entstehen feste Wege für den Nachschub. Die ersten Transporter auf der	06:41	07:03
423590	433430	neuen Straße. Feldgendarmen besorgen den Wetterdienst und überwachen den Verkehr. Die Papiere werden	07:03	07:13
433430	454060	geprüft. An der Front vor Leningrad werden Bunker aus Stahlbeton gebaut. Für die vordersten	07:13	07:34
454060	464890	Stellungen werden Betonsteine gegossen. Die Steine werden nach vorn transportiert und für den Bau	07:34	07:44
464890	490560	kleiner Bunker in der Hauptkampflinie verwendet. Bestückte Panzerkuppeln. Sie werden auf einem	07:44	08:10
490560	502930	festen Fundament montiert. Im mittleren Abschnitt der Ostfront. Bei den Fliegerverbänden des	08:10	08:22
502930	508050	Generalobersten Ritter von Greim. Befehlsausgabe. Ritter von Greim trägt unter dem Ritterkreuz den	08:22	08:28
508050	518630	Kurle Merit, der ihm als Jagdflieger des Ersten Weltkrieges verliehen wurde. Hauptmann Walter	08:28	08:38
518630	522790	Nowotny. Er ist einer unserer schneidigsten Jagdflieger. Der Führer verlieh ihm nach seinem	08:38	08:42
522790	546940	218. Luftsieg das Eichenlaub mit Schwertern. Vom Skatspiel direkt in den Luftkampf. Die Flak beteiligt	08:42	09:06
546940	567320	sich erfolgreich an der Abwehr der Sowjetflugzeuge. Eine feindliche Maschine stürzt ab. Dieses	09:06	09:27
567320	590970	Sowjetflugzeug wurde von Hauptmann Nowotny tödlich getroffen. Unsere Jäger wackeln zum Zeichen	09:27	09:50
590970	603420	des Sieges. Ein Aufklärer kehrt zurück. Der rechte Motor hat einen Flaktreffer bekommen	09:50	10:03
