start	end	text	start_mm:ss	end_mm:ss
42960	47180	Der Sultan von Marokko traf zu einem Besuch des Caudillo in Madrid ein.	00:42	00:47
47700	51960	Der spanische Außenminister Serrano Sunier empfängt den hohen Gast auf dem Bahnhof.	00:47	00:51
82470	86190	Reichspostminister Dr. Ohnesorge beging seinen 70. Geburtstag.	01:22	01:26
93710	98730	SS-Gruppenführer Schaub überbringt dem verdienten Leiter der Deutschen Reichspost die Glückwünsche des Führers.	01:33	01:38
101740	102980	Reichsminister Rosenberg.	01:41	01:42
106720	108060	Generalfeldmarschall Milch.	01:46	01:48
115830	117590	Reichsführer SS Heinrich Himmler.	01:55	01:57
117590	131580	SS-Obergruppenführer und General der Waffen-SS Sepp Dietrich.	01:57	02:11
138910	151670	Prag nimmt Abschied von SS-Obergruppenführer und General der Polizei Reinhard Heydrich dem stellvertretenden Reichsprotektor in Böhmen und Meeren der einem feige angezettelten Mordanschlag zum Opfer gefallen ist.	02:18	02:31
172120	180860	Tausende und Abertausende, vor allem Angehörige der schaffenden Bevölkerung defilieren im Ehrenhof der Prager Burg an dem Sarg Reinhard Heydrichs vorüber.	02:52	03:00
180860	197220	Abordnungen aus allen Teilen des Protektorats legen Blumen und Kränze nieder.	03:00	03:17
215680	219360	Feierliche Trauerparade von der Prager Burg zum Hauptbahnhof.	03:35	03:39
259750	263330	Links SS-Oberstgruppenführer und Generaloberst der Polizei der Lüge.	04:19	04:23
265720	269060	Überführung der sterblichen Überreste Reinhard Heydrichs nach Berlin.	04:25	04:29
273740	281940	Die Aufbahrung im Mosaiksaal der neuen Reichskanzlei wo der Führer in feierlichem Staatsakt von einem seiner getreuesten Gefolgsmänner Abschied nahm.	04:33	04:41
281940	299290	Der Führer spricht den Angehörigen sein Beileid aus.	04:41	04:59
332170	344310	Reichsführer SS und Chef der deutschen Polizei Heinrich Himmler sagte in seiner Gedenkrede Reinhard Heydrich packte alle Maßnahmen und Handlungen, die er traf als Nationalsozialist und SS-Mann an.	05:32	05:44
344990	354110	Für alle Deutschen wird er als Blutzeuge ein Mahner sein dass Böhmen und Meeren deutscher Reichslande sind und bleiben werden wie sie es von jeher waren.	05:44	05:54
362320	374580	Der Führer verleiht dem Heimgegangenen der für die Erhaltung und Sicherung des Reiches sein Leben gab nach Reichsminister Dr. Todt als zweitem Deutschen die höchste deutsche Auszeichnung die oberste Stufe des deutschen Ordens.	06:02	06:14
395700	398060	Die beiden kleinen Söhne Reinhard Heydrichs.	06:35	06:38
444370	446810	Führende Männer von Staat, Partei und Wehrmacht	07:24	07:26
446810	453610	geben Reinhard Heydrich das letzte Geleit zum Invalidenfriedhof wo er an der Seite der großen deutschen Soldaten beigesetzt wird.	07:26	07:33
453610	459340	Der Führer empfing in seinem Hauptquartier	07:33	07:39
459340	463140	den königlich-ungarischen Ministerpräsidenten und Außenminister von Kallaj.	07:39	07:43
463580	484700	General Jodel, der Chef des Wehrmachtsführungsstabes hält Vortrag über die militärische Lage.	07:43	08:04
488500	490140	Generalmajor Vites Vöresch.	08:08	08:10
500400	502920	Besuch beim Reichsminister des Auswärtigen von Ribbentrop.	08:20	08:22
503440	508660	Alle Besprechungen, die anlässlich dieses Besuches geführt wurden waren getragen von dem Geiste der traditionellen	08:23	08:28
508660	514840	deutsch-ungarischen Freundschaft und Waffenbrüderschaft die jetzt im Kampf gegen den Bolschewismus erneut ihre Bewährung findet.	08:28	08:34
517720	519720	Das Unterseeboot des Kapitänleutnant Krämer	08:37	08:39
519720	522220	kehrt nach erfolgreicher Feindfahrt gegen die USA	08:39	08:42
522220	524600	schwer beschädigt in seinen Einsatzhafen zurück.	08:42	08:44
525500	528240	Die Brücke ist durch den Rammstoß eines feindlichen Tankers	08:45	08:48
528240	529360	zerbeult und zerfetzt.	08:48	08:49
530140	531520	Trotz dieser schweren Schäden	08:50	08:51
531520	533860	setzte der Kommandant die Operationen	08:51	08:53
533860	535660	an der nordamerikanischen Küste fort	08:53	08:55
535660	538320	und versenkte mit seiner tapferen Besatzung	08:55	08:58
538320	542600	34.500 Bruttoregistertonnen feindlichen Schiffsraumes.	08:58	09:02
543000	547600	Er vollbrachte damit eine kämpferisch wie seemännisch hervorragende Leistung.	09:03	09:07
547720	569850	Nordafrika	09:07	09:29
569850	574730	Oberst Galland, der Inspekteur der Jagdflieger besucht einen Feldflugplatz in der Wüste.	09:29	09:34
574730	583030	Ein Wüstenwegweiser.	09:34	09:43
583030	592810	Das Zelt des Staffelkapitäns.	09:43	09:52
592810	608600	Zurück von erfolgreicher Jagd.	09:52	10:08
608600	626330	Das Geschwader hat bei diesem Einsatz seinen tausendsten Luftsieg errungen.	10:08	10:26
626330	629690	Der siegreiche Jagdflieger wird entsprechend gefeiert.	10:26	10:29
629690	649300	Eichenlaubträger Oberleutnant Marseille erschoss bisher 87 Gegner ab.	10:29	10:49
649300	664480	Generaloberst Rommel empfängt in seinem Hauptquartier	10:49	11:04
664480	676480	den italienischen Oberbefehlshaber in Nordafrika Armee General Bastico, der ihm das Großkreuz des Militärordens von Savoyen die höchste militärische Auszeichnung Italiens überreicht.	11:04	11:16
676480	696580	Seit Ende Mai tobt in der Marmarica eine erbitterte Schlacht.	11:16	11:36
696580	705580	Deutsche und italienische Verbände sind trotz der brütenden Sommerhitze in der man bisher größere Operationen für unmöglich hielt, zum Kampf angetreten.	11:36	11:45
705580	708580	Generaloberst Rommel begibt sich nach vorn.	11:45	11:48
708580	758130	Das ist gegen das Fort Bir Hachheim den südlichen Eckpfeiler des britischen Verteidigungssystems in Nordafrika.	11:48	12:38
762130	795160	Bir Hachheim liegt auf einem 10 Kilometer breiten, stark befestigten Felsplateau.	12:42	13:15
795160	799160	Sein Besitz ist vor allem wegen seiner Wasserstellen von ausschlaggebender Bedeutung.	13:15	13:19
800160	843950	Feindliche Einschläge.	13:20	14:03
843950	877320	Flak-Artillerie und Panzerjäger gehen in Stellung.	14:03	14:37
877320	879320	Britische Panzer haben zum Gegenstoß angesetzt.	14:37	14:39
879320	884320	Die deutschen und italienischen Verbände schlagen die Briten in 10 Kämpfen wieder zurück.	14:39	14:44
884320	919860	Ein feindlicher Panzer zur Strecke gebracht.	14:44	15:19
919860	938020	Ein britischer Panzerspähwagen.	15:19	15:38
938020	970380	Treffer im Turm.	15:38	16:10
970380	979380	Schon in den ersten Tagen dieser großen Schlacht wurden hunderte von britischen Fahrzeugen Geschützen und Panzerkampfwagen vernichtet oder erbeutet.	16:10	16:19
979380	1038140	Ein amerikanischer Tank eroberte britische Stellungen vor Bir Hachheim.	16:19	17:18
1038140	1044140	Diese rote Kreuzflaggen sollten einen Verbandplatz vortäuschen und die Engländer vor der Wirkung der deutschen Waffen schützen.	17:18	17:24
1044140	1047140	Eine echt britische Kampfmethode.	17:24	17:27
1047140	1058680	Eine erbeutete Regimentsfahne.	17:27	17:38
1058680	1074430	In kühnem Zupacken ist ein Bir Hachheim vorgelagerter Stützpunkt genommen.	17:38	17:54
1074430	1076430	Die Besatzung wird abgeführt.	17:54	17:56
1076430	1105890	Auch hier hatten die farbigen Hilfsvölker der Briten wieder die Hauptlast der Verteidigung zu tragen.	17:56	18:25
1105890	1128610	General Oberst Rommel besichtigt einen abgeschossenen englischen Jäger.	18:25	18:48
1128610	1151680	Bis jetzt wurden über 12.000 Gefangene gemeldet.	18:48	19:11
1151680	1157680	Am 11. Juni gab der Wehrmachtbericht die Erstürmung des Vores Bir Hachheim bekannt.	19:11	19:17
1157680	1180770	Im Süden der Ostfront.	19:17	19:40
1180770	1201220	Marschall Antonescu startet nach der Besichtigung rumänischer Verbände, die im Süden der Ostfront eingesetzt sind Generalfeldmarschall von Bock einen Besuch ab.	19:40	20:01
1201220	1212140	Der Marschall beginnt in diesen Tagen seinen 60. Geburtstag.	20:01	20:12
1212140	1236500	Generaloberst von Mannstein zeigt dem rumänischen Staatsführer die Stellungen vor Sevastopol.	20:12	20:36
1236500	1256820	Das unübersichtliche Waldgelände ist von Schluchten und Steilhängen durchzogen.	20:36	20:56
1256820	1260820	Die Bolschewisten haben unter Ausnützung dieser natürlichen Hindernisse	20:56	21:00
1260820	1263820	Sevastopol zur stärksten Festung der Welt ausgebaut.	21:00	21:03
1263820	1269820	Überall sperren gut getarnte Bunker, Panzergräben, MG-Nester und Minenfelder den Weg.	21:03	21:09
1269820	1275820	Der Ring, den deutsche und rumänische Verbände um diese Festung gelegt haben, wird stetig enger.	21:09	21:15
1275820	1284820	Immer neue Verbände und schwere Batterien aller Art werden herangeführt.	21:15	21:24
1284820	1312290	Die systematische Niederkämpfung der Stellungen vor Sevastopol hat mit allen Kalibern begonnen.	21:24	21:52
1312290	1317900	Mörser eröffnen das Feuer.	21:52	21:57
1317900	1341390	Rausenlos überschütten die Batterien die Festungswerke mit Stahl und Eisen.	21:57	22:21
1341390	1360150	Bunker, Gräben, Batterien und Feldstellungen des Feindes werden systematisch zerschlagen.	22:21	22:40
1360150	1401900	Berichter der PK mit der Fernbildkamera.	22:40	23:21
1401900	1412500	Weit vorgeschobene Artilleriebeobachter lenken durch Funk das Feuer.	23:21	23:32
1412500	1415500	Die Verbindung zwischen Funkstelle und Batterie ist unterbrochen.	23:32	23:35
1415500	1419500	Ein Melder überbringt die aufgenommenen Funksprüche dem Batteriechef.	23:35	23:39
1419500	1448120	Nach der Artillerievorbereitung und nach Abwehr heftigster Gegenangriffe der Sowjets	23:39	24:08
1448120	1453120	tritt die Infanterie zur Niederkämpfung der zahllosen Betonwerke des äußeren Festungsgürtels an.	24:08	24:13
1453120	1488500	Einschläge der feindlichen Artillerie.	24:13	24:48
1488500	1492500	Der Angriff wird durch Fluchten und über Steilhänge vorgetragen.	24:48	24:52
1492500	1498500	Die einzelnen Widerstandsnester müssen oft in erbitterten Nahkämpfen und mit der blanken Waffe niedergerungen werden.	24:52	24:58
1498500	1503500	Der deutsche Infanterist entscheidet auch hier wieder in härtestem Einsatz den Kampf.	24:58	25:03
1503500	1509500	Das sind die letzten Aufnahmen des Kameramanns Zacchaeus, der bei diesen Kämpfen den Heldentod fand.	25:03	25:09
1509500	1530620	Ein Verwundeter wird von seinen Kameraden sofort verbunden.	25:09	25:30
1530620	1562840	Nur in jeder Kämpfung schwerster Felsenbunker müssen Stuka heran.	25:30	26:02
1562840	1563840	Sturzangriff.	26:02	26:03
1563840	1600570	Infanteristen beobachten die Wirkung der Stuka-Bomben.	26:03	26:40
1600570	1632760	Über den getroffenen Bunkern und Stellungen mächtige Rauchwolken.	26:40	27:12
1632760	1644960	Sevastopol liegt in einem dichten Hagel von Bomben und Granaten.	27:12	27:24
1644960	1648960	Die Infanterie stößt immer tiefer in die feindlichen Linien vor.	27:24	27:28
1648960	1662800	Gefangene Bolschewisten.	27:28	27:42
1662800	1679700	Kampfflugzeuge vom Typ Ju 88 starten zum Angriff.	27:42	27:59
1679700	1704610	Unter uns Sevastopol.	27:59	28:24
1704610	1722190	Während des Sturzangriffes.	28:24	28:42
1722190	1730590	Jeder Nerv ist gespannt.	28:42	28:50
1730590	1748340	Sind die Bomben gelöst.	28:50	29:08
1748340	1749340	Die Maschine wird abgefangen.	29:08	29:09
1749340	1768440	Tausende von schweren und schwersten Bomben prasseln auf Sevastopol nieder.	29:09	29:28
1768440	1774440	Die stärkste Festung der Welt erzittert unter der ungeheuren Wucht des deutschen Angriffs.	29:28	29:34
