start	end	text	start_mm:ss	end_mm:ss
31440	44640	Aus Anlass des Erntedanktages fand in Berlin eine Feierstunde des deutschen Landvolkes statt auf der acht besonders verdienten Männern, das auf Vorschlag von Reichsminister Backe vom Führer verdiene Ritterkreuz zum Kriegsverdienstkreuz überreicht wurde.	00:31	00:44
45360	56920	Die heutige Ehrung, so betonte Reichsminister Backe, ergibt für das Bauerntum die Verpflichtung bis zum siegreichen Ende dieses Krieges noch mehr zu leisten und seine schweren Aufgaben für das Volksganze zu erfüllen.	00:45	00:56
56920	70460	Zum Erntedanktage hat der Führer denjenigen Mitarbeitern des Reichsbauernführers die das dynamische Prinzip der Agrarpolitik mit besonderem Erfolg in der Kriegsernährungswirtschaft verpforten haben das Ritterkreuz zum Kriegsverdienstkreuz verliehen.	00:56	01:10
76950	85570	Zum Abschluss der Feierstunde übermittelte Reichsminister Dr. Goebbels dem deutschen Landvolk den Dank und die Anerkennung des Führers und des ganzen deutschen Volkes.	01:16	01:25
85570	99460	Auf einem Betriebsappell im Gau-Weser-Ems spricht der Oberbefehlshaber der Kriegsmarine, Großadmiral Dönitz, zu den Männern und Frauen des Schiffsbaues.	01:25	01:39
100360	110440	Was der deutsche Arbeiter in diesem Krieg trotz aller Belastungen durch die Luftangriffe leistet sei, so sagte der Großadmiral, vielleicht das größte Ruhmesblatt in der Geschichte.	01:40	01:50
111300	121750	Wir wissen, was unser hart, wenn wir kapitulierten und entwaffnet würden.	01:51	02:01
121750	131590	Wir müssen uns schämen vor denen, die für uns gefallen sind, vor unseren Kindern und Enkeln, die uns sagen könnten ihr wart zu feige, um hart zu bleiben und auszuhalten.	02:01	02:11
132230	138370	Für uns, so schloss der Großadmiral, gibt es nur den Weg des rücksichtslos harten Durchstehens und Kämpfens.	02:12	02:18
138810	144230	Einen Mittelweg gibt es nicht. Wir müssen fanatisch zusammenstehen. Das ist unsere größte Stärke.	02:18	02:24
144230	156930	Auf Einladung des Reichsjugendführers trifft eine Gruppe von Einzelkämpfern der Kriegsmarine zu einem mehrtägigen Besuch in Berlin ein.	02:24	02:36
160580	166080	Begleitet von den jungen Kameraden der Marine-Hitler-Jugend fahren die Gäste zum Empfang beim Reichsjugendführer.	02:40	02:46
172020	175220	Unter ihnen die Ritterkreuzträgerleutnant Vetter und Schreibersmart Gerhold.	02:52	02:55
188190	193830	Zur besonderen Freude der Hitlerjungen haben die Kampfmittelfahrer einen Original-Ein-Mann-Torpedo mitgebracht.	03:08	03:13
193830	198350	Jeder darf einmal einsteigen und die Hebel bedienen.	03:13	03:18
200150	202550	Hier, da drüber zielen hier.	03:20	03:22
202730	213640	Hier, hallo.	03:22	03:33
213880	214440	Klarzeig.	03:33	03:34
215100	216660	Klarzeig, klarzeig.	03:35	03:36
219180	224580	Und wir sind dann auch runtergefahren nach Frankreich und sind gegen die Inversionsflotte angesetzt worden.	03:39	03:44
225240	229620	Da sind wir nachts rausgefahren und haben unsere Kursanweisung gekriegt und so weiter.	03:45	03:49
229620	232080	Da haben wir gewusst, wo die Inversionsflotte lag und dann los.	03:49	03:52
232180	236060	Wir ran auf den Englern Wut, haben wir auf den Burschen genug und wir dann ran auf den Engländer.	03:52	03:56
236800	239700	Und wir sind dann auch durch die Sicherungskette und so weiter, sind wir dann durchgebrochen.	03:56	03:59
240280	242320	Und ich bin dann auch bis an die Zerstörer herangekommen.	04:00	04:02
242760	246980	Und der Zerstörer, der hat aber durch seine Abwehr und so weiter, sind auf einmal sechs Zerstörer da gewesen.	04:02	04:06
247100	248200	Und die haben uns nun eingeschlossen.	04:07	04:08
248880	250760	Und ehe ich mich versehen hatte, habe ich selbst mittendrin gelegen.	04:08	04:10
251080	252700	Und ich wollte nur vorbei, ich wollte gar nicht mittendrin.	04:11	04:12
254000	258100	Also gar nicht lange gezehrt, ich bin Sprengburt auch klargemacht und ran auf den Burschen.	04:14	04:18
258100	260860	Und mit seiner Schießerei hat er mich sowieso genug geärgert.	04:18	04:20
261480	263340	Da habe ich mein Sprengburt auch angesetzt.	04:21	04:23
263920	265500	Ich bin rausgeschmissen worden und so weiter.	04:23	04:25
265620	267140	Und das Sprengburt ist auf den Gegner zugelaufen.	04:25	04:27
267640	272560	Und ich habe mir auf mich einer reingesetzt, sodass er für die Kürze der nächsten Zeit hat er eben das Schießen vergessen.	04:27	04:32
272560	275940	Der Kampf im Osten.	04:32	04:35
275940	284650	Eine Sturmgeschützbrigade hat den Befehl zur Säuberung eines Dorfes in den Ostkarpaten erhalten.	04:35	04:44
285290	289670	Aus den Bereitstellungen gehen die Sturmgeschütze in breiter Front auf das befohlene Ziel vor.	04:45	04:49
309440	310760	Pack hat Feindberührung.	05:09	05:10
315200	318800	Bolschewistische MG- und Packnester liegen unter dem Feuer der deutschen Waffen.	05:15	05:18
328010	328970	Nur eine Schramme.	05:28	05:28
335900	339380	Der letzte Widerstand wird mit Maschinenpistole und Karabiner gebrochen.	05:35	05:39
339380	352300	Die Opfer, die der Feind bei seinen Großangriffen in Mittelitalien immer wieder bringen muss stehen in keinem Verhältnis zum Erfolg und zum Masseneinsatz an Menschen und Material.	05:39	05:52
353000	355460	Sondern auch Gang über dem Schlachtfeld an der Adria-Front.	05:53	05:55
356940	359540	Ein Bauerngehöf wird vom Gegner mit Artillerie belegt.	05:56	05:59
360060	362940	In wildem Galopp fliehen die freigelassenen Pferde den Hang hinab.	06:00	06:02
363240	367340	In diesem Raum kam es tagelang zu einem fast pausenlosen Artillerie-Gefecht.	06:03	06:07
375160	378220	Ein Regimentskommandeur bei der Lagerbesprechung in seinem Gefechtsstand.	06:15	06:18
378220	384260	8,8 cm Flakgeschütze beim Geschuss feindlicher Nachschubwege.	06:18	06:24
393440	395420	Im Hintergrund der Felsen von San Marino.	06:33	06:35
398840	401640	Mit den Nachrouten stehen bis zuletzt die Pioniere am Feind.	06:38	06:41
401860	405060	Italienische Sprengbomben werden zur Vernichtung einer Brücke herangeholt.	06:41	06:45
408380	409140	Jetzt aber weg!	06:48	06:49
426330	432790	Immer wieder bereiten die Pioniere dem Gegner Hindernisse die in diesem schwierigen Gelände Stunden oder oft tagelange Verzögerungen mit sich bringen.	07:06	07:12
435630	439590	Durch Baumspringungen wird eine Straße im Hochwald an mehreren Stellen gesperrt.	07:15	07:19
439590	457910	Im Westen besucht Reichsjugendführer Acksmann die SS-Panzerdivision Hitlerjugend.	07:19	07:37
458870	464210	In einer Ansprache sagt der Reichsjugendführer die Haltung dieser jungen Soldaten und ihrer Führer	07:38	07:44
464210	468690	ließ diese Truppe zum Sinnbild einer wahrhaft nationalsozialistischen Division werden.	07:44	07:48
469490	474270	Dann verlieh der Reichsjugendführer den Angehörigen der Division das Ärmelband Hitlerjugend	07:49	07:54
474270	480150	und überreichte im Namen des Führers den tapfersten Kriegsauszeichnungen für heldenhaften Einsatz.	07:54	08:00
487650	491450	Das Ende der ersten britischen Luftlandedivision bei Arnheim.	08:07	08:11
492710	503350	So begann die Zehntage-Schlacht bei Arnheim die, wie englische Stimmen eingestehen müssen mit dem größten und wichtigsten faktischen Erfolg endete den die Deutschen im Westen seit Invasionsbeginn erzielt haben.	08:12	08:23
503350	510090	In den Mittagsstunden des 17. September landen die Anglo-Amerikaner im Raum Einkaufen, Nymwegen, Arnheim	08:23	08:30
510090	517210	mehr als drei Fallschirm- und Luftlandedivisionen mit dem Ziel die steckengebliebene Operation an der Westgrenze wieder flott zu machen.	08:30	08:37
517910	524730	Schon nach kurzer Zeit gelingt es der deutschen Führung die im Raum Arnheim operierende erste englische Luftlandedivision einzukesseln	08:37	08:44
524730	527110	und innerhalb von zehn Tagen zu vernichten.	08:44	08:47
527650	530830	Mit allen Waffen werden die Briten schon während Landung und Sprung empfangen.	08:47	08:50
530830	534710	Oft ist der Himmel minutenlang von Flugzeugen und Lastenseglern verdunkelt.	08:50	08:54
535330	538650	Viele von ihnen werden noch in der Luft getroffen und stürzen brennend ab.	08:55	08:58
545000	548960	Hunderte von Fallschirmjägern ereilt der Tod, noch ehe sie den Boden berührt haben.	09:05	09:08
558000	561560	Flack- und Jagdflieger bekämpfen die Transportmaschinen und Lastensegler.	09:18	09:21
562120	573230	Flammen stechen aus dem Rumpf.	09:22	09:33
585610	586950	Das ist das Ende.	09:45	09:46
587730	594250	Ein ganzes Feld von englischen und amerikanischen Lastenseglern von denen viele unmittelbar nach der Landung in Brand geschossen werden.	09:47	09:54
594250	597250	Ihre Besatzungen sind den deutschen Verteidigern ausgeliefert.	09:54	09:57
604140	607480	Mit aller Ruhe gehen unsere Grenadiere des Heeres und der Waffen-SS	10:04	10:07
607480	609400	gegen den Massensturm aus dem Himmel an.	10:07	10:09
