start	end	text	start_mm:ss	end_mm:ss
20370	26010	Die diplomatischen Vertreter von Thailand und Indochina treffen in der japanischen Hauptstadt Tokio ein.	00:20	00:26
43350	48690	Aufgrund des japanischen Vermittlungsvorschlages wurden die Grenzstreitigkeiten zwischen den beiden Staaten beigelegt.	00:43	00:48
49190	54530	Damit bekundet Japan aufs Neue, seinen unerschütterlichen Willen, den Frieden in Fernost zu sichern.	00:49	00:54
56950	61730	Der japanische Außenminister Matsuoka, dessen Deutschlandreise im Mittelpunkt des Weltinteresses steht.	00:56	01:01
63960	66800	Länderkampf, Deutschland, Italien im Fechten.	01:03	01:06
66800	71180	Die Meistermannschaften stehen sich im Berliner Kuppelsaal des Reissportfeldes gegenüber.	01:06	01:11
78980	80920	Der Reissportführer und General der Lüge.	01:18	01:20
107760	111600	Italien siegte nach zwölf Gefechten mit 8 zu 3 Punkten.	01:47	01:51
113980	118780	55.000 Zuschauer bei dem Fußballländerkampf Deutschland-Schweiz in Stuttgart.	01:53	01:58
124880	126200	Deutschland weiße Hemden.	02:04	02:06
142370	177080	Für Deutschland. Deutschland siegte mit 4 zu 2 Toren.	02:22	02:57
180400	182420	Eiskunstlauf im Berliner Sportpalast.	03:00	03:02
182420	184780	Eines der besten Eislauffahrer der Welt.	03:02	03:04
185020	186340	Die Wiener Geschwister Pausin.	03:05	03:06
246950	250370	Die Stadt Wien feiert die Heimkehr der Ostmark ins Reich.	04:06	04:10
258230	269470	Reichsminister Dr. Goebbels und Reichsleiter Baldur von Schirach sprachen von derselben Stelle von der aus der Führer vor drei Jahren das Großdeutsche Reich proklamierte, zu 250.000 Wienern.	04:18	04:29
269470	305600	Im Verlauf seiner Rede erklärte Dr. Goebbels Es sei die größte Ehre für die Ostmark, dass ein Sohn der ostmärkischen Erde das Deutsche Reich in seinem schwersten Kriegskampf führe.	04:29	05:05
306420	310160	Dem Führer in Treue folgen, heiße den Krieg gewinnen.	05:06	05:10
317990	323190	Linz, die Heimatstadt des Führers, beging am Tage vorher den Jahrestag der Heimkehr ins Reich.	05:17	05:23
323190	330090	Der Gau Oberdonau, beherbergt wie alle ostmärkischen Gaue besonders viele Kinder aus luftbedrohten Gebieten.	05:23	05:30
