start	end	text	start_mm:ss	end_mm:ss
20430	23890	Japanische Kampfgeschwader auf dem Wege zur Burma-Straße.	00:20	00:23
24570	29170	Immer wieder greifen die japanischen Bomber von ihren Stützpunkten in Indochina aus	00:24	00:29
29170	32230	diese wichtige Nachschubstraße der Chiang Kai-Shek-Regierung an.	00:29	00:32
32650	39300	Ersten Bomben gelten einer Flugzeugfabrik.	00:32	00:39
39740	48700	In den Laden stehen Brand- und Explosionswolken über den zerstörten Werkhallen.	00:39	00:48
54870	57390	Ein charakteristisches Luftbild der Burma-Straße.	00:54	00:57
63730	68110	Hier der Übergang über den Mengkong, der zwischen steilen Bergwänden dahin fließt.	01:03	01:08
68530	72920	Diese größte Brücke der Burma-Straße gilt es zu vernichten.	01:08	01:12
73800	76260	Die Bomben haben ihr Ziel genau getroffen.	01:13	01:16
79640	83560	Spanische Kinder, die während des Bürgerkrieges nach Frankreich verschleppt worden waren	01:19	01:23
83560	89600	und jetzt zurückkehren, werden von der sozialen Hilfe in Spanien gesammelt und in Heimen untergebracht.	01:23	01:29
103270	109770	Diese Jungen wussten keine Antwort zu geben, als man sie fragte, wohin sie gehörten wo sie wohnten und wer ihre Eltern seien.	01:43	01:49
113970	115590	Das erste ist die Badewanne.	01:53	01:55
124890	126490	Jedes Kind bekommt neue Wäsche.	02:04	02:06
126490	142520	In einer ärztlichen Station werden Verletzungen zum ersten Mal sachgemäß behandelt.	02:06	02:22
143400	147720	Kinder und Jugendheime bieten diesen Kleinen nun eine neue Heimat.	02:23	02:27
151490	163410	Kurz nach der Einnahme von Warschau fanden unsere Soldaten überall Straßenbahnwagen als Barrikaden vor mit denen die verantwortungslosen ehemaligen polnischen Machthaber den deutschen Vormarsch aufhalten wollten.	02:31	02:43
167050	169670	Zug um Zug wurden diese Barrikaden beseitigt.	02:47	02:49
169670	175890	Die Straßenbahnwagen wanderten in Reparaturwerkstätten, wo sie wieder für ihre eigentlichen Zwecke hergerichtet wurden.	02:49	02:55
176530	180330	Auch die Schienenanlagen wurden wieder ausgebessert und betriebsfähig gemacht.	02:56	03:00
188980	191920	Warschau bietet heute wieder ein alltägliches Bild.	03:08	03:11
213100	216400	An der Grenze zwischen dem Generalgouvernement und der Slowakei.	03:33	03:36
228990	235110	In dem zerklüfteten Bergrevier der Hohen Tatra werden an die Männer des Grenzschutzes ganz besonders hohe Anforderungen gestellt.	03:48	03:55
235110	240130	Ihre Aufgabe ist es, Zollvergehen und Schmuggelei mit schärfsten Mitteln zu bekämpfen.	03:55	04:00
240790	245770	Oft müssen zur Überwachung der vielen Zugangsstraßen und Wege steile Bergwände überwunden werden.	04:00	04:05
246450	254410	So halten überall an den Grenzen des Reiches, die heute eine Ausdehnung von rund 14.000 Kilometer haben, deutsche Zollbeamte die Wacht.	04:06	04:14
254750	296630	Bau von neuen Flugplätzen in Norwegen.	04:14	04:56
297390	301210	Ständig wächst die Zahl der Flughäfen für unsere Kampf- und Jagdmaschinen.	04:57	05:01
