start	end	text	start_mm:ss	end_mm:ss
24720	34340	Im Süden des Generalgouvernements ist ein ehemaliges Luxussanatorium in der Hohen Tatra zu einem Genesungsheim für unsere verwundeten Soldaten umgewandelt worden.	00:24	00:34
41530	49890	Diese Männer, die ihr Blut für ihr Vaterland gaben, sollen hier bis zu ihrer völligen Genesung ein paar Wochen der Erholung verbringen, ehe sie wieder zum Frontdienst einrücken.	00:41	00:49
93170	99630	Der Oberbefehlshaber des Heeres, Generalfeldmarschall von Brauchitsch, besichtigte die Truppen und ihre Unterkünfte im Osten.	01:33	01:39
99630	140930	Die Winterunterkünfte sind so weit als möglich gegen Kälte gesichert worden.	01:39	02:20
166320	173040	Aus Anlass des Beitritts Rumänien zum Drei-Mächte-Abkommen fand in Bukarest eine Parade der deutschen Lehrtruppen statt.	02:46	02:53
173500	177720	König Michael und Staatsführer General Antonescu wohnten dieser Parade bei.	02:53	02:57
180280	257880	Norwegen. Seine Küstenlänge beträgt ohne die zahlreichen Meereseinschnitte 2800 Kilometer.	03:00	04:17
257880	265040	Bei einem Vergleich mit Deutschland und Italien würde das norwegische Land von der deutschen Ostseeküste bis Palermo reichen.	04:17	04:25
265800	272440	Die ehemalige norwegische Regierung hatte den besonderen Verkehrsverhältnissen ihres Landes keine genügende Beachtung geschenkt.	04:25	04:32
272980	277740	Erst mit dem Einrücken der deutschen Truppen wurde der Straßenbau mit allen Mitteln vorwärts getrieben.	04:32	04:37
278300	281860	So wurde kürzlich die wichtige Straße Oslo-Bergen fertiggestellt.	04:38	04:41
281860	297180	In Gailo auf dem norwegischen Hochfeld in der Mitte zwischen Ost und West Norwegen wurde die Straße, bei deren Bau riesige Schwierigkeiten zu überwinden waren, in feierlicher Weise dem Verkehr übergeben.	04:41	04:57
297680	312470	Im hohen Norden Norwegens.	04:57	05:12
313830	317570	Ständig treffen immer neue Lebensmitteltransporte für unsere Soldaten ein.	05:13	05:17
318110	323110	Es gilt vor allem vitaminhaltige Früchte und Gemüse für den langen Winter einzulagern.	05:18	05:23
345820	349760	In den Orten des hohen Nordens haben sich unsere Soldaten sehr schnell eingelebt.	05:45	05:49
349760	366110	Auch Melken will gelernt sein.	05:49	06:06
375400	380460	Die kleinen zehn Pferde unserer Gebirgsjäger sind das Ergebnis langwieriger Zuchtversuche.	06:15	06:20
404450	409350	In Oslo fand in diesen Tagen eine Vereidigung neu eingerückter deutscher Rekruten statt.	06:44	06:49
411050	441200	Rahmen dieser Feierstunde wurden verdiente Norwegenkämpfer mit dem Eisernen Kreuz ausgezeichnet.	06:51	07:21
450460	456440	Eisenbahnstrecke Paris-Straßburg, die früher von den Zügen des Orient Express benutzt wurde, ist jetzt wieder hergestellt worden.	07:30	07:36
456440	458360	Hier die Brücke von Amantier.	07:36	07:38
462600	467720	Zu den Wiederherstellungsarbeiten wurden vor allem französische Eisenbahnpionierkompanien herangezogen.	07:42	07:47
468380	474140	So konnte unter deutscher Führung die Strecke noch vor dem planmäßigen Termin wieder dem Verkehr übergeben werden.	07:48	07:54
503540	511360	In der Abgeordnetenkammer von Paris, dem einstigen Schauplatz maßloser Hetzreden gegen Deutschland, fand eine große deutsche Kundgebung statt.	08:23	08:31
511940	515080	In ihrem Mittelpunkt stand eine Rede des Reichsleiters Rosenberg.	08:31	08:35
515080	532600	Seine Ausführungen waren eine Auseinandersetzung mit jenen Kräften, die seit Jahrzehnten zum offenen Vernichtungskampf gegen das deutsche Volk hetzten.	08:35	08:52
533160	537500	Alfred Rosenberg stellte damit die Kräfte des Blutes gegen die Welt des Goldes.	08:53	08:57
537500	553900	Die Geschichte, so führte Reichsleiter Rosenberg weiter aus, wird feststellen, dass zwar die deutsche Wehrmacht im Jahre 1940 die französische Armee zerschlug dass aber Deutschland zugleich das französische Volk von seinen Parasiten befreite, die abzuschütteln, es selbst zu schwach geworden war.	08:57	09:13
553900	566970	Der Aufruf Marshal Pétains zur Begründung eines französischen Winterhilfswerkes fand in ganz Frankreich ein lebhaftes Echo.	09:13	09:26
567630	575690	Überall sammeln, wie hier in Paris, junge Leute Kleidungsstücke aller Art, die vor allem an die Bevölkerung der ehemaligen Kampfgebiete verteilt werden sollen.	09:27	09:35
606960	610820	Unsere verwundeten Soldaten basteln Spielzeug für die Volksweihnacht.	10:06	10:10
615320	618260	All diese schönen Dinge sind für Soldatenkinder bestimmt.	10:15	10:18
635510	639670	In den Tagen vor Weihnachten zogen die Kindergruppen der NS-Frauenschaft in die Lazarette.	10:35	10:39
639670	645590	Mit Weihnachtslieder singen und kleinen Gaben brachten sie unseren verwundeten Soldaten Dank und Freude.	10:39	10:45
646110	699270	Herr Soldat, ich bringe ja auch was rein.	10:46	11:39
699270	703170	Ach, das ist ja fein. Dann kommst du mir ja aus Christkindchen schon so früh.	11:39	11:43
703390	703690	Ja.	11:43	11:43
704690	707090	Was ist da denn schönes drin oder weißt du das gar nicht?	11:44	11:47
707090	707310	Weiß ich nicht.	11:47	11:47
707830	709010	Das wollen wir da mal nachsehen?	11:47	11:49
709330	709590	Ja.	11:49	11:49
709950	711290	Na, dann wollen wir es mal aufmachen, nicht?	11:49	11:51
716590	719370	Siehst du wohl, oh, was ist das alles Schönes.	11:56	11:59
721720	723920	Den bestell deiner Mutti aber auch einen schönen Gruß.	12:01	12:03
724060	724260	Ja.	12:04	12:04
724260	726520	Und ich danke auch recht vielmals, nicht wahr?	12:04	12:06
726580	726680	Ja.	12:06	12:06
727040	731020	Auf allen deutschen Unterseebootwerften herrscht Hochbetrieb.	12:07	12:11
741040	742780	Die Spanten werden geschweißt.	12:21	12:22
768500	770120	Die Schweißnähte werden abgeschliffen.	12:48	12:50
799560	801200	Die Beplankung wird vernietet.	13:19	13:21
801720	829910	In Weise erfolgt der Stapellauf.	13:21	13:49
830290	861720	Der großen Waffenschmiede des Reiches sprach der Führer zu allen deutschen Rüstungsarbeitern.	13:50	14:21
