start	end	text	start_mm:ss	end_mm:ss
2100	24460	Thomas fühlt sich hochbeglückt, denn er hebt und schiebt und rückt Taschen, Koffer, Kisten, Kasten, das Gepäcknetz zu belasten.	00:02	00:24
25320	33320	Er genießt in vollen Zügen seiner Hilfsbereitschaft Lob und es macht ihm nur Vergnügen.	00:25	00:33
34160	39400	Thomas ist ein Mann, kein Snow. Und nach allgemeiner Sitte sagt er nichts zu danken.	00:34	00:39
40220	40460	Bitte.	00:40	00:40
45070	58260	Hinerik, der weiß nicht wie, sonderbar sein vis-a-vis. Irrt er sich? Ist er verrückt oder hat sie ihn entzückt angelächelt?	00:45	00:58
58260	68920	Es ist wahr. Thomas allerzweifelbar sagt sich, sieh mal einer an, auf die wirke ich als Mann.	00:58	01:08
68920	82980	Je fühlt er sein Herz entglommen und um ins Gespräch zu kommen, das ihn etwas näher brächte, fragt er, ob sie lesen möchte.	01:08	01:22
84040	85000	Wieder lächelt sie.	01:24	01:25
85000	95880	Sie lacht, hat sich etwas falsch gemacht? Denn ihr Schwunzeln, alter Daus, sieht nach Schadenfreude aus.	01:25	01:35
97620	101600	Er wird das Abteil verlassen und im Gang Entschlüsse fassen.	01:37	01:41
102780	105660	Doch ein kurzer Seitenblick spiegelt ihm sein Missgeschick.	01:42	01:45
106600	110760	Ach, natürlich die Kramatte und die beste, die er hatte.	01:46	01:50
110760	112760	Er begibt sich eigentlich fort.	01:50	01:52
115790	123070	Am ungestörten Ort hielt er das Fragment von Seide in Papier.	01:55	02:03
124650	129930	Zu ihrer Freude kommt postalisch es am Ende in Frau Schmollers gute Hände.	02:04	02:09
130790	132730	Thomas schickt's und schreibt's dazu.	02:10	02:12
133730	137830	Beste Schmoller, sie empfangen anbei, was entzwei gegangen.	02:13	02:17
137830	142830	Tun sie es zu dem Paket, das auf meinem Schreibtisch steht.	02:17	02:22
143730	149650	Wie sie wissen, jeder Fetzen kann Verbrauchtes neu ersetzen, wenn die Spinnstoffsammlung kommt.	02:23	02:29
150070	152110	Mein Paket als Gabe front.	02:30	02:32
153110	162090	Und vielleicht auch können sie, ohne dass sie sich berauben, ein paar Lumpen irgendwie, irgendwo zusammenklauben.	02:33	02:42
167830	206360	Auch im fünften Kriegsjahr wird die Berufsausbildung mit allen Mitteln gefördert.	02:47	03:26
206840	209940	Reichsjugendführer Axmann spricht zu den Siegern des Reichsberufswettkampfes.	03:26	03:29
211200	215140	Reichsminister Backe übergibt die Urkunden an die Preisträger der ländlichen Jugend.	03:31	03:35
223040	224440	Schauleiter Martin Mutschmann.	03:43	03:44
231080	233180	Sie sind die Besten in ihren Berufsgruppen.	03:51	03:53
242320	246540	Für hervorragende Produktionsleistungen und für ihre beispielgebende soziale Haltung	04:02	04:06
246540	251660	wurden auch diesmal am 1. Mai eine Anzahl deutscher Betriebe zu Kriegsmusterbetrieben erklärt.	04:06	04:11
251660	259380	Reichsorganisationsleiter Dr. Lai spricht.	04:11	04:19
267300	269380	Reichsminister Funk übergibt die Urkunden.	04:27	04:29
279560	285820	Die vom Führer ernannten neun Pioniere der Arbeit werden von Reichsorganisationsleiter Dr. Lai beglückwünscht.	04:39	04:45
304390	306510	Kleiderschau in einem Rüstungswerk.	05:04	05:06
307090	309610	Sie steht unter dem Motto aus Alt mach Neu	05:07	05:09
309610	314510	und zeigt den Frauen die praktische und reizvolle Umgestaltung gebrauchter Kleidungsstücke.	05:09	05:14
314990	344820	Entstand aus einem alten Frack.	05:14	05:44
357510	359990	Und das aus einem längst vergessenen Ketteway.	05:57	05:59
360410	387860	Die Radrennfahrer Berlins eröffneten die Freiluftsaison mit einem Straßenrennen, das große Zuschauermassen anzog.	06:00	06:27
449300	457200	Eichenlaubträger Generalleutnant Specht, der Generalinspektor für den Führernachwuchs des Heeres besichtigt Offiziersanwärter im Reichsarbeitsdienst.	07:29	07:37
472040	475680	Der Reichsarbeitsdienst hat wesentlichen Anteil an der vormilitärischen Ausbildung.	07:52	07:55
481980	486840	Neben den straffen militärischen Übungen wird dem Sport ein großer Platz im Dienstplan eingeräumt.	08:01	08:06
486840	515940	Das Kampfspiel.	08:06	08:35
516360	541790	Der Führer und der Duce hatten kürzlich eine Zusammenkunft, auf der alle gemeinsamen Probleme besprochen wurden.	08:36	09:01
542330	544890	Marschall Graziani im Gespräch mit Generalfeldmarschall Keitel.	09:02	09:04
551540	557180	In den Besprechungen wurde der Entschluss bekräftigt, den Kampf Seite an Seite bis zum Endsieg fortzuführen	09:11	09:17
557180	560320	und für die kommenden Entscheidungen alle Machtmittel einzusetzen.	09:17	09:20
560320	572970	Im Anschluss an die Zusammenkunft mit dem Führer besichtigt Mussolini auf einem Truppenübungsplatz in Aufstellung befindliche italienische Divisionen.	09:20	09:32
573790	578810	Der Duccia hat dem Führer den Entschluss übermittelt, den Kampfeinsatz Italiens zu aktivieren.	09:33	09:38
594340	600500	Als erster Handelsschiffskapitän erhielt Paul Hellmann, der Führer des Blockadebrechers Osorno, das Ritterkreuz.	09:54	10:00
601000	611240	In ihm wurden bewährte Männer seiner Besatzung ausgezeichnet.	10:01	10:11
620210	623010	Geleitzugfahrer bei der Besprechung mit dem Geleitzugführer.	10:20	10:23
623010	638080	Der Geleitzug läuft aus. Er wird von Sicherungsfahrzeugen der Kriegsmarine geschützt.	10:23	10:38
