chapter	content
1	1. Luftkrieg, Frankreich, 1941. Bf 109 im Flug, Landung. Walter Oesau steigt aus einer Bf 109 und im Gespräch mit Soldaten. Ihm wird zu Ehren seines 100. Luftsieges ein Plakat überreicht (26.Oktober 1941). Eine Bf 109 wird zu einem neuen Einsatz bereit gemacht: Munitionierung der Bordwaffen, Reinigung der Tragflächen und Scheiben. Ein Helfer befestigt eine Signalpistole an Oesaus Unterschenkel. Oesau steigt in seine Maschine. Start des Geschwaders. Eine Bf 109 zieht in Nahaufnahme das Fahrwerk ein. Formationsflug. Luftkämpfe: Die Bordwaffe wird abgefeuert. Einschläge an einem Flugzeug, ein zweites stürzt ab. Weiteres Bordwaffenfeuer. Ein drittes Flugzeug (Sprecher: Spitfire) stürzt ab. Brennende Trümmerteile, ein Pilot am Fallschirm.
2	2. Staatsbesuch, Führerhauptquartier, Ostpreußen, Deutsches Reich, 1941. Der italienische Außenministers Galeazzo Ciano beim Staatsbesuch in Deutschland. Ciano wird von hochrangigen deutschen Offizieren am Führerhauptquartier in Rastenburg empfangen. Hitler und Ciano begrüßen sich im Wald vor der Wolfsschanze, weitere Offiziere im Hintergrund. Dino Alfieri, dem italienischen Botschafter in Berlin. Hitler betritt das Hauptquartier. Ciano, Hitler und der deutsche Botschafter in Rom Hans Georg von Mackensen vor dem Eingang des Hauptquartiers. Graf Ciano wird von Reichsaußenminister Joachim von Ribbentrop im Auswärtigen Amt in Berlin begrüßt. Gespräche zwischen den Delegierten.
3	3. Empfang, Führerhauptquartier, Ostpreußen, Deutsches Reich, 1941. Ein Eisenbahnwagen fährt auf Gleisen und hält an. Der türkische General Ali Fuad Erden steigt aus und wird von einem deutschen Offizier begrüßt. Die Generale Erden und Hossein Emir Erkilet (in Zivil) auf dem Weg zum Führerhauptquartier, begleitet von deutschen Offizieren.
4	4. Russlandfeldzug, Deutsches Reich, 1941. Begrüßung Adolf Hitlers und Martin Bormanns durch Generalfeldmarschall Walter von Brauchitsch. Besichtigung der einzelnen Gegenstände und Unterkünfte, unter anderem Lastschlitten, Russkufen, Skiern, Öfen, Öllampen, Blockhaus und Biwakfeuer. Hitler wird von hochrangigen Militärs verabschiedet.
5	5. Russlandfeldzug, Sowjetunion, Finnland, 1941. Kartentrick: Finnland, Sowjetunion, Leningrad, Onega-See, Ladoga-See, Petroskoi. Finnische Infanteristen marschieren durch ein Waldgebiet. Feldmarschall Carl Gustaf von Mannerheim mit einem Feldstecher bei Beobachtungen im Kampfgebiet. Detonationen im Wald. Eine Frau füttert einen Verwundeten mit einem Löffel. Finnische Panzer fahren durch einen Wald. Finnische Infanteristen auf einer Straße nach Petroskoi (Petrosawodsk, Äänislinna) (Sprecher), dichter Rauch im Hintergrund. Finnische Soldaten laufen über Trümmer eines Hauses und auf einer Straße. Finnische Panzer mit Hakenkreuz fahren in Petrowskoi an brennenden Häusern vorbei. Hissen der finnischen Flagge auf einem Gebäude. Vorbeimarsch finnischer Truppen vor dem salutierenden General Erik Heinrichs: Infanterie- und Radfahrerkolonnen sowie Panzer.
6	6. Belagerung von Leningrad, Russlandfeldzug, Sowjetunion, 1941. Kartentrick: Finnland, Sowjetunion, Leningrad, Onega-See, Ladoga-See. Bespannte Nachschubkolonne auf verschlammten Landstraßen. Nahaufnahmen der Räder, Pferde und Infanteristen, die tief in den Morast einsinken. Panzer fährt über eine Brücke. Soldaten bei einer Rast vor einem Panzer. Ein Soldat raucht Pfeife, andere wärmen sich am Lagerfeuer. Eimer mit Eiswasser. Soldaten beim Waschen und Rasieren. Grabenstellung vor Leningrad: Ein Soldat mit Winterbekleidung bläst sich in die Hände, um sich zu wärmen. Einschläge. Soldat feuert mit seinem Maschinengewehr aus einem Graben. Portugiesische Offiziere besichtigen den Frontabschnitt vor Leningrad. Artillerie wird geladen und abgefeuert. Munitionslager. General der Kavallerie Georg Lindemann im Gespräch mit Soldaten. Schwere Artillerie im Beschuss auf Leningrad.
7	7. Russlandfeldzug, Sowjetunion, 1941. Kartentrick: Region um Moskau, Borodino, Wjasma, Smolensk und Kaluga. Sturmgeschütz rollt durch unebenes Gelände. Brennende Häuser auf einem Feld, davor zwei Sturmgeschütze. Soldat rennt über ein Feld und geht in Deckung, ein anderer feuert mit seinem Karabiner. Zwei Soldaten mit Bajonett gehen über ein Feld. Sowjetische Soldaten kommen über ein Feld gelaufen und ergeben sich. Brennendes Dorf (nachts und am Tag). Ein brennendes Holzhaus stürzt ein. Sowjetische Gefangene kommen aus einem Haus und über ein Feld gelaufen, einige werden in Nahaufnahme gezeigt. Deutsche Soldaten holen ein Schwein aus einer Holzhütte. Brennendes Dorf wird von einem Flugzeug überflogen. Ein Kettenfahrzeug fährt über Trümmer.
8	8. Russlandfeldzug, Sowjetunion, 1941. Artilleriefeuer. Deutsche Infanterie im Gelände. Holzwagen mit Material werden gezogen. Silhouette von Kaluga, Rauch. Deutscher Soldat vor einer Gesamtansicht von Kaluga. Brennende Häuser, ein Pferd frisst Stroh. Verlassene Panzerabwehrkanone, daneben ein totes Pferd. Deutsche Truppen marschieren in Kaluga ein: Häuser werden durchsucht, deutsche Infanteristen marschieren durch die Straßen, u.a. an einer alten Frau vorbei. Radfahrerkolonne auf einer Straße in Kaluga. Einwohner in Großaufnahme. Auf einer Einfallstraße bringen Lastkraftwagen Nachschub. Zerstörte Transportzüge auf dem Bahnhof. Trümmer.
9	9. Russlandfeldzug, Sowjetunion, 1941. Eine große Anzahl sowjetischer Kriegsgefangener auf dem Weg zu einem Sammellager. Marsch durch ein sowjetisches Dorf. Einzelne Gefangene in Nahaufnahme. Verwundete werden auf einem Tafelwagen transportiert.
10	10. Doppelschlacht bei Wjasma und Brjansk, Russlandfeldzug, Sowjetunion, 1941. Erster Tag: Panzer in Nahaufnahme, eine Sichtluke öffnet sich. Deutsche Panzerverbände unter Führung von Generaloberst Erich Hoepner und Truppen der Waffen-SS sammeln sich zum Angriff auf eine 14km tiefe Schutzstellung der Sowjets bei Borodino. Lange Panzerkolonne auf der Straße Smolensk-Moskau, zur Seite geräumte Igelhindernisse am Straßenrand. Aufnahmen aus dem Führungspanzer (Anmerkung: Als Sprecherton zur folgenden mündlichen Kommentierung dient der Bericht des Kameramannes der Propagandakompanie:) Panzer III und IV auf Fahrt im Buschwerk und im freien Gelände, dazwischen marschieren Infanteristen. Granateinschläge auf dem Schlachtfeld, feuernde und rollende Panzer, brennende sowjetische Stellungen. Leuchtspurmunition in der Nacht. Zweiter Tag: Schnee ist über Nacht gefallen. Zwei Infanteristen im Schützengraben. Panzer und Infanteristen auf einer Straße und im Gelände. Erneut Aufnahmen aus dem Führungspanzer: Feuernde und rollende Panzer, brennende Befestigungsanlagen. Ein deutsches Jagdflugzeug (?) fliegt über das Gelände. Leuchtspurmunition wird auf ein Waldstück abgefeuert, der die Hauptbefestigungslinie der Sowjets bildet (Sprecher). Die aus Holz und Stroh gefertigten Tarnungen (Sprecher) der sowjetischen Bunker brennen. Dritter Tag: Schneefall. Durchbruch durch die sowjetischen Stellungen. Flakartillerie 8,8 cm wird geladen und abgefeuert, die Geschosse schlagen auf dem Feld ein. Brennende Bunker. Vorstoß der deutschen Truppen. Aufnahme aus dem Führungspanzer: Sowjetische Gefallene und feuernde Panzer. Infanteristen bewegen sich im Schutze eines rollenden Panzers vorwärts. Brennende russische Stellungen.
