chapter	content
1	1. Göring empfängt in seinem Hauptquartier an der Ostfront Ritterkreuzträger der Luftwaffe und den stellvertretenden Staatsführer Kroatiens Slavko Kvaternik, Sowjetunion / Kroatien, 1941 Reichsmarschall Hermann Göring begrüßt General der Flieger Kurt Student vor seinem Sonderzug und empfängt in seinem Hauptquartier an der Ostfront die mit dem Ritterkreuz ausgezeichneten Kreta-Kämpfer der Luftwaffe. Auf einer Terrasse: Kurt Student stellt die einzelnen Offiziere vor, die Göring beim Abschreiten begrüßt. Anschließend spricht Göring zu ihnen und gratuliert Student. Empfang des stellvertretenden kroatischen Staatsführers Marschall Slavko Kvaternik in Anwesenheit des deutschen Gesandten in Kroatien, Siegfried Kasche, in Görings Hauptquartier. Begrüßung der begleitenden Offiziere vor Sonderzug. Eine Dankschrift: „In Dankbarkeit gewidmet vom kroatischen Volke - Seiner Exzellenz dem Reichsmarschall des Großdeutschen Reiches - Hermann Göring“. Im Zug erfolgt Überreichung von Geschenken an Göring: darunter Säbel, Pistolen, verzierte Pulverdosen und eine Axt; Göring und Kvaternik im Gespräch beim Betrachten der Waffen und nach dem Aussteigen vor dem Zug bei der Verabschiedung.
2	2. Jugendliche bei Freiwilligenverbänden, Kopenhagen, Dänemark / Madrid, Spanien / Rom, Italien / Deutsches Reich, 1941 Abmarsch des 1. Bataillons des dänischen Freiwilligenkorps „Danmark“. Abfahrt in einem Personenzug im Bahnhof Kopenhagen. Abfahrt eines Transportes der „Blauen Division“ vom Bahnhof in Madrid; große Menschenmenge winkt ihnen zu. Der italienische Kronprinz Umberto II. verabschiedet Einheiten des italienischen Verbandes für die Ostfront. Besichtigung der Truppen und Vorbeimarsch. Marsch durch die Straßen von Rom und Abfahrt. Ankunft in Deutschland; Bevölkerung an den Gleisen.
3	3. Deutsche Zerstörer vor der Murmanküste beim Angriff auf die Barentssee, Reichskommissariat Norwegen/Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Kartentrick über Bewegungen deutscher Schiffe im Seekrieg bei Kirkenes von einem norwegischen Fjord aus. Einsatz deutscher Zerstörer in der Barentssee: Schiff in voller Fahrt; Matrosen sehen durch Fernrohre; Angriff auf sowjetische Vorpostenboote vor der Murmanküste. Artilleriebeschuss; Einschläge auf See. Vernichtung russischer Vorpostenboote: Matrosen sehen durch Scherenfernrohr und Fernstecher; brennende Boote in der Ferne. Weiterfahrt nach Osten.
4	4. Vormarsch deutscher Verbände an der finnisch-sowjetischen Grenze im Raum Salla, Finnland / Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Schwieriger Vormarsch der deutschen Infanterie im sowjetisch-finnischen Grenzgebiet: Anlegen von Erd- und Steindämmen; mühsamer Transport von Nachschub auf Pferdewagen durch Wald- und Sumpfgelände. Panzer II fährt durch Schlammgelände. Artilleriebeschuss im Raum von Salla; schwere Feldhaubitze (15 cm sFH 18) wird abgefeuert; Detonationen auf der anderen Uferseite eines Flusses. Sturmgeschütz (StuG III) sichert den Übergang der Infanterie in Schlauchbooten. Einnahme des anderen Ufers. Weiterer Vormarsch der Infanterie.
5	5. Vormarsch deutscher Truppen in Bessarabien über den Dnjestr, Moldauische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Karte zeigt Grenzverlauf zwischen Finnland und der Sowjetunion mit dem Schwarzen Meer. Vormarsch deutscher Infanterie in Bessarabien in Richtung der rumänisch-sowjetischen Grenze auf einem Waldweg. Deutsche Fahrzeugkolonne steht geparkt am Wegesrand; Wald wird nach versprengten sowjetischen Soldaten abgesucht. Artillerie im Einsatz: schwere Feldhaubitze wird geladen und mehrfach abgefeuert. Beobachtungspunkt und Nachrichtenstelle mit Funker, der an die Batterie übermittelt. Erneutes Abfeuern mehrerer schwerer Feldhaubitzen. Infanterieangriff im Feld. Sowjetische Soldaten ergeben sich mit erhobenen Händen, werden gefangengenommen und durchsucht. Beseitigung einer Baumsperre auf der Straße durch vorgehende Infanteristen. Übergang deutscher Infanterie über den Dnjestr in Sturm- und Schlauchbooten; gegenüberliegende Uferseite wird gleichzeitig von Panzerschützen unter Feuer genommen; der Dnjestr. Neuer Brückenkopf wird gebildet: wartender Stoßtrupp am Ufer; Pioniere tragen große Schwimmelemente und bauen eine Schwimmbrücke über den Dnjestr. Halbkettenfahrzeuge und Flugabwehrkanone (8,8 cm Flak) werden mit Fähren übergesetzt. Vorführung sowjetischer Gefangener.
6	6. Jugendliche melden sich zur „Ukrainischen Nationalbewegung“, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Ukrainische Jugend bei einer Freiwilligen-Meldestelle; Beamter an einem Tisch beim Ausfüllen von Papieren. Angetretene Personen in zivil. Marsch in Uniform mit Flaggen durch eine Ortschaft.
7	7. Ungarische und slowakische Truppen als „Bundesgenossen“ beim Vormarsch an der Ostfront, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Ungarische Kavallerie und bespannte Einheiten auf dem Vormarsch nach Osten. Kräder werden über Eisenbahngeleise geschoben. Gesprengte Brücke; Brückentrümmer liegen in den Fluten eines Flusses. Behelfsbrücke aus Leiterwagen; Lkws beim Durchfahren der Fluten. Slowakische Truppen auf dem Vormarsch in der Ukraine: darunter Infanterie und bespannte Einheiten.
8	8. Deutsche Verbände beim Vormarsch mit der Überquerung des Dnjepr im Raum Kiew, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Infanterie und StuG III beim Vorgehen auf Feldwegen, vorbei an Holzhütten. Verbände der Waffen-SS setzen mit Schlauchbooten über den Dnjepr. Deutsche Soldaten machen Rast im Uferbereich; Soldat trinkt aus Feldflasche.
9	9. Deutsche Truppen im Vormarsch und Angriff auf Polozk, Weißrussische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Vorstoß auf Polozk und Witebsk. Kavallerie auf dem Vormarsch. Infanterie im Kampf um ein Dorf vor Polozk. Ein leichtes Infanteriegeschütz (7,5 cm leIG 18) wird in Stellung gebracht. Maschinengewehr (MG)- und leichtes Artilleriefeuer. Feuernde leichte 2 cm Flak. Telefonleitungen werden von Pionieren durch ein Feld gelegt; Funker bei der Arbeit. Schweres Artilleriefeuer. Detonationen. Zwei Funker gehen im Schützengraben in Deckung. Feuernde Artilleriestellungen u.a. erbeutete sowjetische Haubitze (203 mm Haubitze M1931 B-4); Infanterie beim weiteren vorgehen. Zurückgelassene sowjetische Geschütze (76 mm Flugabwehrgeschütz M1938); ein gefallener sowjetischer Soldat. Das brennende Polozk mit der zerstörten Brücke. Infanterie geht über die Brückentrümmer in die Stadt vor. Einnahme des brennenden Polozk am 15.07.1941: Ruinen und Zerstörungen in der Stadt; verschiedene Fahrzeuge rollen durch die Straßen der Stadt. Körper liegt in den Trümmern eines Hauses.
10	10. Deutsche Pioniere bauen eine Pontonbrücke über die Düna, Weißrussische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Pioniere tragen Schwimmelemente vom Ufer zu Wasser. Soldaten in Badehose beim Tragen von Stahlträgern. Vermesser gibt Zeichen. Aufstellen eines Brückengerüstes über die Düna in Weißrussland.
