chapter	content
1	1. Empfang, Berlin, Deutsches Reich, 28. November 1941. Empfang des Großmuftis von Jerusalem Mohammed Amin al-Husseini in der Reichskanzlei am 28. November 1941. Gesandter Fritz Grobba. Begrüßung, Adolf Hitler im Gespräch mit dem Großmufti.
2	2. Besprechung, Wolfsschanze, Deutsches Reich, 1941. General Eduard Dietl bei Hitler im Führerhauptquartier. Hitler und Dietl im Gespräch. Dietl erstattet Hitler Bericht und erläutert die Lage am Kartentisch, neben ihm General der Artillerie Alfred Jodl und General Wilhelm Keitel.
3	3. Russlandfeldzug, Sowjetunion, Finnland, 1941. Kartentrick: Finnland, Sowjetunion, Leningrad, Salla, Murmansk. Sowjetische Kriegsgefangene bei der Zwangsarbeit. Deutsche Soldaten in der finnischen Sauna, danach nackt im Schnee. Finnische Nachschubwege. Minensucher. Gefecht um einen Wald. Luftangriff Ju 87. Kriegsgefangene.
4	4. Russlandfeldzug, Sowjetunion, Finnland, 1941. Kartentrick: Finnland, Sowjetunion, Leningrad, Tichwin. Erbeutete Nahrungsmittel bei Leningrad. Fernmeldetechniker prüfen Leitungen. Beschuss von Leningrad mit Artillerie.
5	5. Russlandfeldzug, Sowjetunion, 1941. Kartentrick: Sowjetunion, Region um Moskau, Kalinin, Klein, Moskau, Wjasma, Kaluga, Tula, Brjansk, Orel. Hinterlassenschaften der sowjetischen Streitkräfte. Nachschub über gefrorene Schlamm-Straßen. Eroberung eines Gehöftes. Minensucher, Bergung einer Mine.
6	6. Besprechung, Florentin-Vergigny, Frankreich, 1941. Unterredung zwischen Reichsmarschall Hermann Göring und Marschall Philippe Pétain in Florentin-Vergigny am 1. Dezember 1941. Begrüßung am Auto. Der Befehlshaberzug Görings, in dem die Unterredung stattfindet. Marschall Philippe Pétain und Admiral Jean Francois Darlan verabschieden sich von Göring.
7	7. Ritterkreuzträger, Deutsches Reich, 1941. Der Ritterkreuzträger SS-Sturmmann Fritz Christen in seinem norddeutschen Heimatort. Begrüßung durch seine Familie. Christen bei seinen Eltern. Christen mit männlichen Zivilisten im Wald und am Lagerfeuer.
8	"8. U-Boot, Deutsches Reich (?), Frankreich, Italien, 1941. Indienststellung eines neuen U-Bootes in einem Kriegshafen. U-Boote kehren zu ihrem Stützpunkt an der Kanalküste zurück. Siegeswinkel. Offiziere, Nachrichtenhelferinnen und Krankenschwestern begrüßen die heimgekehrten Mannschaften. Postausgabe auf einem U-Boot. Matrosen lesen Briefe. Das deutsche U-Boot ""U 81"", das im Mittelmeer den britischen Flugzeugträger ""Ark Royal"" versenkte, wird in einem italienischen Hafen empfangen. Der Kommandant, Kapitän Friedrich Guggenberger, grüßt einen hohen italienischen Marineoffizier."
9	9. Flugabwehr, Frankreich (?), 1941. Jäger Bf 109 werden startklar gemacht. Munition wird gegurtet. Einbau der Filmkamera. Spiel mit dem Staffelbär und den beiden Staffelhunden. Flugsicherungsposten an der Küste. Start von Bf 109. Luftkämpfe. Britische Jäger im Tiefflug über einer Ortschaft. Abschüsse (aufgenommen mit der Bordkamera). Abstürze. Luftkampf über dem Kanal (?). Abgeschossenes Flugzeugwrack. Rückkehr. Oberst Adolf Galland steigt aus seiner Maschine.
10	10. Russlandfeldzug, Sowjetunion, 1941. Generalfeldmarschall Fedor von Bock bei Generaloberst Heinz Guderian. Deutsche Panzer IV und 38(t) im Raum Moskau (Sprecher). O-Ton Propaganda-Kompanie zur Handlung. Gefecht, Panzer, Artillerie, Infanterie. Brennendes Dorf. Sowjetische Kriegsgefangene.
11	11. Afrikakorps, Nordafrika, 1941. Kartentrick: Mittelländisches Meer, Nordafrika, Begansi, Derna, Tobruk, Bir El Gobi, Sollum, Alexandria, Kairo. Italienische Kräder und deutsche Artillerie auf dem Vormarsch. Flakartillerie und Panzerjäger beim Stellungsbau. Gefecht. Leichte Flak im Erdkampfeinsatz, deutsche Flak 8,8 cm im Erdkampf. Italienische Doppeldecker und Ju 87 greifen Ziele an. Neuseeländer (Sprecher) ergeben sich. Italiener durchsuchen die Gefangenen. Abtransport auf Lastkraftwagen. Gefangenen-Sammellager. Deutsche Panzer III, italienische Tankette. Granateinschläge. Italienische Batterien feuern auf britische Stellungen. Gefecht. Infanterieangriff. Flammenwerfer im Einsatz.
