chapter	content
1	1. Gedenkfeier für gefallene japanische Soldaten, Tokio, Japan, 1940 Gedenkfeier für gefallene japanische Soldaten vor einem Tempel. Eintreffen des Kaisers Hirohito. Eine Menschenmasse vor dem Tempel sowie angetretene Einheiten der japanischen Armee. Kaiser Hirohito betritt mit Begleitern den Tempel.
2	2. Japanischer Luftangriff auf Städte am Jangtsekiang, Japan/China, 1940 Start japanischer Wasserflugzeuge (Nakajima E8N). Sturzflug und Bombenabwürfe auf chinesische Städte und Stellungen im Gebiet des Jangtsekiang.
3	3. Amtseinführung des Präsidenten Camacho, Mexiko-Stadt, Mexiko, 1940 Feierliche Amtseinführung des neuen Präsidenten General Manuel Ávila Camacho am 01.12.1940. Mexikanische Jugend bei Volkstanzvorführungen. Camacho auf einer Tribüne. Auf dem Weg zum Wagen wird Camacho mit Konfetti überschüttet. Camacho im Parlament beim Ablegen des Amtseides. Beifall der Abgeordneten.
4	4. Zentralstelle für Kriegsgefangene in Genf, Schweiz, 1941 Abteilungen der kriegsführenden Nationen mit Karteikarten der Gefangenen. Mitarbeiter beim Sortieren und Prüfen der Postsendungen für die Gefangenen.
5	5. 48. Geburtstag von Hermann Göring, Frankreich, 1941 Adolf Hitler im Gespräch mit Reichsmarschall Hermann Göring während einer Fahrt im Sonderzug. Ankunft auf einem Bahnhof an der Kanalküste. Begrüßung durch Generalstabschef der Luftwaffe Hans Jeschonnek. Göring verabschiedet sich von Hitler. Göring bei einer Luftwaffeneinheit. Auszeichnung der Flieger. Am Vorabend seines Geburtstages spricht Göring vor Bergleuten und Arbeitern der Reichswerke „Hermann Göring“. Göring beim Überreichen des Kriegsverdienstkreuzes an die Bergleute und Arbeiter. Arbeiter der Hermann Göring Werke überreichen ihm ein Geschützmodell, sowie die Bergleute ihm eine Grubenlampe.
6	6. Übungsstätten der Deutschen Arbeitsfront, Zivilverwaltung Elsaß/Lothringen, 1941 Übungsstätten des Deutschen Berufserziehungswerkes der Deutschen Arbeitsfront (DAF) in Elsaß und Lothringen. Facharbeiter in einer Motorenwerkstatt und in einem Chemielabor. Übungsstätten für Tischler und Schmiede in Colmar.
7	7. Regulierungsarbeiten an der Bzura, Generalgouvernement, 1941 Baggerarbeiten. Bau von Dämmen entlang des Ufers.
8	8. Fronttheateraufführung in Krakau, Generalgouvernement, 1941 Aufführung einer Wanderbühne vor deutschen Soldaten. Volkstanz und Ausschnitt aus „Das tapfere Schneiderlein“.
9	9. Gebirgsjäger bei Wege- und Häuserbau, Reichskommissariat Norwegen, 1941 Deutsche Gebirgsjäger beim Bau neuer Wege und Unterkünfte. Fällen von Bäumen, Aufschlagen der Dächer und Streichen der Holzhäuser. Polizeieinheit fährt auf Skiern zu einer Lappensiedlung. Kauf von Fellen und Rentiergeweihen. Felle als Einlage für Schuhe. Rückfahrt der Polizisten.
10	10. Kriegsberichter sammeln für das Kriegswinterhilfswerk, Frankreich, 1941 Kriegsberichter einer Propagandakompanie sammeln in den Straßen einer Stadt in Nordfrankreich für das Winterhilfswerk (WHW). Aufnahme von Schallplatten als Sprechbriefe für die Angehörigen. Erlös wird an das WHW abgeführt.
11	11. Sammellager für Beutegut aus dem Westen, Frankreich, 1941 Fabrikhalle als Sammellager für Beutegut aus dem Westen: Drehbänke, Fräs-und Bohrmaschinen, Luftschranken, Ballonwinden, Bildgeräte, Bordfunkgeräte, Sender, Navigationsgeräte und Filme.
12	12. Unterricht in einer Kampffliegerschule, Deutsches Reich, 1941 Rekruten beim Navigationsunterricht in einer Kampffliegerschule. Schüler in einem Simulator beim Üben des Blindfluges. Erläuterung der Anlage eines Modellhafens. Übungen an einem Bombenabwurfgerät. Schießunterricht. Schüler sitzt in einem sogenannten Wackeltopf, zur Maschinengewehr (MG)-Schießübung aus einem sich bewegendem Stand. Kampfflugzeuge (Junkers Ju 88) im Formationsflug.
13	13. Beschuss eines englischen Geleitzuges im Atlantik, Deutsches Reich, 1941 Auslaufen eines Kreuzers aus einem deutschen Hafen. Klarmachen der Torpedos. Kreuzer auf der Fahrt im Atlantik. Matrosen beim Geschützreinigen. Start des Bordflugzeuges zu einem Aufklärungsflug. Begegnung mit einem Unterseeboot (U-Boot) und einem Torpedoboot. Rückkehr des Bordflugzeuges. Beschuss eines englischen Geleitzuges. Zwei Handelsschiffe werden nacheinander unter Beschuss genommen (unterlegt ist das Lied: „Denn wir fahren gegen Engeland“).
