chapter	content
1	1. Rassistische Propaganda, Indien, 1944. (Sprecher:) „Indien […] Zeugnis seiner uralten Kultur“. Historische Kulturbauten wie das Taj Mahal und Palastbauten. Indische Elefanten tragen Baldachine auf ihrem Rücken. Offene Pferdekutsche mit uniformierten Reitern. (Indische?) Männer, Frauen und Kinder. (Sprecher:) „Ein Schrank dient als Schlafzimmer.“ Ein Mann liegt in einem zu klappbaren Verschlag, neben ihm Gebrauchsgegenstände oder Werkzeug (?). Männer mit Hautbemalung sitzen in bettelnder Haltung auf dem Boden und empfangen eine Gabe in die Hände. Ein Mann wälzt sich auf dem Boden, seine Hände sind verbunden. Abgemagerte Menschen. Mahatma Gandhi. Polizei geht gegen Demonstranten mit Knüppeln vor. (Sprecher:) „Wie Vieh werden die Inder von ihren Peinigern in die Konzentrationslager getrieben.“ Menschen hinter hohen hölzernen Zäunen.
2	2. Unabhängigkeit, Philippinen, 1944. (Sprecher:) „Zum Tag der Unabhängigkeitserklärung des philippinischen Volkes fand in der Hauptstadt Manila eine Militärparade statt.“ Parade und Vorbeimarsch von Soldaten, Volkskunstgruppen und Studenten vor der Regierung und Vertretern der japanischen Behörden und Streitkräfte.
3	3. Rückzug, Estland, 1944. (Sprecher:) „Der estnische Landesdirektor Doktor [Hjalmar] Mäe verkündet die Generalmobilmachung Estlands.“ Mäe sitzend vor einem Mikrofon. Menschen lesen ein Plakat, Überschrift „Teadaanne“. Männer mit Dokumenten. Abhören der Lunge durch einen Mann mit Stethoskop. Sehtest. Menschen mit Pferden.
4	4. Tauschhandel, Deutsches Reich, 1944. (Sprecher:) „Einrichtung von Tauschzentralen“. Ein Gebäude mit Schriftzug „Tausch – Zentrale“. Menschen bestaunen Artikel im Schaufenster: „Geboten 02730 Heizsonne 220 V. Gesucht: Linoleum 2-3 mtr.“, ein Akkordeon mit Zettel: „Geboten: T.Z. Akkordion; Gesucht: Radio oder Schreibmaschine.“ Männer und Frauen begutachten Gebrauchsgegenstände und Kleidungsstücke. Plakat „Umtausch-Bedingungen“. Kinder mit Spielzeug.
5	5. Sport, Berlin, Deutsches Reich, 1944. Deutsche Eishockeymeisterschaft. Spiel zwischen dem Berliner Schlittschuhclub Brandenburg und Rot-Weiß Berlin. Ergebnis 4:3. Spielszenen, Zuschauer, darunter Soldaten.
6	6. Tiere, Finnland, 1944. (Sprecher:) „In Lappland“. Winterlandschaft. Große Rentierherden werden zusammengetrieben, Männer fangen ein Tier. Soldaten mit Schlittenhunden, die Schlitten in einer Winterlandschaft ziehen. Deutsche Gebirgsjäger auf Skiern beim Exerzieren mit Schlittenhunden.
7	7. Spielzeug, unbekannter Ort, 1944. (Sprecher:) „Eine Spielzeugwerkstatt an der Front.“ Deutsche Soldaten basteln mit Holz. Soldaten bemalen Spielzeug. Vorführung des Holzspielzeuges: Miniatur-Möbel, Schaukeln, Holzkirchen, Burgen, Ziehwagen, Bauernhof, Tiere auf Rädern.
8	8. Luftkrieg, Frankreich (?), 1944. (Sprecher:) „Deutsche Großkampfflugzeuge werden für den Flug nach London startklar gemacht.“ Deutsche Bomber vom Typ He 177 werden gewartet. Wartung der Bordwaffen. Bomben werden an den Flügeln befestigt. Starten der Motoren. Einsatzbesprechung von Offizieren der Luftwaffe. Topografische Karte von London und Umgebung, zwei Hände bewegen sich auf die Stadt zu. Soldaten der Luftwaffe beim Kartenstudium und Kursberechnungen. Uhrenvergleich. Schild: „Noch mehr Fahrt“. Beglückwünschung eines Oberstleutnants zu seinem 100. Englandflug (Sprecher), Schild „100 x gegen England“ mit Lorbeerkranz. Auszeichnung mit der goldenen Frontflugspange. Generalmajor Dietrich Peltz bei einer Lagebesprechung. Offiziere der Luftwaffe im Gespräch, teilweise Flugmanöver gestikulierend.
9	9. Ehrung, Führerhauptquartier, Ostpreußen, Deutsches Reich, 1944. Hitler empfängt Offiziere die im Kessel von Tscherkassy kämpften (Sprecher) im Führerhauptquartier. Hitler empfängt Generalleutnant Theobald Lieb, SS-Gruppenführer und General der Waffen-SS Herbert Gille und SS-Hauptsturmführer Léon Degrelle und zeichnet sie aus. Degrelle erhält von Hitler das Ritterkreuz. Hitler im Gespräch mit den Offizieren.
10	"10. Rückzug, Sowjetunion, 1944. Kartentrick: Westliche Sowjetunion, Newel, Witebsk, Moskau, Shitomir, Kirowograd, Nikopol, Dnjepr. (Sprecher:) „Panzerschlacht im Osten.“ Deutsche Panzer und Halbkettenfahrzeuge auf einer verschneiten Winterlandschaft. Deutsche Sturzkampfflugzeuge Ju 87 kreisen über deutschen Fahrzeugen auf der winterlichen Ebene darunter. Kolonne von Panzern Typ ""Panther"", Sturmgeschütze, Schützenpanzer und Grenadiere bewegen sich über die schneeverwehte Ebene. Sowjetische Panzer-Attrappen im Schnee. Deutsche Panzerabwehrkanone, Halbkettenfahrzeug, Sturmgeschütz und Panzerartillerie „Wespe“ feuern. Panzer Typ „Panther“ in Bewegung vorbei an Panzerartillerie Typ „Hummel“. Sowjetische Soldaten ergeben sich. Zerstörte sowjetische Panzer. Nahaufnahme eines anrollenden deutschen Panzers. 11.Rückzug, Italien, 1944. Kartentrick: Frankreich/Italien, Venedig, Genua, Rom, Aprilia, Nettuno, Korsika, Sardinien. (Sprecher:) „Kampfraum Süd-Italien“. Flugzeuge am Himmel. Deutsche Flakgeschützte 8,8 cm feuern in den Himmel. Absturz eines brennenden Flugzeuges. Brennende Trümmer. „Ausschnitt aus dem Schlachtfeld“ (Sprecher), eine nebelige Landschaft. Deutsche Infanterie in einer Erdstellung. Mit Ästen getarnte Panzer am Straßenrand. Motoräder mit Beiwagen und Besatzung. Fernmeldeleitungen. Fallschirmjäger. Einschläge. (Sprecher:) „Durch das Tretta-Tal nach vorne.“ Infanterie marschiert, Motorräder mit Beiwagen. Artilleriebeschuss auf das Dorf Nettunia (Sprecher), Artillerie feuert. Gefangene alliierte Soldaten. Schild: „Danger. Mines“. Landminen. Zerstörte US-amerikanische Panzer, Kriegsmaterial und tote Soldaten an einer Straße. Ein zerstörter alliierter Panzer mit Beschriftung „Ready and willing!“ Alliierte Gefangene auf dem Marsch. 12. Seekrieg, unbekannter Ort, 1944. (Sprecher:) „Immer wieder meldet der OKW Bericht den erfolgreichen Einsatz deutscher Schnellboote.“ Deutsche Schnellboote auf See in der Dämmerung. Soldaten mit Fernglas. Ein Beobachtungsposten entdeckt einen feindlichen Dampfer am Horizont. Torpedoabschüsse. Volle Fahrt der Boote anhand mechanischer Signalanlage. Leuchtspurmunition. Eine Explosion (?) am Horizont. Besatzung jubelt. Einnebelung der Boote."
