chapter	content
1	1. Staatsbegräbnis, Deutsches Reich, 22.11.1941. Staatsbegräbnis für den Generalfeldzeugmeister Generaloberst Ernst Udet im Ehrensaal des Reichsluftfahrtministeriums in Berlin. Offiziere der Luftwaffe halten am Sarg die Ehrenwache, u.a. Adolf Galland. Adolf Hitler und Hermann Göring sprechen Udets Mutter ihr Beileid aus. Göring hält die Traueransprache. Hitler legt einen Kranz nieder. Der Sarg wird aus dem Reichsministerium getragen, auf eine Lafette gehoben und zum Invalidenfriedhof überführt. Der Trauerzug durch die Stadt. Göring geht hinter dem Sarg, gefolgt von der Generalität. Das Grab des Jagdfliegers Manfred von Richthofen. Die Beisetzung auf dem Invalidenfriedhof. Soldaten schießen Ehrensalut.
2	2. Besatzung, Deutsches Reich, 1941. Ernennung Alfred Rosenbergs zum Reichsminister für die besetzten Ostgebiete, Rosenberg und Hitler im Gespräch. Beide beim Spaziergang im Gelände des Führerhauptquartieres.
3	3. Russlandfeldzug, Finnland, Sowjetunion, 1941. Kartentrick: Finnland, Sowjetunion, Helsinki, Leningrad, Hangö, Salla, Murmansk, Murmanische Küste, Barents-See. Einsatz von Rentieren als Transportkolonne. Infanteristen in Schneehemden beim Vormarsch im Wald. Nachschubkolonne auf einer Straße. Während einer Rast wärmen sich finnische und deutsche Soldaten am Lagerfeuer. Ein Soldat führt ein Rentier über die gefrorene Eisdecke eines Sees.
4	4. Belagerung von Leningrad, Russlandfeldzug, Sowjetunion, 1941. Kartentrick: Finnland, Sowjetunion, Leningrad. Sowjetische Frauen und Männer arbeiten unter deutscher Kontrolle in einer Pelzfabrik. Sie fertigen Wintermäntel für die Soldaten. Ein Kraftfahrer fährt im gefütterten Pelz davon. Soldaten bauen Unterstände aus Holz. Ein Baderaum innerhalb eines Unterstandes. Vorbereitung einer Artillerieeinheit auf den Einsatz. Schwere Artillerie feuert. Anmarsch einer neuen Batterie. In Iwanskoje südostwärts von Leningrad (Sprecher). Eine Brücke über der Newa (Sprecher). Flakartillerie feuert auf sowjetische Stellung.
5	5. Belagerung von Leningrad, Russlandfeldzug, Sowjetunion, 1941. Kartentrick: Finnland, Sowjetunion, Leningrad, Tichwin. Schild: „Hinter diesen Sümpfen bei den 7 Nymphen liegt: Tichwin!“ Artilleriefeuer auf Tichwin. Maschinengewehr feuert. Panzerkampfwagen IV rollt vor und feuert. Sowjetische Soldaten ergeben sich, kommen aus einem Haus heraus. Einnahme von Tichwin am 8./9.11.1941 (Sprecher). Eroberung sowjetischer Geschütze.
6	6. Schlacht um Moskau, Russlandfeldzug, Sowjetunion, 1941. Kartentrick: Sowjetunion, Wolga, Kalinin, Wjasma, Kaluga, Smolensk, Moskau. Deutscher Nachschub auf Lastkähnen auf der vereisten Wolga. Schild „Wolgaschiffer Halt!“ Treibstofffässer werden entladen und an Land gerollt. Verpflegungskisten werden ausgeladen. Weiterbeförderung des Nachschubs auf Pferdefuhrwerken. Fahrzeuge werden aus dem gefrorenen Schlamm mit Hacken freigelegt. Gefrorene Furchen auf den Straßen werden mit Sand und Steinen aufgefüllt. Frierende Soldaten. Sie wärmen sich an einem Feuer. Ausgabe von Feldpost und Zeitungen in einem sowjetischen Dorf. Fahrt einer Lastkraftwagen-Kolonne auf einer verschlammten Straße. Fahrräder werden durch den Schlamm geschoben. Ein Krad wird aus dem Schlamm gezogen. Straßenarbeiten in einer sowjetischen Ortschaft. Schlamm wird beseitigt. Bauern auf einer gepflasterten Straße fahren auf Panjewagen durch den Ort. Soldaten in einem Ruhequartier. Essenausgabe. Bratwürste liegen auf dem Tisch bereit.
7	7. Russlandfeldzug, Sowjetunion, 1941. Charkiw: Zerstörte Traktorenfabrik und Hochofenwerk. Sämtliche zugehörige Industrieanlagen sind zerstört. Nebenan Elendsbehausungen. Lehm- und Holzbehausungen.
8	8. Russlandfeldzug, Sowjetunion, 1941. Kartentrick: Sowjetunion, Krim, Sewastopol, Jaila-Gebirge, Simferopol, Asowsches Meer. Infanterie auf dem Marsch. Gefecht mit Panzerabwehrkanone, Maschinengewehr. Sowjetische Soldaten kommen aus ihren Stellungen und ergeben sich. Sie werden durchsucht. Gefangenenzug. Einzug deutscher Truppen in Simferopol (Sprecher). Sowjetische Plakate. Menschen in den Straßen. Zerstörte Züge, ein noch funktionstüchtiger Panzerzug im Bahnhof.
9	9. Russlandfeldzug, Sowjetunion, 1941. Kartentrick: Sowjetunion, Krim, Sewastopol, Jaila-Gebirge, Simferopol, Jalta, Asowsches Meer. Nachschubkolonne. Artilleriebeschuss. Granatwerfer im Einsatz. Brennendes Gehöft. Ritterkreuzträger General Wolf (?) (Sprecher) im Bild. Infanterie dringt in Jalta ein. Einnahme der Stadt. Pferdewagen ziehen durch die Stadt. Bauten aus der Zarenzeit.
10	"10. Afrikakorps, Afrika, 1941. Kartentrick: Mittelländisches Meer. Der britische Flugzeugträger ""Ark Royal"", welcher dann von U 81 versenkt wurde. Startendes Flugzeug vom Flugzeugträger aus Sicht der Pilotenkanzel. Britische Zerstörer begleiten den Flugzeugträger."
