chapter	content
Vorfilm	Tran und Helle, Kettenbriefe Tran und Helle auf einem Balkon. Tran liegt im Unterhemd in einem Liegestuhl und döst mit offenem Mund. Helle feuchtet an Trans Mund Briefmarken an. Tran erwacht. Gespräch über einen Kettenbrief, den Tran erhalten hat und verschicken will, damit ihm kein Unglück geschieht. Helle ist dagegen Kettenbriefe zu verschicken, es schädige durch den Zeitaufwand und die Überlastung der Post das öffentliche Leben. Wer Kettenbriefe verschicke, sei ein Volksschädling. Tran entschließt sich daraufhin den Brief zu zerreißen, zögert, zerreißt ihn und wirft die Papierschnipsel vom Balkon. Er will sich wieder in den Liegestuhl setzen und fällt hin. Er bereut dass er den Brief vernichtet hat. Abschließende Worte von Helle gegen Kettenbriefe.
1	1. Kriegshandlungen im französisch-italienischen Alpengebiet, 1940 Wehende Marine- und Kriegsflagge Italiens. Italienische Truppenverbände, darunter auch Bergsalieri, beim Vormarsch über eine Passstraße im französischen Alpengebiet. Teile der Heeresgruppe des Prinzen von Piemont. „Italiener sind bereits in die französische Festungszone eingedrungen“. Italienische Einheiten im Kampf. Einsatz von Maschinengewehren (MGs), Haubitzen, Kanonen und Granatwerfern. Leichter Panzer (Carro Veloce CV 33) beim Vorrollen in steilem und unwegsamen Gelände. Die Panzer setzen Flammenwerfer ein. Feuernde italienische Artillerie. Italienische Bomber (Fiat Bombardamento Rosatelli BR.20) beim Flug über der französischen Mittelmeerküste. Zerstörte Eisenbahnbrücke. Italienische Infanterie in den Straßen von Menton an der französischen Riviera. Straßenbilder von der teilweise zerstörten Stadt. Soldaten mit einem Verwundeten auf einer Trage. Ein Hotel; Schild: „Hotel Rives d´Azur“. Schwenk auf die Küste. Italienischer Ministerpräsident Benito Mussolini trifft nach Abschluss des deutsch-französischen Waffenstillstandes im Alpenfrontgebiet ein. Mussolini an der Demarkationslinie: Begegnung mit einem französischen Parlamentär, der die Bitte überbringt, einen auf italienischer Seite gefallenen Franzosen überführen zu dürfen. Mussolini nimmt das Schreiben des Parlamentärs in Empfang und erteilt die Genehmigung zur Überführung. Mussolini schreitet mit Begleitern angetretene italienische Einheiten ab. Gruß vor der Kriegsflagge. Abfahrt im offenen Wagen über eine Alpenstraße, am Straßenrand grüßende Zivilbevölkerung.
2	2. Seekrieg auf dem Mittelmeer, 1940 Italienischer Flottenverband auf der Fahrt. Ein Hund auf einem Schiff. Schwenk über die Minenvorräte eines Minenlegers, Besatzung bei der Arbeit. Seeminen werden ausgelegt. Italienische Marine- und Kriegsflagge auf einem Schiff. Der Bug trägt die Aufschrift: „Guai a gli inermi“ (Wehe den Unbewaffneten).
3	3. Vorrücken der Italiener in Italienisch-Ostafrika, 1940 Italienische Truppen und motorisierte Verbände in Italienisch-Ostafrika. Wasserflaschen werden befüllt. Infanterie beim Marsch durch die Steppe. Meldung, dass die Front in diesem Gebiet durch Vorstöße um 300 Kilometer verkürzt wurde. Lkw bei der Fahrt und gegen Luftangriffe weit auseinandergezogen aufgestellt. Panzerabwehrkanone (PaK) wird in Stellung gebracht. Soldaten liegen in Stellung.
4	4. Britische Truppen in Gibraltar, 1940 Wehende britische Flagge. Der Felsen von Gibraltar. England hat laut Sprechertext Gibraltar eingenommen und beherrscht die Einfahrt zum Mittelmeer. Marschierende englische Einheiten, Kriegsschiffe im Hafen, Soldaten in Wagen und Abwehrbefestigungen.
5	5. Britische Truppen in Britisch Hongkong, 1940 Luftaufnahme: Flugzeug über Hongkong. Der Hafen der Stadt. Englische Schnellboote bei der Fahrt im Hafen. Marschierende Einheiten. Wachablösung in Kasematten. Feuernde englische Küstenbatterien. Arbeiter, darunter Kinder, in einem Steinbruch, die laut Sprechertext Zwangsarbeit verrichten.
6	6. Deutsche „Zivilgefangene“, Großbritannien, 1940 Mehrere deutsche „Zivilgefangene“ tragen einen großen Metallträger. Im Hintergrund ein Zaun. Sie tragen als Kennzeichen große bunte Flicken auf dem Rücken. „Zivilgefangene“, die Grabenarbeiten verrichten. Gruppen, teilweise mit geschulterten Spaten, beim Marsch in ein Lager durch Stacheldrahtverhau.
7	7. Deutsche Feuerwehr bei der Brandbekämpfung in Lorient, Frankreich, 1940 Deutsche Feuerwehr-Einheiten beim Löschen von Ölbränden, die laut Sprechertext, „von den Engländern bei ihrem Rückzug entfacht wurden“. Ein Löschtrupp bei der Arbeit. Löschen von Mauern und Trümmern. Ölteppich der mit Wasser besprengt wird. Durch die Ölbrände vernichtete Wohngebiete, im Vordergrund verbrannte Bäume. Fahrende Feuerwehrwagen.
8	8. Aufräumarbeiten in Rouen, Frankreich, 1940 Blick über ein Geländer nach unten: Aufräumarbeiten in Rouen. Schuttberge. Beseitigung von Trümmern. Notbrücken für Eisenbahnen, welche durch feste Bücken ersetzt werden sollen. Pioniere beim Bau einer Eisenbahnbrücke. Blick auf eine zerstörte Eisenbahnbrücke, deren Schienen herunterhängen. Arbeiten am Schienenbett. Ein großer Bahnhof. Schienengelände mit fahrendem Zug. Deutsche und französische Eisenbahner in einem Stellwerk. Fahrender Güterzug.
9	9. Rückkehr der evakuierten Bevölkerung von Merzig, Deutsches Reich, 1940 Die zurückkehrende Bevölkerung von Merzig (Saar) trifft mit dem Zug ein und wird von einer großen Menge und von einem Musikzug mit Blasinstrumenten empfangen. Zug ist mit Pflanzen geschmückt. Geschmückter Bahnhof in Merzig. Lachende Erwachsene und Kinder schauen aus dem einfahrenden Zug. Leute steigen aus, im Hintergrund hebt ein Mann in Uniform ein Kind aus dem Zug. Leuten wird aus dem Zug geholfen. Ein Junge mit Vogelkäfig. Einzug der heimkehrenden Menschen mit dem Musikzug an der Spitze durch die Straßen von Merzig. Der Musikzug spielt das Steigerlied. Mehrere Hakenkreuzflaggen. Leute mit Gepäck, die heimkehren. Viele Zuschauer.
