chapter	content
1	1. Reichsprotektor für Böhmen und Mähren, Prag, Tschechoslowakei, 1943. Reichsinnenminister Wilhelm Frick trifft auf der Prager Burg ein und schreitet die angetretene Ehrenformation ab. In seiner Begleitung der Staatsminister für Böhmen und Mähren Carl Hermann Frank. Empfang für Frick, der den ehemaligen tschechoslowakischen Staatspräsidenten Emil Hácha empfängt. Frick begrüßt die Mitglieder der Protektoratsregierung (Sprecher). Im voll besetzten ‚Spanischen Saal‘ der Prager Burg spricht Reichsminister Heinrich Lammers am Rednerpult (kein Originalton). Frick spricht zu den Anwesenden (kein Originalton). Einige Zuhörer in Landestracht.
2	2. Staatsbesuch, Führerhauptquartier, Deutsches Reich, 1943. Hitler am Bahnsteig, ein Zug fährt ein. Hitler begrüßt Mitglieder des bulgarischen Regentschaftsrates, Prinz Cyrill und Professor Filoff auf einem Bahnsteig am Zug. Reichsaußenminister von Ribbentrop begrüßt Prinz Cyrill.
3	3. Wehrsport, Deutsches Reich, 1943. Ausbildung von Offiziersnachwuchs der Marine in einem Wehrertüchtigungslager der Hitlerjugend an einem See in Süddeutschland (Sprecher). Hissen der Hakenkreuzfahne. Exerzieren. Üben vom Knoten knüpfen für Schiffstaue. Ritterkreuzträger Kapitänleutnant Werner Töniges spricht zu den Jungen. Beim Unterricht an Modellen von Kriegsschiffen. Theoretischer Unterricht an Tafeln. Übung mit Fähnchen zum Anzeigen des Flaggenalphabetes. Jungen besteigen hastig ein Ruderboot, die Jungen beim Rudern, Vorbereiten vom und beim Segeln mit kleinen Booten.
4	4. Göring, Deutsches Reich, 1943. Göring im offenen Mercedes. Besucht eine Luftwaffeneinheit, in seiner Begleitung Generaloberst Lörzer und Generalmajor Galland. Göring im Gespräch mit Fliegersoldaten und Offizieren, darunter Jagdflieger Major Graf und Generalfeldmarschall Erich Milch. Göring spricht zu einer Gruppe von Offizieren und Mannschaften. Gespräch mit Professor Willy Messerschmitt. Besichtigung eines Flugzeuges mit (Sprecher) ‚neuen Geräten für die Nachtjagd‘. Göring spricht (Sprecher) ‚mit Bewohnern der Luftnot-Gebiete‘. Kinder begrüßen ihn mit Blumen. Göring besucht ein (Sprecher) Rüstungswerk und eine Bergarbeitersiedlung. Göring in einer Menschenmenge.
5	5. Kriegsgefangenschaft, Stettin, Deutsches Reich, 1943. Ein Schiff mit teilweise verwundeten deutschen Soldaten, die gegen kriegsgefangene britische Soldaten ausgetauscht wurden (Sprecher), läuft in Stettin ein. Das Deck des Schiffes ist mit winkenden Männern gefüllt. Mädchen und Frauen begrüßen die Männer, die das Schiff verlassen, mit Blumen und Umarmungen. Ein anderes Schiff (Sprecher) ‚trifft, aus Oran kommend, in einem französischen Hafen ein‘. Soldaten beim Musizieren und Schunkeln an Deck. Soldaten säumen das Deck bei der Einfahrt, das Schiff hat Schlagseite. Begrüßung durch Krankenschwestern mit Blumen. Verletzte werden auf Bahren von Bord getragen. Soldaten gehen an Land und erhalten Blumen. Soldaten beschreiben Karten und Briefe. Abtransport mit dem Zug.
6	6. Seekrieg, Frankreich (?), 1943. Das U-Boot von Korvettenkapitän Lüth fährt in einen französischen Hafen ein (Sprecher). Zahlreiche Siegeswimpel am Turm. Vollbärtige Seeleute werden durch den Kapitän zur See Rösing mit Eisernen Kreuzen ausgezeichnet. Die Besatzung versammelt sich an einem großen Tisch. Anstoßen mit Bierflaschen. Essen. Ausgabe der Post. Fotos eines Kleinkindes und eines Hundes werden gezeigt. Die bärtigen Matrosen lassen sich beim Friseur (Schild) den Bart abnehmen und die Kopfhaare schneiden.
7	7. Ritterkreuzträger, Führerhauptquartier, Deutsches Reich, 1943. Die Korvettenkapitäne Wolfgang Lüth, Reinhard Suhren, Erich Topp und Gysae werden mit Konteradmiral Voss. Hitler begrüßt die Korvettenkapitäne mit Handschlag und zeichnet sie aus. Lüth erhält das Eichenlaub mit Schwertern und Brillanten zum Ritterkreuz. Gysae das Eichenlaub. Topp und Suhren erhalten die Schwerter zum RK in Form der Urkunde durch Hitler.
8	8. Ritterkreuzträger, Führerhauptquartier, Deutsches Reich, 1943. Hitler empfängt Nowotny im Führerhauptquartier und zeichnet ihn mit dem Ritterkreuz mit Eichenlaub, Schwertern und Brillanten aus. Hitler nimmt Nowotny an der Hand und geleitet ihn zu einer Sitzgruppe. Nowotny mit Hitler im Gespräch. Nahaufnahme Nowotnys.
9	9. Amphibische Operation, Kos, Griechenland, 1943. Kartentrick: Griechenland, Ägäis, westliche Türkei, Kreta, Samos, Kos, Rhodos, Athen. Stukas im Flug. Aufnahmen einer Küste. Tiefflug an der Küste vorbei. Pilot von hinten (z.T. mit Bordkamera aufgenommen). Deutsche Seestreitkräfte an der Küste bei Kampfhandlungen. Flugzeuge greifen die Schiffe an. Wasser-Fontänen neben den Schiffen. Truppentransporter. Deutsche Truppenteile. Italienische Kriegsgefangene. Beschießung eines Munitionslagers in einer Ortschaft. Explosionen. Kampfhandlungen. Ein motorisierter Verband in einer Ortschaft. Verhaltener Beifall der Bevölkerung. Flaksicherung. Kleiner Hafen. Moschee. Gefangene Soldaten, erbeutete englische Flugzeuge (Doppeldecker und Spitfire). Britische Kriegsgefangene.
10	10. Rückzug, Sowjetunion, 1943. Kartentrick: Westliche Sowjetunion: Witebsk, Smolensk, Brjansk, Moskau, Kiew, Poltawa, Saporoshje, Dnjepropetrowsk, Dnjepr. Deutsche Panzer und deutsche Infanterie im Gefecht. Ein gefallener sowjetischer Soldat. Tigerpanzer. Soldaten stürmen vor. Gefangene sowjetische Soldaten. Nebelwerfer und Geschütze feuern. Explosionen. Flugzeuge greifen mit Bordwaffen Ziele an (mit Bordkamera aufgenommen).
