chapter	content
1	"1. Evakuierung, Berlin/unbekannter Ort, Deutsches Reich, 1944 Blick auf eine Ruine. Plakat an einer Litfaßsäule: ""Luftnotgebiete - kein Platz für Kinder! Unsere Jugend ist die Trägerin der deutschen Zukunft! Eltern! Schützt das Leben Eurer Kinder! Meldungen zur Schulumquartierung-KLV, sind an die zuständigen Berliner Schulleitungen zu richten."" Kleine Kinder liegen in einem Schlafsaal in Gitterbetten. Kinder wachen auf, klettern über die Gitter, ziehen sich an und putzen sich die Zähne. Kinder werden von einer Betreuerin gewaschen. Kinder essen an einem Tisch. Kinder spielen mit Puppen und Bauklötzen. Eine Betreuerin liest den Kindern vor. Ein Kind im Schulalter schreibt auf ein Stück Papier, eine Frau schreibt etwas."
2	2. Sport, Breslau, Deutsches Reich, 1944 (Sprecher:) „Städtekampf der Gewichtheber Breslau – Berlin.“ Wettkampf verschiedener Gewichtheber. Sieger: Obergefreite [Gerhard?] Schapper (?) aus Berlin (Sprecher).
3	3. Sport, Wien, annektiertes Österreich, 1944 Deutsche Meisterschaften im Eiskunst-Paarlaufen in Wien. Offenes Eiskunststadion. Martha Musilek und Horst Faber beim Eiskunstlauf. Neue deutsche Meister werden die Geschwister [Emil und Hertha] Ratzenhofer aus Wien.
4	4. Hitler-Jugend, unbekannter Ort, Deutsches Reich, 1944 Großes Eisernes Kreuz. Schriftzüge: „Willkommensgruß den Kriegsfreiwilligen der Division ‚Großdeutschland‘! ‚Die Zeit ist Euer! Was sie sein wird, wird sie durch Euch sein!‘“ „Willkommensgruß den Kriegsfreiwilligen der Division ‚Großdeutschland‘! ‚In dieser gewaltigen Zeit sieht die Hitler-Jugend ihre Ehre darin, die Bewegung der jungen Kriegsfreiwilligen zu sein.‘“ Junge Frauen bzw. Kinder überreichen Kiefernzweige an junge Männer. Parade einer Militäreinheit mit Spielmannszug durch eine Stadt, dahinter im Gleichschritt junge Männer in Zivil. Trommelnde Hitlerjungen, Hornbläser. Menschenansammlung auf einem Platz. Abschreiten der Rekruten durch einen Offizier. Begrüßung durch den Kommandeur (Sprecher).
5	5. Fernmeldetechnik, Halle/Saale, Deutsches Reich, 1944 (Sprecher:) „In einer Heeresnachrichtenschule.“ [Halle/Saale] Schild: „Kommando der Heeresnachrichtenschule“. Soldaten im Hörsaal, technische Geräte. Arbeit an Fernschreibern. Soldaten mit Kopfhörern an einem Sandkastenmodell. „Zukünftige Panzerfunker“ (Sprecher) versuchen auf einer wackelnden Bühne mit Federung Funksprüche nieder zu schreiben. Darunter ein finnischer Offizier.
6	6. Logistik, unbekannter Ort, 1944 Ein Panzer (Panther) wird von einem anderen Panzer abgeschleppt. Beschädigter Panzer Typ Panther wird inspiziert. Schweißarbeiten. Ein schweres Ersatzteil wird mit einem Kran aufgesetzt. Erneuerung der Kette. Auf Kanistern rutschen Männer einen Hang zu einem zugefrorenen Wasserlauf. Aus einem Eisloch wird Wasser in Kanister geschöpft. Übernahme von Panzermunition in einen Panzer. Männer einer Waffen-SS-Panzerbesatzung stehen vor einem Tigerpanzer. Zahlreiche Abschussringe am Kanonenrohr. (Sprecher:) „Sie haben mit ihrem Tiger 89 feindliche Panzer und ebenso viele Pak-Geschütze vernichtet.“
7	7. Rückzug, Leningrad, Sowjetunion, 1944 Kartentrick: Gebiet um Leningrad, Sowjetunion, Finnland, Leningrad, Ladogasee, Stalin-Kanal, Finnischer Meerb[usen]. Soldaten in ihren verschneiten Stellungssystemen. Gefecht, Maschinengewehre feuern. Ein Verwundeter oder Toter wird in einer Decke getragen. Soldaten an einem Funkgerät. Deutsche Artillerie feuert. Einschläge im Gelände. Nebelwerfer feuern Salve.
8	8. Rückzug, unbekannter Ort, Italien, 1944 Kartentrick: Frankreich/Italien, Venedig, Genua, Rom, Korsika, Sardinien. Ein zweimotoriges Aufklärungsflugzeug über den verschneiten Apenninen (Sprecher). Blick aus der Kanzel auf Berge und einen See. Schneemassen. Schneepflüge und Fallschirmjäger räumen in Süditalien hohen Schnee beiseite.
9	9. Rückzug, unbekannter Ort, Italien, 1944 Ein Schwellenpflug (Schienenwolf) zerstört die Schwellen von Eisenbahngleisen. Sprengung von Bahnanlagen. Soldaten legen Tellerminen an einem Berghang. Fallschirmjäger in unwegsamem Gelände. Einsatz von Granatwerfer. Explosionen. Werfen einer Handgranate. Soldaten an einem Funkgerät. Nebelwerfer feuern aus einem Weinberg eine Salve.
10	10. Seekrieg, unbekannter Ort, 1944 Ein Schiff. Ritterkreuzträger Kapitänleutnant Vollmann geht von Bord und wird von einem Marineoffizier begrüßt. Besatzungsmitglieder werden ausgezeichnet.
11	11. Seekrieg, Mittelmeer, 1944 (Sprecher:) „Ein U-Bootjäger bei schwerer See im Mittelmeer.“ Schiff bei hoher See. Beobachtungsposten. Flugzeug am Himmel. Flugabwehrgeschütze feuern. Arbeit im Maschinenraum. Schild: „Horchraum“. Einsatz eines Horchgeräts. Werfen von Wasserbomben. Detonationen unter Wasser.
