chapter	content
1	"1. Streik, Chicago, USA, 1937. (Sprecher:) „Streik und Unruhen gehören zu den Tagesereignissen in England und den USA.“ Demonstrierende Menschenmasse, begrenzt von einem in Reihe stehenden Großaufgebot an Polizisten. Schilder mit Streikparolen, unter anderem: „we demand our constitutional right of peaceful picketing“ oder ""Republic Steel vs. the people"". Polizisten gehen mit Schlagstöcken gegen die Streikenden vor. Flüchtende Menschenmasse. Personen, teilweise verletzt, werden in Polizeifahrzeuge verladen. Verletzte."
2	2. Rückzug, Deutsches Reich, 1945. Gefangene US-amerikanische Soldaten zeigen ihre Erkennungsmarken. Ein Fluss und Industrieanlagen. Feuerndes Geschütz. Der Rhein. Beschädigte Brücke über die Röhr. Gauleiter Josef Grohé im Gespräch mit deutschen Offizieren. Einer mit Kopfverband. Volksgrenadiere mit Panzerabwehrwaffen bereiten sich zum Abmarsch an die Front vor. Eine Panzerfaust, (Sprecher:) „das handlichste Geschütz der Welt“, wird schussfertig gemacht. Einem Soldaten wird ein Patronengurt umgehängt. Junger Soldat mit Hund. Vorbeimarschierende Soldaten. Feuernder MG-Schütze. Panzerabwehrkanone feuert. In der Ferne brennende Objekte.
3	"3. Rekrutierung, unbekannter Ort, 1945. (Sprecher:) „Der Oberbefehlshaber der Streitkräfte des ""Befreiungskomitees der Völker Russlands, General [Andrej A.] Wlassow, übernimmt weitere Kampfeinheiten der russischen Freiwilligenverbände.“ Wlassow und Begleitung schreiten die Front angetretener Soldaten ab. Vorbeimarsch an General Wlassow und General Ernst August Köstring. Zwei schwere Geschütze neben Tribüne. Soldaten mit Panzerfäusten und Beutewaffen sowie erbeuteten T-34 Panzer ziehen an der Tribüne vorbei. Hitlergruß auf der Tribüne."
4	"4. Kurlandkessel, Sowjetunion, 1945. Kartentrick: Deutsches Reich, Polen, Königsberg, Danzig, Stettin, Frankfurt/Oder, Posen, Warschau, Breslau. Schild: ""Achtung Klopse. Stahlhelm auf! 50m Abstand."". Schild mit Totenkopf und Aufschrift: ""Feindeinsicht"". Deutsche Soldaten sitzen abwartend in den Gräben. Brennende Panzer in der Ferne. Artillerieeinschläge. In Deckung gehender Soldat. Ein Geschütz wird abgefeuert. Maschinenpistole und Karabiner feuern. Explosionen und Deckung nehmende Soldaten. Pfeife rauchender Soldat."
5	5. Flucht, Ostpreußen, Deutsches Reich, 1945. Verwundete werden mit Eissegelschlitten auf dem zugefrorenen Haff transportiert. Ins Eis eingebrochener Bus und Lastkraftwagen. Totale der Flüchtlingsmasse am Ufer und auf dem Eis. Deutscher Flüchtlingstreck bewegt sich mit Schlitten und Pferdefuhrwerken auf dem Eis. Eine große Viehherde wird getrieben.
6	6. Deutscher Verteidiger auf der Marienburg, Ostpreußen, 1945. Die Marienburg. Aufnahmen aus der teilweise zerstörten Burg. Blick auf eine Stadt. Rauchaufstieg aus der Stadt. Ein Soldat blickt durch eine Öffnung in der Festungsmauer. Ein zerstörter russischer Panzer. Deutsche Soldaten feuern mit Gewehren.
7	"7. Panzerabwehr, unbekannter Ort, 1945. Obersturmbannführer Otto Skorzeny spricht zu seinen angetretenen Soldaten: Original-Ton: ""Der Russe hat uns Fürchten gelernt. Auch der Iwan ist zu schlagen. Das hat unserer Haufen bewiesen. Ich freue mich, dass ich einigen von Euch das Panzervernichtungsabzeichen überreichen kann."" Während der Ansprache erst zerstörte sowjetische Panzer, dann das Panzervernichtungsabzeichen im Bild. Skorzeny weiter: Original-Ton: ""Stabsfeldwebel Kunze! Ich überreiche Ihnen das Panzervernichtungsabzeichen."" Handschlag. Hitlergruß. Der ausgezeichnete Stabsfeldwebel, groß im Bild, schildert für die Wochenschau: Original-Ton: ""Da kommt ein Melder zu mir - ich lag gerade so im Loch – Stabsfeldwebel! Die Russen sind da! Ich sag, na, seid Ihr mal ruhig, Junge, das wird nicht so schlimm sein. Ich schnappte mir meine Panzerfaust und sah schon den Brocken vor mir stehen. Ungefähr so zehn, zwölf Meter vor mir. Es war ein T-34. Ich ließ ihn noch etwas näherkommen, setzte meine Panzerfaust auf die Schulter und drückte ruhig ab. Und, peng, lag er da. Die Mannschaft bootete gleich aus, und ich schoss gleich mit der MP [Maschinenpistole] hinterher und legte sie auch gleich noch um."" Während des Original-Tons Einblendungen: Mit einer Panzerfaust zielender Soldat in einem Loch, ein T-34, ein brennender T-34."
8	8. Straßenkampf, Guben, 1945. Ein Panzer 38(t) Hetzer und ein Auto fahren durch eine Straße. Vorbeifahrende Panzer, Soldaten gehen auf einem Bürgersteig. Ein brennendes Haus. Straßenkampf. Ein am Fahrwerk brennender Panzer. Eine junge Frau reicht einem Soldaten etwas zu trinken. Soldat trinkt. Soldat mit Handgranate. Feuernde Gewehrschützen. Ein SS-Unterscharführer stürmt über eine Straße. Schwere Explosion an einem T-34. Unterscharführer mit Pistole kommt zurück. Jemand klopft ihm auf die Schulter.
9	9. Front bei Dresden, Deutsches Reich, 1945 (Sprecher) Autobahn in der Nähe von Dresden. Ein zerstörter sowjetischer Panzer. Ein sowjetischer Kommissar und eine uniformierte russische Frau werden von deutschen Soldaten gefangen genommen. Eine Panzerhaubitze Hummel beim Feuern. Explosionen und Rauchaufstieg in der Ferne. Eine Werkstatt in der Nähe der Front. Zerstörtes Dach. Ein Mann arbeitet an einem Flugzeugmotor. Schweißarbeit an einem Panzer. Ein schweres Geschütz wird abgefeuert. Explosion in der Ferne.
10	10. Straßenkämpfe, Lauban, Deutsches Reich, 1945. Deutsche Infanteristen im Straßenkampf. Ein vorbeifahrendes Sturmgeschütz. Straßenkampf. Feuernder Panzer. Zerstörte sowjetische Panzer. Deutscher Einmarsch in die Stadt am 6. März. Deutsche Soldaten durch Lauban, vorbei an einem zerstörten russischen Panzer. Zerstörte und beschädigte Häuser. Zerstörte russische Panzer an verschiedenen Stellen in der Stadt. Besuch von Reichsminister Goebbels in der Stadt Lauban. Goebbels mit zwei Offizieren. Goebbels schaut durch ein Fernglas. Goebbels bei einer Sturmgeschützabteilung. Goebbels beobachtet Abfeuern eines Sturmgeschützes. Auf dem Marktplatz von Lauban wird Goebbels von Generaloberst Ferdinand Schörner begrüßt. Angetretene Soldaten ringsum. Goebbels gibt einem Soldaten die Hand. Goebbels schreitet mit Hitlergruß eine Front ab. Goebbels spricht mit dem 16jährigen Hitlerjungen Wilhelm Hübner und zeichnet ihn für seinen Einsatz bei den Kämpfen aus. Hübner mit Eisernem Kreuz. Goebbels klopft Hübner auf die Schulter. Goebbels spricht zu den Soldaten (kein Original-Ton).
11	11. Getötete Zivilisten, Deutsches Reich (?), 1945. Abfolge von Aufnahmen getöteter deutscher Zivilisten (der Sprecher spricht von Gräueltaten der Bolschewisten). Leichen alter Frauen und Männer. Leichen teilweise entblößter Frauen. Eine (Sprecher) an Ketten zu Tode geschleifte Frau. Ketten zu Füßen der Leiche.
12	"12. Propaganda, Görlitz, Deutsches Reich, 1945. Reichsminister Goebbels schreitet durch die versammelte Menschenmenge nach vorn. Rednerpult und Ehrentribüne. Goebbels spricht: Original-Ton: ""dass unsere Soldaten, wenn sie jetzt an diesem oder an jenem Teil der Ostfront zur Offensive antreten, keinen Pardon mehr kennen und keinen Pardon mehr geben (starker Beifall). Jene Divisionen, die jetzt schon zu kleinen Offensiven angetreten sind und in den nächsten Wochen und Monaten zu Großoffensiven antreten werden (starker Beifall), werden in diesen Kampf hineingehen wie in einen Gottesdienst. Und wenn sie ihre Gewehre schultern und ihre Panzerfahrzeuge besteigen, dann haben sie nur ihre erschlagenen Kinder und geschändeten Frauen vor Augen und ein Schrei der Rache wird aus ihren Kehlen emporsteigen, vor dem der Feind erblassen wird (starker Beifall). So, wie der Führer die Krisen der Vergangenheit bewältigt hat, so wird er diese bewältigen. Er ist fest davon überzeugt. Noch vorgestern sagte er mir: Ich glaube so fest daran, dass wir diese Krise bewältigen werden, und ich glaube so fest daran, dass wenn wir unseren neuen Offensiven Armeen hinein werfen, dass wir den Feind schlagen und zurück jagen werden; und ich glaube so fest, dass wir eines Tages den Sieg an unsere Fahnen heften werden, wie ich je in meinem Leben an etwas fest geglaubt habe. (starker Beifall)"". Während der Rede einzelne Gruppen des Publikums, Soldaten und Zivilisten, sowie einzelne Zuhörer im Bild. Darunter junge und alte Männer oder Frauen, Soldaten verschiedener Einheiten und Dienstgrade und eine Nonne in Tracht. Mann mit Hakenkreuz-Armbinde am Rednerpult: (Original-Ton: ""Unserem Führer Adolf Hitler: Sieg Heil! Sieg Heil! Sieg Heil!""). Dabei im Bild das Publikum. Verschiedene Perspektiven. Allgemeiner Hitlergruß."
13	13. Adolf Hitler, Deutsches Reich, 1945. Hitler im Freien gehend mit Offizieren und Gefolge. Lächelnder Offizier in Nahaufnahme. In einem Raum sind die Offiziere angetreten. Hitler begrüßt sie einzeln mit Handschlag. Hitler setzt sich an einen Tisch. Ein Offizier legt ihm eine Karte vor. Hitler im Gespräch mit General der Infanterie Theodor Busse und einem General der Luftwaffe. Hitler verlässt ein Haus. Hitler geht grüßend an ihm zujubelnden Soldaten vorbei und steigt in ein Auto. Soldatenmenge. Abfahrender Wagen.
