chapter	content
1	1. Empfang der rumänischen Staatsmänner Gigurtu und Manoilescu, Salzburg, Ostmark/Obersalzberg, Deutsches Reich, 1940 Der rumänische Ministerpräsident Ion Gigurtu und der rumänische Außenminister Michail Manoilescu treffen am 26.07.1940 in Salzburg mit dem Zug am Bahnhof ein. Der Außenminister von Ribbentrop empfängt sie und sie fahren zum Obersalzberg, wo am 27.07.1940 eine Besprechung der Neuordnung des europäischen Südostraumes stattfindet.
2	2. Treffen im Berghof am 27.07.1940: Hitler und rumänische, slowakische und bulgarische Staatsmänner, Berchtesgaden, Deutsches Reich, 1940 Berghof auf dem Obersalzberg bei Berchtesgaden: Mit dem Auto treffen der bulgarische Ministerpräsident Bogdan Dimitrov Filow und der bulgarische Außenminister Johann Popow auf dem Berghof ein und werden durch von Ribbentrop begrüßt. Die Gruppe beim Betreten des Hauses. Adolf Hitler verabschiedet sich am 28.07.1940 nach einer Unterredung von den slowakischen Politikern, Ministerpräsident Dr. Jozef Tiso, Außenminister Vojtech Tuka und dem ehemaligen Führer der Hlinka-Garde Sano Mach. Die slowakischen Politiker bei der Abfahrt.
3	3. Die I. Kriegsfestspiele in Bayreuth vom 16.07. – 31.07.1940, Deutsches Reich, 1940 Das Festspielhaus. Die Festspiele werden von der Kraft durch Freude (KdF)-Organisation als geschlossene Veranstaltung nur für Arbeiter und Soldaten durchgeführt. Besucher in den Straßen Bayreuths, auf dem Weg zum Festspielhaus. Die eintreffenden Gäste. Hitler trifft am 23.07.1940 mit Begleitern vor dem Festspielhaus ein und wird durch Winifred Wagner und den Reichsorganisationsleiter der Deutschen Arbeitsfront (DAF) Robert Ley begrüßt. Hitler grüßt von einem offenen Fenster des Festspielhauses aus die ihm zujubelnde Menschenmenge.
4	4. Große Deutsche Kunstausstellung in München, Deutsches Reich, 1940 Eröffnung der IV. Großen Deutschen Kunstausstellung im Haus der Deutschen Kunst am 27.07.1940 in München. Reichsminister Joseph Goebbels am Rednerpult. Unter den Zuhörern Reichsminister Rudolf Heß sowie der Reichsminister für Wissenschaft und Erziehung Bernhard Rust. Propagandaminister Joseph Goebbels mit Begleitern bei einem Rundgang durch die Ausstellung. Hitler bei einem Gang durch die Ausstellung. Viele Exponate sind zu sehen, davon einige in Sälen, die dem Kriegsgeschehen gewidmet sind. Ein gemaltes Bild von Hitler.
5	5. Galopprennen um das Braune Band, München, Deutsches Reich, 1940 Galopprennen um das „Braune Band von Deutschland“ auf der Galopprennbahn in München-Riem. Die Pferde im Führring und beim Aufgalopp. Der Einlauf. Sieger mit zwei Längen Vorsprung wird der italienische Hengst Bellini unter Jockey Gubellini vor Tatjana und Wildling. Das Siegerpferd mit dem Siegerkranz.
6	6. Stapellauf eines Hapag-Dampfers in Memel (Klaipeda), Litauische Sozialistische Sowjetrepublik, Sowjetunion, 1940 Der 3000t-Hapagdampfer „Tolima“ wird auf der Werft Lindenau in Memel getauft und läuft vom Stapel.
7	7. Ausbau der Autobahn Kärnten, Salzburg, Ostmark, 1940 Unterberg, Salzburg: Baustelle der Reichsautobahn Salzburg-Klagenfurt. Arbeiter beim Bau eines Tunnels. Abstemmen des Gesteins und Abtransport in Loren. Befestigung des Untergrunds durch Abschwemmung eines Torfmoors am Fuß des Untersberges bei Salzburg. Fertiges Teilstück der Autobahn. Bau einer Autobahnhängebrücke über den Rhein. Einziehen eines Drahtseils; die halbfertige Brücke. Es werden noch andere Brücken gezeigt.
8	8. Wiederaufbau einer Eisenbahnbrücke in Mosjøen, Reichskommissariat Norwegen, 1940 Eisenbahnpioniere bauen eine zerstörte Bahnlinie im besetzten Mosjøen, Norwegen, wieder auf. An der fertiggestellten Linie nach Mosjøen sind Eisenbahnpioniere und Männer des Reichsarbeitsdienstes (RAD) angetreten. Der Oberbefehlshaber in Norwegen, Ritterkreuzträger Generaloberst Falkenhorst bei der Freigabe eines neuen Streckenabschnitts. Falkenhorst mit Begleitern auf einer neu errichteten Brücke. Der erste Zug auf der neuen Strecke.
9	9. Sprengung des Gedenksteins vom Waffenstillstand vom 11.11.1918 durch deutsche Pioniere in Compiègne, Frankreich, 1940 Aufmarsch deutscher Pioniereinheiten und Sprengung des Gedenksteins und des Eisenbahn-Schuppens im Wald von Compiègne.
10	10. Automobil-Werke in Paris, Frankreich, 1940 Wiederaufnahme der Arbeit in französischen Autofabriken. In den Renault-Werken: die zum großen Teil zerstörten Werksanlagen vor und nach dem deutschen Luftangriff. Ein unfertiger Panzer (Renault Char B1). Montage von Autos in den Citroenwerken; Bau von Pkws und Lkws.
