chapter	content
1	1. Ehrung, Deutsches Reich, 1944. Zum 65. Geburtstag des Dichters August Hinrichs. Hinrichs auf einem Spaziergang, einen anderen Mann begrüßend. Ehrenurkunde zur Aufnahme als Ehrenmitglied der Tischler-Innung zu Oldenburg“ für Hinrichs vom 1. März 1936: „Ehren-Urkunde. Ehret eure deutschen Meister, dann bannt ihr gute Geister!“ Hinrichs bei der Arbeit an der Schreibmaschine und bei einer Probe im Staatstheater Oldenburg (Sprecher).
2	2. Unterhaltung, Deutsches Reich (?), 1944. (Sprecher:) „Das Schlierseer Bauerntheater hat Verwundete aller Waffen zu einem bunten Nachmittag eingeladen.“ Soldaten sitzen an langen Tischen, werden von Kellnerinnen und Rotkreuz-Schwestern bedient und verfolgen die Aufführung. Zwei Jodlerinnen im Dirndl, in Begleitung eines Mannes an der Zitter, tragen ein Lied vor (Original-Ton).
3	3. Unterhaltung, annektiertes Österreich. (Sprecher:) „Das kroatische Ballett bei einem Gastspiel in Wien.“ Aufführung von kroatischen Volkstänzen in traditioneller Landestracht. Frauen und Männer tanzen auf der Bühne, Orchester, Zuschauer.
4	4. Sport, Deutsches Reich, 1944. (Sprecher:) „Rennbahn in Kolberg.“ Massenstart zum Geländelauf über 7500 m (Sprecher). (Sprecher:) „Über tausend Mann brausen los.“ Junge Männer rennen auf einer Rennbahn über Wasser, Schlamm und andere Hindernisse hinweg. Soldaten verschiedener Waffengattungen feuern sie lachend an. Sieger „Konrad“ vom Luftwaffen-Sportverein Stralsund. Gratulation.
5	5. Handwerk, Pirna, Deutsches Reich, 1944. (Sprecher:) „In Pirna an der Elbe gibt es eine Schule für Holzschnitzer.“ Kinder, zum Teil in Uniform der Hitler-Jugend, beim Schnitzen von Spielzeugfiguren unter Anleitung des Lehrers. Schnitzfiguren. Der Lehrer schnitzt einen Kasperkopf für das Puppentheater. Puppentheater-Vorführung: Kasper gegen den Kohlenklau. Lachende Kinder.
6	"6. ""Pst - Feind hört mit"" Montage in einem großen deutschen Rüstungsbetrieb. Schwere Geschütze. Schwarzer Schatten erscheint. Eine Stimme im Off sagt: ""Die Werke kenn ich, die sind draußen in ..."". ""Pssst!"""
7	"7. Wiederaufbau, Frankreich, 1944. (Sprecher:) „An der Westgrenze des Reiches in Lothringen.“ Übergabe von wiederaufgebauten Bauernhöfen, die im Frankreichfeldzug zerstört wurden, an die Besitzer. Auf einem festlich geschmückten Bauernhof hält ein Abgesandter der NSDAP eine Rede. Schlüsselübergabe in einer Hakenkreuz-Schale an die Bauern. Geschnitztes Schild: ""Arbeit ist die Quelle aller Werte"". Eintritt ins Haus und Rundgang durch den Rinderstall."
8	"8. Kunst, Italien, 1944. Foto des Schriftstellers H. G. Wells. (Sprecher:) „Dollar gleich Kunst.“ [angebliche Aussage von Wells]. Diverse Kunstwerke von Michelangelo, Raffael, Botticelli. u.a. Raffaels ""Amor und Psyche"", die Fresken in der Sixtinischen Kapelle und das ""Jüngstes Gericht"" von Michelangelo. Bauwerke: der Dom von Orvieto, der Dom von Siena, der Dom von Florenz und die Peterskirche in Rom. (Sprecher) „England und Amerika sind bereit, für sie gegen gute Dollar perfekte Imitationen zu liefern.“"
9	"9. Rückzug, Italien, 1944. Kartentrick: Frankreich, Italien: Venedig, Genua, Rom, Aprilia, Nettuno, Cassino, Korsika, Sardinien. Ritterkreuzträger Oberst Heinz Trettner nimmt eine angetretene Formation ab. Fallschirmjäger werden mit dem Eisernen Kreuz ausgezeichnet. Wehrmachtssoldaten erhalten die Nahkampfspange. Soldaten gratulieren lachend mit einem Blumenstrauß einem Soldaten für die Auszeichnung mit dem Eisernen Kreuz erster Klasse (Sprecher). Mann beim Schnitzen. Soldaten schnitzen, pflanzen Blumen vor dem Unterstand (""Villa Dame""), rasieren sich, spielen Karten, backen Pfannekuchen, setzen einem Hund einen Stahlhelm auf. Flak 8,8 cm, Flugzeuge am Himmel, Explosionen am Boden. Flakbatterien feuern, Soldaten an einem Flakpeilgerät. Soldaten beim Rauchen."
10	10. Luftkrieg, Italien (?), 1944. (Sprecher:) „Auf einem deutschen Flugplatz.“ Start eines Aufklärers (Ju 88) auf einem Rollfeld. Piloten in der Kanzel. Luftaufnahmen aus großer Höhe, u.a. von einem Hafen mit Schiffen. Landung. Schild „Bildstelle“. Luftbildmaterial wird in die Bildstelle gefahren. Auswertung mit der Lupe. Ausgewertete Luftbilder mit Eintragungen: „Hafen Anzio, Dt. Heeres-Karte Italien 1:100.000 Bl. 158, RK 6,9, SK 4,7, M. ~ 1:11.000.“ Ein Luftbild eines Hafens: Schiffe am Kai mit Zahlen nummeriert. Luftaufnahme mit Aufschrift: „Flugplatz Nettuno“. Luftaufnahme mit Aufschrift: „Kraftfahrzeugansammlung“. Aufschrift: „Landungsschiffe vor Nettuno“. Eisenbahngeschütz wird geladen und feuert. Explosionen.
11	11. Rückzug, Narwa (?), Sowjetunion, 1944. Kartentrick: Westliche Sowjetunion, Leningrad, Ladoga-See, Schlüsselburg, Narwa, Luga, Nowgorod, Flüsse: Luga, Msta, Wolchow, Ilmen-See. (Sprecher:) „Nachschub rollt in den Narwa-Abschnitt.“ Sturmgeschütze und Lastkraftwagen mit aufgesessener Infanterie auf einer Straße. Flakgeschütze. LKW und Fuhrwerke auf einer winterlichen Straße. Soldaten in Tarnmontur auf dem zugefrorenen Peipussee (Sprecher). Deutsche Artillerie feuert. Soldaten mit Tarnmontur im Wald. Sowjetische Gefangene. Gefechtsszenen.
12	12. Rückzug, Narwa (?), Sowjetunion, 1944. (Sprecher:) „Deutsche Seestreitkräfte an der Küste vor Narwa im Kampf mit sowjetischen Geschützstellungen.“ Zerstörer. Bordartillerie beschießt Ziele. Männer bei der Arbeit im Maschinenraum.
