chapter	content
1	1. Verabschiedung wallonischer Freiwilliger, Brüssel, Militärverwaltung in Belgien und Nordfrankreich, 1941 Verabschiedung von 800 wallonischen Freiwilligen (Wallonisches Infanterie-Bataillon 373) für die Ostfront durch den Führer der Bewegung der „Rexisten“ Léon Degrelle in einem Brüsseler Saal. Ansprache Degrelles und Übergabe der Fahne. Marsch der Freiwilligen zum Bahnhof durch die Straßen Brüssels. Verabschiedung am Bahnhof unter Jubel der Bevölkerung. Léon Degrelle winkt aus einem Zugabteil; Ausfahrt des Zuges.
2	2. Vereidigung spanischer Jagdflieger der „Blauen Division“ beim Truppenübungsplatz Grafenwöhr, Deutsches Reich, 1941 Vereidigung freiwilliger spanischer Flieger der „Blauen Division“ in einer deutschen Jagdfliegerschule in Anwesenheit des spanischen Botschafters Graf José María de la Blanca Finat y Escrivá de Romaní sowie des Kommandeurs der spanischen Flieger Salas Larrazábal Ángel.
3	3. Vorstoß der Waffen-SS im finnisch-sowjetischen Grenzgebiet um Salla, Finnland / Karelo-Finnische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Schematische Darstellung Finnland - Sowjetunion: St. Petersburg, Ladogasee, Kola-Halbinsel, Murmansk, Salla. Vorgehen eines Spähtrupps der Waffen-SS. Eine finnische Batteriestellung (Canon de 155 mm L modèle 1877) in einem Waldgebiet. Infanteristen gehen mit Granaten und einem leichten Maschinengewehr (ZB vz. 26) in Stellung. Ein Wasserlauf wird mit Sturmbooten überwunden; Granateneinschläge im Wasser. Bildung eines Brückenkopfes am anderen Ufer unter Einsatz von Rauchgranaten. Stoßtrupps beim weiteren Vorgehen und bei einem brennenden Waldgebiet. Finnische Frauen der freiwilligen „Lottabewegung“ (Riksförbundet Sveriges lottakårer) beim Verbinden eines Verwundeten sowie bei Essensausgabe. Verwundete werden auf Tragbahren in ein Transportfahrzeug und in einen Lazarettzug verladen.
4	4. Darstellung der Eroberungen und Geländegewinne an der Ostfront, 1941 Kartentrick: Schematische Darstellung des militärischen Operationsverlaufes an der Ostfront durch die Heeresgruppen Nord, Mitte und Süd auf breiter Front.
5	5. Einsatz von Panzern und ein Gefangenen-Sammellager, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Vormarsch in der Ukraine durch deutsche Infanterie sowie bespannter leichter Feldhaubitzen (10,5 cm leFH 18) und Sturmgeschütze (StuG III) über verschlammte Straßen und Wege. Einsatz von Panzer III und IV, an brennenden Fahrzeugen vorbei und in einem Dorf. Aufgereihte eroberte sowjetische Geschütze (u.a.: 37 mm Flugabwehrkanone M1939 (61-K), 76 mm Gebirgsgeschütz M1938, 122 mm Kanone M1931 (A-19), 76 mm Divisionskanone M1936 (F-22) und 45 mm Panzerabwehrkanone M1932 (19-K)). Sowjetische Gefangenenkolonne wird einem Sammellager beigeführt; einzelne Gefangene werden vorgeführt. Menschenmassen innerhalb des Lagers.
6	6. Feindflug auf Rückzugsstraßen und rückwärtige Verbindungen der sowjetischen Streitkräfte in der westlichen Ukraine, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Deutsche Bomber (Heinkel He 111) im Formationsflug. Die Pilotenkanzel. Bombenabwürfe auf genannte Straßen; Bombeneinschläge in der Tiefe.
7	7. Deutsches und ungarisches Vorauskommando an der Ostfront, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Feuernde Panzerspähwagen (Sonderkraftfahrzeug Sd.Kfz. 222) auf einer Landstraße. Infanterie sichert das Gelände mit Maschinenpistolen (MPs) und einem Maschinengewehr (MG). Deutsche und ungarische Einheiten treffen sich und schütteln Hände; die Führer der deutschen und der ungarischen Vorausabteilungen erstatten Meldung.
8	8. Sicherung von Bahnanlagen zwischen Odessa und Kiew, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Panzerjäger bringen eine getarnte leichte Panzerabwehrkanone (3,7 cm PaK 36) in Stellung. Die bereits zerstörte Eisenbahnanlage; verschiedene Panzertypen auf Waggons (u.a.: 7TPdw und T-50); zerstörte Zugwracks.
9	9. Einsatz von Pionieren hinter der Frontlinie, Sowjetunion, 1941 Eisenbahnpioniere bei der Wiederherstellung einer Bahnanlage; legen von Schienenteilen über eine Holzbrücke. Einheiten der Organisation Todt (OT) beim Straßenbau. Reichsminister Fritz Todt besichtigt einen Brückenbau und spricht zu seinen Leuten. Arbeiten an der Brücke. Lkw-Kolonnen fahren über die fertige Brücke. Nachschubkolonne auf verstaubten und verschlammten Straßen.
10	10. Kämpfe um Uman, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Sturmgeschütze rollen auf einer Landstraße und durch Schlamm. Beobachter markieren Ziele für die Artillerie. Die Sturmgeschütze beim Feuern; ein gefangengenommener sowjetischer Offizier. Getarnte Sturmgeschütze und Infanterie beim Vorgehen. Abführung gefangengenommener sowjetischer Truppen; Vorführung von Soldatinnen. Gefangenenzug in ein Sammellager.
