chapter	content
1	1. Endspiel um die deutsche Fußballmeisterschaft im Olympiastadion Berlin, Deutsches Reich, 1941 Fußballspiel zwischen Schalke Westphalen und Rapid Wien am 22.06.1941. Unter den Zuschauern Reichssportführer Hans von Tschammer und Osten und Baldur von Schirach. Spielergebnis 4:3 für Rapid Wien.
2	2. Tag der deutsch-japanischen Freundschaft in Hannover, Deutsches Reich, 1941 In Hannover jubeln Menschen dem japanischen Botschafter General Hiroshi Ōshima beiderseits der Straße zu, neben ihm der Gauleiter von Südhannover-Braunschweig Hartmann Lauterbacher. Aufmarsch der Hitler-Jugend (HJ) vor Ōshima und dem Gauleiter.
3	3. Verleihung des Ehrenbürgerrechtes an Botschafter Hiroshi Ōshima durch die Universität Göttingen, Deutsches Reich, 1941 Überreichung der Urkunde durch den Dekan der Universität.
4	4. Beitritt Kroatiens zum Dreimächtepakt in Venedig, Italien, 1941 Stadtbilder von Venedig. Der italienische Außenminister Graf Galeazzo Ciano, Reichsaußenminister Joachim von Ribbentrop und der kroatische Staatsführer Ante Pavelić betreten den Dogenpalast. Unterzeichnung des Vertrages am 15.06.1941 im Senatssaal des Dogenpalastes.
5	5. Besuch von Alessandro Pavolini in Berlin, Deutsches Reich, 1941 Ankunft des italienischen Ministers für Volkskultur Alessandro Pavolini in einem Transportflugzeug (Junkers Ju 52/3m). Empfang durch Reichspropagandaminister Joseph Goebbels. Kranzniederlegung am Ehrenmal unter den Linden durch Pavolini. Empfang Pavolinis durch Adolf Hitler in der Reichskanzlei am 23.06.1941, in Anwesenheit von Goebbels und Minister Otto Meißner.
6	6. Auszeichnung des General Gariboldi durch Rommel, Italienisch-Libyen, 1941 General Erwin Rommel überreicht dem italienischen General Italo Gariboldi das Ehrenkreuz der II. und I. Klasse; Beglückwünschung.
7	7. Deutsche Soldaten im Marsch an die Front, Tobruk, Italienisch-Libyen, 1941 Artilleriefeuer auf Tobruk. Rommel im Vorgelände. Abschüsse und Einschläge. Sturzkampfflugzeuge (Stuka Ju 87) auf Feindflug gegen englische Schiffe. Soldaten beobachten den Kampf von der Küste aus. Englische Besatzungsmitglieder eines Schiffes kommen im Ruderboot an Land und werden gefangengenommen. Ein Verwundeter wird an Land gebracht. Rauchsäule eines explodierten Munitionsschiffes.
8	8. Lagebesprechung mit Generälen der Luftwaffe bei Göring in Carinhall, Deutsches Reich, 1941 Generäle im Gespräch mit Reichsmarschall Hermann Göring: u.a. Generalfeldmarshall Hugo Sperrle, Generalfeldmarschall Erhard Milch, Chef des Generalstabs der Luftwaffe General der Flieger Hans Jeschonnek, Generalfeldmarschall Albert Kesselring und Generaloberst Alexander Löhr.
9	"9. Kundgebung des Angriffs auf die Sowjetunion am 22.06.1941 in Berlin, Deutsches Reich, 1941 Wilhelmplatz; Reichskanzlei; Propagandaministerium und Haus des Rundfunks; Sendeanlagen. Joseph Goebbels verliest im Propagandaministerium die Proklamation Hitlers, links hinter ihm Stabsleiter Lauterbacher. Berliner Bevölkerung hört auf der Straße die Proklamation. Pressekonferenz über den Angriff bei Ribbentrop. Deutsche Soldaten lesen den Aufruf Hitlers „Soldaten der Ostfront!“. Unterlegt ist eine Kombination aus ""Horst-Wessel-Lied"" und der ""Russland-Fanfare"" aus Liszts ""Les Préludes""."
10	10. Deutsche Soldaten am Morgen des 22.06.1941, Eydtkau, Deutsches Reich / Litauische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Deutsche Soldaten überschreiten über eine Brücke den Bug. Artilleriefeuer. Schild: „Zollamt Eydtkuhnen“. Holzwände werden beseitigt. Beseitigung des Grenzbaumes. Vorstoß nach Kaunas; Litauisches Grenzschild. Infanteriekampf um eine Ortschaft. Soldat mit einem Flammenwerfer vor einem Gebäude. Ein Verwundeter wird zurückgebracht. Verletzte sowjetische Gefangene. Übergang über einen Grenzfluss. Einsatz einer Panzerabwehrkanone (3,7 cm Pak 36) auf einer Bahnanlage „zur Bekämpfung von Maschinengewehr (MG)-Nestern“. Fahrzeugkolonne. Eine Eisenbahnbrücke über den Bug wird mit Bohlen ausgelegt. Motorisierte Einheiten über die Brücke, an einer Ortschaft und einer Windmühle vorbei. Geschützstellung mit feuernden Flugabwehrkanonen (8,8 cm Flak). Grenzschild am San. Sicherung einer Eisenbahnbrücke über den San durch Pioniere. Sowjetische Gefangene mit erhobenen Händen werden über die San-Brücke abgeführt. Vorführung der Kriegsgefangenen und eines vom Sprecher als „jüdischer Unterführer“ bezeichneten Offiziers.
11	11. Vorbereitungen zum ersten Angriffsflug auf einem Feldflugplatz, Deutsches Reich, 1941 Flugzeugbomben werden herangebracht und in den Bombenschacht gehangen. Start der Bomber (Heinkel He 111). Im Einsatzflug über den Wolken. Bombenangriff auf einen Bahnhof und Ortschaften. Brände in der Tiefe; fallende Bomben.
