chapter	content
1	1. Japanischer Luftangriff auf Kunming, China, 1940 Start japanischer Bombengeschwader (Mitsubishi G3M) und Bombardierung der chinesischen Stadt Kunming.
2	2. Trauerfeier für Cordreanu, den Führer der „Eisernen Garde“, Bukarest, Rumänien, 1940 Der rumänische Staatsführer Ion Antonescu und Reichsjugendführer Baldur von Schirach beim Verlassen eines Gebäudes. Überführung des Leichnams von Corneliu Zelea Codreanu und 13 anderer „Nationalhelden“ zum Sitz der „Legionären Bewegung“ in einem Trauerzug. Deutsche Soldaten tragen einen Kranz im Namen von Adolf Hitler.
3	3. Goebbels in Oslo, Reichskommissariat Norwegen, 1940 Reichspropagandaminister Joseph Goebbels trifft auf dem Ostbahnhof in Oslo (Østbanestasjonen) ein. Begrüßung durch den Generaloberst Nikolaus von Falkenhorst und Reichskommissar Josef Terboven. Abschreiten einer Ehrenformation. Besuch deutscher Soldatengräber bei Oslo und des Ehrenmals für die Gefallenen des Kreuzers „Blücher“. Kranzniederlegung. Goebbels passiert in einem Motorboot die Stelle im Oslofjord, an welcher der Kreuzer sank.
4	4. Bau der „Dunajec-Talsperre“ bei Roznow, Generalgouvernement, 1940 Verschiedene Bauarbeiten an der Staumauer „Dunajec-Talsperre“.
5	5. „Afrikalehrgang“ der Auslandsorganisation der NSDAP, Deutsches Reich, 1940 Leiter der NSDAP/AO (Nationalsozialistische Deutsche Arbeiterpartei/Auslandsorganisation) Ernst Wilhelm Bohle bei der Begrüßung deutscher Farmer und Kaufleute, die am „Afrikalehrgang“ der NSDAP/AO teilnehmen. Die Teilnehmer bei theoretischem Unterricht und bei praktischem Unterricht im Wald. Die Teilnehmer marschieren mit geschultertem Spaten.
6	6. Siedlungsbau in Linz, Oberdonau, Ostmark, 1940 Bau von Wohnblocks und Einfamilienhäusern. Fertiggestellte Siedlungen.
7	7. Vorbereitungen für Weihnachten, Deutsches Reich, 1940 Junge Frauen des Bundes Deutscher Mädel (BDM) beim Sammeln von Spielzeug. Abordnungen des BDM und der Hitlerjugend (HJ) beim Reparieren und Basteln von Spielzeug. Ortsgruppe der NSDAP beim Verpacken der Pakete.
8	8. Betrieb in einem Feldpostamt in der Vorweihnachtszeit, Deutsches Reich und Ärmelkanalküste, 1940 Blick in ein Feldpostamt. Sortieren der Pakete. Einladen der Pakete in einen Zug. Ankunft der Päckchen bei einem Flugabwehrkanonen (Flak)-Posten an der Kanalküste. Soldaten bei der Entgegennahme der Päckchen.
9	9. Lebensmittelspende für das Hilfswerk „Mutter und Kind“, Berlin, Deutsches Reich, 1940 Transport der Lebensmittelration einer Armee aus Nordfrankreich nach Berlin. Lange Kolonnen auf der Reichsautobahn. Lkws haben die Aufschrift „Lebensmittelspende einer Armee im Westen“. Übergabe an die Nationalsozialistische Volkswohlfahrt (NSV) im Lustgarten. Amtsleiter der Volkswohlfahrt Erich Hilgenfeldt bei einer Rede. Entladen der Lkws.
10	10. 50. Wunschkonzert des Deutschen Rundfunks, Berlin, Deutsches Reich, 1940 50. Wunschkonzert für die Wehrmacht wird vom Deutschen Rundfunk von Berlin aus gesendet. Eintreffen Goebbels. Einschalten der Sendeanlage. Soldaten schalten ein Radio in einem Gemeinschaftsraum an, während die Funkanlage für das Konzert in Betrieb gesetzt wird. Beginn des Wunschkonzertes. Blick auf Zuschauer im Haus des Rundfunks. Ansager ist Heinz Goedecke. Blick auf Soldaten im Gemeinschaftsraum. Ein Chor singt. Auftritt der Sängerin Marika Rökk. Blick auf Sendesaal. Soldaten in den Unterständen und in einem Lazarett. Funktechniker.
11	11. Übung einer Abteilung der Gebirgsartillerie, Steiermark, Ostmark, 1940 Soldaten steigen mit Maultieren einen Berg hinauf. Soldaten ziehen die Teile von Gebirgsgeschützen nach oben. Geschütz wird in Position gebracht. Einsetzen des Rohres. Batterie beim Feuern. Soldaten beim Nachladen.
12	12. Luftangriff auf Birmingham, Großbritannien, 1940 Verladen von Brandbomben in Kampfflugzeuge (Junkers Ju 88). Aufhängen von großkalibrigen Bomben. Start des Kampfgeschwaders. Bombenabwürfe über Birmingham bei Nacht. Flakfeuer, Brände, Einschläge.
13	13. Das Schlachtschiff Tirpitz, Deutsches Reich/Atlantischer Ozean, 1940 Besatzung des Schlachtschiffes Tirpitz an Deck. Großadmiral Erich Raeder bei der Besichtigung. Auslaufen des Schiffes. Passieren einer Schleuse. Blick in den Kartenraum, den Maschinenleitstand und in die Kommandozentrale. Geschützexerzieren. Zerstörerflottille „Narvik“ begleitet das Schlachtschiff.
