chapter	content
1	1. Ein Reservelazarett im Salzkammergut, Alpen- und Donau-Reichsgaue, 1942 Genesende Soldaten beim Eisstockschießen. Eine Frau bringt etwas zu trinken. Soldaten freuen sich über das warme Getränk. Soldaten in hohem Schnee bei einer Schneeballschlacht.
2	2. Gebirgslager des weiblichen Arbeitsdienstes, 1942 Die Mädchen in hohem Schnee bei einer kleinen Schneeballschlacht. Lauf zu den Skiern. Die „Arbeitsmaiden“ (Sprecherton) arbeiten in entlegenen Gebirgsdörfern. Eine Gruppe verlässt auf Skiern das Lager. Abfahrt und Aufstieg. Ein verschneiter Bergbauernhof. Mehrere Kinder begrüßen die „Arbeitsmaid“. Ein Mädchen schält in der Küche Kartoffeln und spielt nebenbei mit einem Kind. Mehrere Mädchen bei Hilfeleistungen, so beim Flicken, beim Melken und bei der Versorgung des Viehs.
3	3. Die Folgen des britischen Luftangriffs auf Paris vom 03.03.1942, Frankreich Feuerwehr beim Löschen von Bränden in völlig zerstörten Wohnvierteln. Zahlreiche zerstörte Häuser. Abtransport von Verwundeten. Zivilbevölkerung in den Trümmern ihrer früheren Häuser bei Aufräumarbeiten. „Das sind die Opfer des britischen Luftangriffes: Französische Arbeiter und Arbeiterinnen, deren Väter, Söhne und Brüder den Rückzug der Engländer bei Dünkirchen decken durften. So sieht der Dank der Engländer aus“ (Sprecherton). Ein durch den Luftangriff beschädigtes Krankenhaus mit dem Schild „Hôpital Ambroise Paré“. Die verwüsteten Räume des Krankenhauses. Eine Krankenschwester beim Aufräumen. Einzelne Bewohner beim Durchsuchen ihrer früheren Wohnungen.
4	4. An der Küste des Ärmelkanals, 1942 Ein Soldat beobachtet mit einem Fernglas die Kanalküste und das Meer. Alarm bei einer Fernkampfbatterie der Kriegsmarine. Ein Soldat telefoniert und schlägt Alarm. Die Mannschaft geht auf Gefechtsstation. Blick auf die gelagerten Bomben. Artillerie im Einsatz. Feuern der Fernkampfgeschütze. Ein Messtrupp beim Orten des Zieles.
5	5. Bau von Unterseebooten in einer U-Boot-Werft, Deutsches Reich, 1942 Arbeiter beim Einsetzen der Spanten und Arbeiten an den Außenwänden des Bootes. In einer besonderen Werkstatt wird an den Türmen gearbeitet. Ein Zylinderblock und eine Kurbelwelle auf der Drehbank. Die einzelnen Teile werden zur Fertigmontage transportiert. Ein Motor auf dem Prüfstand. Ein halbfertiges U-Boot auf der Helling. Querstapellauf eines Bootes; es sind viele Zuschauer anwesend. Das Boot wird in Dienst gestellt. Die Mannschaft ist an Deck angetreten. Flaggenappell; Hissen der Flagge der Kriegsmarine. Ansprache eines Marineoffiziers auf dem Turm. U-Boot während der Fahrt in eisigem Gewässer.
6	6. Rückkehr deutscher U-Boote in ihre Atlantikstützpunkte, 1942 Heimkehr des U 106 unter Kapitänleutnant Hermann Rasch. Die Besatzung wird begrüßt. Die Besatzung an Deck. Dann Einlaufen des U 48 unter dem Kommando des Kapitänleutnants Heinrich Bleichrodt. Begrüßung der Mannschaft. Einzelne Besatzungsmitglieder.
7	7. Hafen an der deutschen Ostseeküste, Deutsches Reich, 1942 Nachschub für die Ostfront wird auf Frachtschiffe verladen. Soldaten der niederländischen Legion stehen Schlange bei der Essensausgabe. Soldaten beim Essen. Das Gepäck der Soldaten liegt in Reihen auf den Boden. Weitere Verladevorgänge. Schwenk über den Hafen. Minensucher und Eisbrecher beim Freimachen der Fahrtstrecke des Geleitzuges. Der Geleitzug in der zugefrorenen See und bei der Fahrt.
8	8. Finnische Artillerieeinheit an der Ostfront, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1942 Karte: Nordabschnitt der Ostfront mit Ladoga-See, Stalinkanal und Leningrad. Finnische Artillerieeinheit auf Pferden, mit dem Schlitten, auf Skiern und zu Fuß beim Vorgehen in einem verschneiten Waldstück. Ein Spähtrupp unterwegs, die Soldaten in Schneehemden. Das Geschütz wird vom Pferdeschlitten befördert. Die Einheit in einem Waldstück unter sowjetischem Artilleriebeschuss. Einschläge. Die Geschütze werden in Stellung gebracht und nehmen ein Waldstück unter Beschuss. Detonationen. Im Schutz eines Panzers geht deutsche Infanterie in bewaldetem Gelände vor. Vor dem Panzer ein Minensuchtrupp bei der Arbeit. Infanterie im Gefecht im verschneiten Wald. Sturzkampfflugzeuge (Junkers Ju 87) greifen sowjetische Stellungen an. Bombeneinschläge. Panzer fährt durch den Wald. In den sowjetischen Stellungen viele Gefallene. Weiterer Vormarsch von Infanteristen und Panzern. Große Anzahl zerstörter sowjetischer Panzer.
9	9. Einsatz von Artillerie an der Ostfront, Sowjetunion, 1942 Karte: Kampfgebiet vor Leningrad. Schwere Artillerie beim Feuern. Laden und Feuern der Batterien. Sprecher nimmt Bezug auf den Wehrmachtsbericht, der schweren Artilleriebeschuss auf Leningrad meldet.
10	10. Ein Feldflughafen an der Ostfront, Sowjetunion, 1942 Der völlig verschneite Flugplatz. Gefangene sowjetische Soldaten beim Schneeräumen auf dem Rollfeld. Festwalzen der Startbahn. Mit Pferdeschlitten wird Nachschub zum Flughafen gebracht. Dort Umladen der Güter Transportflugzeuge (Junkers Ju 52). Lebensmittel, Brennstoff und Munition werden verladen. Soldat streichelt ein Pferd. Tragflächen werden vom Eis befreit. Truppen und Besatzung besteigen das Flugzeug. Start der Ju 52 und Flug über das verschneite Land. Soldaten im Flugzeug. Ein Flugabwehrgeschütz (Flak). Die Ju 52 wirft Feldpostsäcke und anderes Nachschubgut ab. Weitertransport mit Schlitten zu den vorderen Linien.
