chapter	content
01	01. Radrennen im Berliner Sportpalast, 1944 Schwung holen mit Hilfe von Motorrädern. Start zum Rennen über 50 km nach der Art des Sechs-Tage-Rennens (Steherrennen). Radfahrer fahren im Kreis. Zuschauer.
02	02. Der Artist Walter Unus führt seinen berühmten Zeigefingertrick vor, 1944 Auf einer Bühne. Unus mit Frack und Zylinder balanciert auf seinem Zeigefinger auf einer Kugel. Steigt auf eine Säule und balanciert auf einem Stock, gleichzeitig jongliert er mit Ringen an seinen Beinen.
03	03. Heim und Arbeitsstätte für bombengeschädigte Künstler in der Steiermark, 1944 Ein schönes Anwesen auf einem Hügel. Davor der Bildhauer Prof. Klimsch im Gespräch. Man setzt sich zu Tisch, darunter die Keramikerin Rita von Passini. Der Illustrator Prof. Hans Meid beim Federzeichnen.
04	04. Josef Goebbels bei der Besichtigung von Bombenschäden nach einem schweren Luftangriff auf Berlin, 31.01.44. Goebbels besichtigt eine beschädigte Hochbahnanlage. Pioniere bei Reparaturarbeiten. Goebbels steigt in seinen Kübelwagen. Eine Luftschutzhelferin erstattet dem im PKW sitzenden Goebbels Bericht. Goebbels besucht eine Verpflegungsstelle. Verteilung von Zigarretten. Goebbels spricht zu den dort anwesenden Menschen (kein O-Ton). Verabschiedung.
05	"05. Fünfundzwanzig Jahre deutsche Zivilluftfahrt, Februar 1944 Historische Aufnahmen: Flugzeug der Deutschen Luft-Reederei und der Lufthansa. Flugkarte Berlin-Buenos Aires. Ju 52 wird von afrikanischen Eingeborenen empfangen. Katapultschiff ""Westfalen"", Start eines Dornier-Flugbootes. Anflug auf Rio de Janeiro (Zuckerhut). Start mit der ""Europa"" zum ersten Nordatlantik-Ozeanflug von Ost nach West durch Köhl, Hünefeld und Fizmaurice. Katapultschiff ""Schwabenland"", Start eines Flugbootes. Flugrekord von Kapitän Alfred Henke mit einer Focke-Wulf Condor auf der Strecke Berlin - New York - Berlin 1938. Empfang auf dem Flughafen Tempelhof. Streckennetz der Lufthansa im Kriege. Abfertigung von Flugpassagieren. Schilder: ""Berlin, Danzig, Königsberg"" und ""Berlin, Budapest, Bukarest"". Der dreifache Flugmillionär Flugkapitän Kützle steigt aus einer Fw Condor. Schwedische und dänische Ju 52 bei einem Zwischenstopp auf einem deutschen Flughafen."
06	06. Der Jagdflieger Hauptmann Walter Nowotny besucht mit Kameraden seines Geschwaders einen Rüstungsbetrieb, 1944 Hauptmann Nowotny, Major Reinhard Seiler (RK) und Oberst Johannes Trautloft besuchen einen Rüstungsbetrieb. Fachsimpeln mit alten und jungen Arbeitern an den Werkbänken.
07	07. Skiunterricht für deutsche Soldaten in Norwegen, 1944 Soldaten in Reih und Glied mit ihrer Skiausrüstung. Trockenübungen. Erste Abfahrt. Viele Stürze. Sprünge über eine kleine Schanze. Stürze. Gelächter.
08	08. Die oberste Generalität im Führerhauptquartier in der Wolfsschanze, 1944 Heeresgruppen- und Armeeführer, Befehlshaber der Kriegsmarine und Luftflotten begeben sich in die Lagebaracke. Die Feldmarschalle, Erich von Manstein und Georg von Küchler im Gespräch. Ankunft Hitlers mit GFM Wilhelm Keitel und Großadmiral Karl Doenitz.
09	09. Beisetzung des am 28.01.1944 an der Ostfront gefallenen Kommandeurs einer Panzerdivision Generalmajor Adelbert Schulz, Deutsches Reich Der Sarg wird auf einem Panzer zum Friedhof gerollt. Ehrenkompanie von Panzersoldaten. GFM Erich von Manstein legt einen Kranz nieder. Schießen von Ehrensalalut. Das Ordenskissen. Darauf auch das Ritterkreuz mit Eichenlaub, Schwertern und Brillianten.
10	10. Urlauber kehren an die Ostfront zurück, 1944 Trickkarte. Ein Zug mit Soldaten fährt an einem Bahnhof ein. Ausgabe von Marschverpflegung auf einem Bahnhof durch Rotkreuzschwestern. Waschen und rasieren am Gleis. Weiterfahrt durch verschneite Landschaften. Ankunft des Zuges auf dem Zielbahnhof. Meldung in der Urlauberleitstelle. Weiterfahrt auf LKW's. Gewehr wird geladen. Marsch zur Kompanie im Frontgebiet mit einer Verpflegerkolonne. Essenausgabe. Oberfeldwebel Kowinski (RK) ißt aus dem Kochgeschirr. Man zeigt sich Fotos aus der Heimat. Soldaten balgen sich im Schnee.
