chapter	content
Vorfilm	"""Was jeder wissen muss!"" - Rohstoff Holz, Deutsches Reich, 1944 Männer mit geschulterten Werkzeugen in einem Wald. Waldarbeiter beim Fällen und Bearbeiten von Holz. Bäume fallen um. Transport der Bäume auf fließenden Gewässern mit Hilfe von Leitungssystemen. Baumstämme werden von Männern gezogen, ein Floss entsteht. Ein sehr großes Floss aus Baumstämmen wird von drei Männern durch einen reißenden Fluss gesteuert. Mit Hilfe eines Schlittens steuert ein Mann Baumstämme eine abschüssige Bahn im Winter herunter. Transport der Stämme per Eisenbahn. Männer arbeiten im Sägewerk an Maschinen zur Holzbearbeitung. Stapeln von Holz. Verarbeitung des Holzes beim Hausbau, Möbelbau, Furnier- und Sperrholzgewinnung, Waggonbau, Eisenbahnschwellen. Grubenholz für den Bergbau. Als Treibstoff für Holzgasgeneratoren. Holzfasern."
1	1. Ehrung, unbekannter Ort, 1944. (Sprecher:) „In seiner Arbeit versunken: Professor Paul Herrmann.“ Ein Mann sitzt gebeugt vor einer Staffelei und streicht mit einem Pinsel über die Konturen eines Wasserfahrzeugs. Herrmann wurde anlässlich seines 80. Geburtstages von Adolf Hitler mit der Goethe-Medaille ausgezeichnet (Sprecher). Herrmann bei der Arbeit an einer Metallplatte.
2	2. Sport, Berlin, Deutsches Reich, 1944. (Sprecher:) „Vorspiel um die Deutsche Kriegsmeisterschaft im Eishockey.“ In einem Eisstadion unter freiem Himmel in Berlin. Spiel zwischen dem Berliner Schlittschuh-Club und dem Klagenfurter AC. Spielszenen, Zuschauer. Endergebnis 7:4 für den Berliner Schlittschuh-Club.
3	3. Sport, Zell am See, annektiertes Österreich, 1944. „Skimeisterschaften des Luftgaukommandos“ (Sprecher) in Zell am See. Das verschneite Zell am See (Sprecher). Männer stehen in Reih und Glied auf einem Platz. Hissen der Reichskriegsflagge. Die einzelnen Disziplinen: Torlauf (Sieger: Wachtmeister Max Pichler), Langlauf (Sieger: Flieger Hammerstein), Abfahrtslauf (Sieger: Luftwaffenhelfer der Hitler-Jugend Walter Thirring), unter den Startern auch ein einarmiger Sportler. Aufnahmen der Sportler, Abfahrtszenen.
4	4. Studium, Heidelberg, Deutsches Reich, 1944. (Sprecher:) „Heidelberg, hier werden Lehrgänge für das Langemarck-Studium durchgeführt.“ Männer in Uniform marschieren durch ein Stadttor. Schilder: „Reichs-Studentenführung Langemarckhaus 1“ „Langemarck-Studium der Reichsstudentenführung Lehrgang Heidelberg.“ Zwei Soldaten gehen durch ein Tor zum Langemarckhaus 1. Prüfung der Dokumente, im Bild: „Besonderer Urlaubsschein“ des SS-Rottenführers Adalbert Reuter vom 13. November 1943. Ein Bild von Reichsstudentenführer Gustav Scheel. Gemeinsames Mittagessen in einem großen Saal. Freizeitgestaltung im Lesesaal. Ein Ritterkreuzträger spricht zu einer Gruppe (kein Originalton), (Sprecher:) „Ein Träger des Ritterkreuzes erzählt den Kameraden von seinen Erlebnissen an der Front.“ Studenten verfolgen Vorlesungen in den Hörsälen, Vortragende veranschaulichen an einer Landkarte des Deutschen Reiches und an einem Molekül-Modell. Männer beim Studieren von Büchern, Mann mit Armbinde „Langemarck-Studium“.
5	5. Rüstungsindustrie, unbekannter Ort, Deutsches Reich, 1944. (Sprecher:) „Der Reichsarbeitsdienst der weiblichen Jugend im Kriegseinsatz.“ Frauen in Uniform verlassen ein Gebäude, stehen sich unterhaltend zusammen. Frau bei der Arbeit bei der Straßenbahn. Frauen bei der Essensausgabe. Frauen als Pflegekräfte im Lazarett bzw. Krankenhaus (Pflege von Verletzten). Arbeiterinnen in der feinmechanischen Industrie und „bei der Herstellung von Flugzeugteilen“ (Sprecher). Frau dreht das Modell einer Bombe (?) „im Windkanal“ (Sprecher).
6	6. Ehrung, Berlin, Deutsches Reich, 1944. Joseph Goebbels spricht zu NS-Funktionären (kein Originalton) und nimmt die „Auszeichnung verdienter Berlinerinnen und Berliner Bürgern“ (Sprecher) vor: Gaustabsamtsleiter für Berlin Gerhard Schach und dem Polizeipräsidenten von Berlin, General der Polizei Wolf Heinrich Graf von Helldorf wird [am 10. Februar 1944] das Ritterkreuz des Kriegsverdienstkreuzes von Joseph Goebbels übergeben. Goebbels überreicht an Männer, „zahlreiche unbekannte Volksgenossen“ (Sprecher), Auszeichnungen.
7	7. Ehrung, unbekannter Ort, 1944. Installation vor einem Vorhang: „Der Leistung gebührt der Ruhm.“ Eine Halle voller Menschen. Verleihung des neu gestifteten „Dr.-Fritz-Todt-Preises“ durch Dr. Robert Ley [
08	"08. Februar 1944]. Ley redet am Podium zu den Anwesenden (kein Originalton). Im Hintergrund die Parole: ""Der Leistung gebührt der Ruhm."" Nahaufnahmen von Männern verschiedenen Alters. Ley überreicht die Auszeichnung an: Ober-Ingenieur August Coender, Dr. ing. Karl Daeves, Dr. ing. Walter Eichholz, Dr. ing. Georg Güllner, Prof. Dr. Karl Küpfmüller, Dr. Ing. Franz Pölzguter, Dr. ing. Ernst Ruska, Generalmajor Dr. ing. Uto Gallwitz (zum Zeitpunkt der Verleihung bereits verstorben, Sprecher). 8. Seekrieg, unbekannter Ort, 1944. (Sprecher:) „Großadmiral Karl Dönitz in einem Stützpunkt der deutschen Kriegsmarine.“ Flagge des Großadmirals. Dönitz schreitet eine Formation von Offizieren ab. Eine große Anzahl Matrosen rennt zu Dönitz hin, der auf ein Podest steigt und zu den Matrosen spricht (kein Originalton). Verleihung von Auszeichnungen durch Dönitz."
9	9. Rückzug, Italien, Aprilia/Nettuno,1944. Kartentrick: Frankreich/Italien, Venedig, Genua, Rom, Aprilia, Nettuno, Korsika, Sardinien. (Sprecher:) „Im Raum von Nettuno.“ Landschaft mit Hügeln. Schild an einer Hauswand: „Anzio, Nettuno, Lampo“. Deutscher Panzer fährt über eine Straße in einer Ortschaft. Infanterie. Halbkettenfahrzeug mit angehängtem Flak 8,8 cm Geschütz. Fallschirmjäger in Stellungen. Explosionen. Granatwerfer feuert. Flak 8,8 cm feuert. Nebelwerfer feuern Salven aus einem Weinberg. Explosionen am Horizont. „Aprilia“ (Sprecher), Gebäude am Horizont. Flak 8,8 cm Geschütze feuern. Explosionen zwischen Gebäuden. Gefangene US-amerikanische Soldaten am Kolosseum in Rom. Alliierte Kriegsgefangene laufen in Kolonnen durch die Stadt Rom.
