chapter	content
1	1. Vorspann: „Was jeder wissen muss!“ über die Gemüseversorgung im Deutschen Reich Karte der Hauptgemüseanbaugebiete. Anhand von Trickbildern wird der ständig steigende Verbrauch von Gemüse aufgezeigt: 1933 48 kg, 1936 52 kg, 1940 65 kg, 1941 70 kg pro Kopf. Lebensmittelkarten. Belegte Brote. Ein Mann isst belegte Brote. Die Rationierung der Grundnahrungsmittel Fett, Fleisch und Brot führt zu einem erhöhten Verbrauch an Gemüse in den privaten Haushalten, aber auch in den Werkskantinen und Gaststätten. Teller werden aufgefüllt. Blick in die Werksküche. Teller mit Gemüse. Trickzahlen über die Essenausgaben mit Aufnahmen aus einer Werkskantine im Hintergrund: 1938 eine Million Essenausgaben, 1941 drei Millionen. Aufnahmen aus einer Gaststätte; ein Mann bringt das Essen an die Tische. Trickzahlen über die Essenausgabe in Berliner Gaststätten: 1938 500 000 Portionen; 1941 eine Million Portionen. Mann beim Essen. Erbsen werden in einen Kochtopf geschüttet. Eine Köchin beim Umrühren. Gemüse wird klein geschnitten und geputzt. Gemüsefelder. Kartentrick über den Anbau und die Ernte von Gemüse: Die Anbaufläche wuchs von 138 000 Hektar 1939 und 164 000 Hektar 1940 auf 220 000 Hektar 1941; für 1942 ist eine Ausweitung auf 275 000 Hektar vorgesehen. Die Ernteerträge stiegen von 4,3 Millionen Tonnen 1939 und 4,8 Millionen Tonnen 1940 auf 5,6 Millionen Tonnen 1941. Rechenbeispiel zum steigenden Gemüseverbrauch. Gemüseernte. Feldarbeit. Trickbild: Gärtnereien bauen in erhöhtem Maß Gemüse an. Feldarbeit. Kleingärten werden zum Gemüseanbau genutzt. Familien arbeiten in ihren Kleingärten. Säen und Ernten des Gemüses; Unkraut jäten. Aufruf zum Anbau von Gemüse für den Bedarf der eigenen Familie. 1. Besuch von König Boris III. von Bulgarien im Führerhauptquartier Wolfsschanze bei Rastenburg, Ostpreußen, 1942 Hitler mit König Boris und Begleitern; darunter auch der deutsche Außenminister von Ribbentrop und Generalfeldmarschall Keitel. Hitler verabschiedet sich von König Boris. Dieser besteigt einen Zug und fährt ab. Eintreffen von König Boris auf einem Bahnhof und Begrüßung durch Außenminister von Ribbentrop. Beide betreten ein Gebäude und setzen sich für ein Gespräch.
2	2. Besuch von König Boris III. von Bulgarien in Carinhall, Deutsches Reich, 1942 König Boris trifft mit dem Zug zu einem Besuch bei Reichsmarschall Göring in Carinhall ein. Begrüßung am Bahnhof. Fahrt mit dem Auto zum Jagdsitz Görings. Beide betreten das Haus. König Boris trägt sich in das Gästebuch ein. Göring und er im Gespräch.
3	3. Übung von Gebirgspionieren in den bayerischen Bergen, Deutsches Reich, 1942 Überquerung eines Gebirgsflusses in Schlauchbooten. Bildung eines Brückenkopfes. Ein Steg wird über den Fluss gebaut. Sprengung des Stegs. Ein neuer Steg wird gebaut. Detonation. Gefechtsübung. Die Pioniere üben den Angriff auf eine Stellung mit Flammenwerfer und Maschinengewehr (MG). Detonation einer Sprengladung.
4	4. Bau von Unterseebooten in einer Werft, Deutsches Reich, 1942 Einzelne Maschinenteile in der Drehbank; Herstellung eines Sehrohrbocks; Aufsetzen der Turmverkleidung mit einem Kran; Schweißarbeiten am Bootskörper auf der Helling. Ein fertiggestelltes U-Boot beim Stapellauf. Indienststellung eines U-Bootes; die Besatzung ist an Bord angetreten; Ansprache eines Marineoffiziers; Flaggenappell mit Hissen der Flagge der Kriegsmarine. Boot des Typs VII C läuft aus. Admiral Dönitz, der Befehlshaber der U-Bootflotte, mit seinem Stab bei einer Lagebesprechung an einem Kartentisch.
5	5. U-Boot-Stützpunkt am Atlantik, 1942 Zwei deutsche U-Boote kehren in den Einsatzhafen zurück. Offizier in der Nahaufnahme. Erfolgswimpel; Empfang mit Musik; Anlegen am Kai. Auszeichnung des Kommandanten eines der U-Boote mit dem Deutschen Kreuz in Gold durch Admiral Dönitz. Die Mannschaft ist an Deck angetreten.
6	6. Admiral Dönitz bei U-Bootbesatzungen an der Atlantikküste, 1942 Dönitz besichtigt in einem Stützpunkt an der Atlantikküste die Besatzung einsatzbereiter U-Boote. Dönitz beim Abschreiten der angetretenen Mannschaften. Der Admiral an einem Rednerpult. Auszeichnung von U-Bootbesatzungen durch Dönitz; Blick auf die mit Orden behängte Mannschaft.
7	7. Verwundetenversorgung in einem Lazarett, 1942 Außenaufnahme des Lazaretts. Versorgung von verwundeten Soldaten durch Krankenschwestern und Helferinnen des Deutschen Roten Kreuzes. Ärzte bei der Untersuchung der Patienten. Krankenschwestern verteilen Medikamente. Essenzubereitung und die Verteilung an die Verwundeten. Ein Verwundeter beim Essen.
8	8. Finnische Soldaten im Raum des Ladogasees, Ostfront, Finnland / Sowjetunion, 1942 Karte der finnischen Front. Finnische Soldaten beim Wachsen ihrer Skier an einem Lagerfeuer. Ein finnischer Stoßtrupp auf Skiern und in Schneehemden macht sich für den Einsatz bereit. Lagebesprechung mit Karte. Ein Soldat mit Eiszapfen am Bart. Abmarsch; Vorgehen; Angriff des Stoßtrupps mit Panzerabwehrkanonen (Pak) und MG in den vorderen Linien. Soldat beobachtet die Front mit Fernglas. Soldat mit Feldtelefon. Laden und Abfeuern der Artillerie.
9	9. Bau einer Brücke, Ostfront, Sowjetunion, 1942 Karte des mittleren Abschnitts der Ostfront u.a. mit Minsk, Witebsk und Smolensk. Gesprengte Eisenbahnbrücke. Bau eines neuen Übergangs über den zugefrorenen Fluss durch Eisenbahnpioniere. Holzpfeiler der Brücke; darüber Eisenkonstruktion; fertige Brücke mit Eisbrechern an den Pfeilern. Eissprengungen; Rauch steigt auf.
10	10. Nachschubkolonnen an der Ostfront, Sowjetunion, 1942 Schneeverwehungen. Schneesturm. Bespannte und motorisierte deutsche Nachschubkolonnen auf verschneiten Straßen. Blockhütte. Patrouille. Mit Pferdeschlitten wird Munition befördert. Soldaten beim Schneeschaufeln. Ein verschneites Treibstofflager wird freigeschippt.
