chapter	content
1	1. Besuch Horthys bei Hitler im Führerhauptquartier „Wolfsschanze“, Ostpreußen, Deutsches Reich, 1941 Empfang des ungarischen Reichsverwesers Admiral Miklós Horthy am 08.09.1941 durch Hitler am Bahnhof und Spaziergang zum Bunker des Führerhauptquartiers. Ihnen folgend: Ministerpräsident László Bárdossy und General Ferenc Szombathelyi. Besuch im Hauptquartier des Oberbefehlshabers des Heeres, Generalfeldmarschall Walther von Brauchitsch begrüßt Horthy am Sonderzug. Besichtigung der Nachrichtenzentrale des Hauptquartiers. Besuch bei Reichsmarschall Hermann Göring, Horthy begrüßt General Hans Jeschonnek. Lagevortrag an einer Karte.
2	2. Einheiten des RAD bauen neue Straßen im Grenzgebiet Finnland-Sowjetunion, Finnland / Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Schematische Darstellung des Nordens der Ostfront. Einheiten des Reichsarbeitsdienstes (RAD) bei Grabungsarbeiten und beim Straßenbepflastern. Auszeichnung von RAD-Angehörigen mit dem Eisernen Kreuz.
3	3. Verpflegungsnachschub, Finnland / Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Gebirgsjäger beim Entladen von Lebensmitteln: Frischfleisch, Käse in Tuben, Schokolade und Kaffeebohnen. Verpflegungstransport auf zweirädrigen Karren und in einem Flusslauf auf einem Kanu.
4	4. Materialnachschub, Finnland / Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Transportflugzeuge beim Abwerfen von Material (u.a. Kabel) in einem Lager der Nachrichtentruppen durch Fallschirme. Legen einer Fernsprechleitung; Mastarbeiten.
5	5. Rumänische Verbände auf dem Vormarsch am Schwarzen Meer, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Schematische Darstellung des Südabschnitts der Front. Rumänische Truppen beim Vormarsch. Die Festung Akkerman an der Küste des Schwarzen Meeres. Rumänischer Staatschef Ion Antonescu an der Front, im Gespräch mit einem Offizier.
6	6. Ungarische Verbände beim Vormarsch auf den Dnjepr, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Ungarische Kavallerie beim Vormarsch. Tanketten (Carro Veloce CV 35) und Panzer (38M Toldi) fahren durch eine brennende Ortschaft; brennende Öllager. Bauern schöpfen mit Eimern ausgelaufenes Rohöl.
7	7. Die Stadt Kriwoi Rog, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Die Erzabbauanlagen von Kriwoi Rog. Wohnviertel der Arbeiter: Frauen beim Kochen und Tragen von Eimern. Verwaltungsgebäude in der Innenstadt.
8	8. Kämpfe im Raum von Dnipropetrowsk, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Schwere Feldhaubitzen (15cm sFH 18) und getarnte leichte Feldhaubitzen (10,5 cm leFH 18) feuern auf das andere Ufer des Dnjepr. Soldaten setzen mit Sturmbooten über den Fluss. Explosionen und Bombeneinschläge am gegenüberliegenden Ufer. Rauchschwaden über der Stadt Dnipropetrowsk. In Flammen stehende Gebäude und die zerstörte Eisenbahnbrücke. Einheiten des RAD beim Inspizieren und Sprengen von Häuserruinen. Räumung der Straßen. Entfernung zerstörter Straßenbahnoberleitungen.
9	9. Brückenbau über den Dnjepr, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Pioniere beim Bau einer Behelfsbrücke. Mit Fähren werden Panzer II über den Dnjepr übergesetzt. Auf der fertiggestellten provisorischen Brücke werden Personen und Kriegsgerät transportiert. Sicherung durch leichte Flugabwehrkanone (2 cm Flak) am Ufer.
10	10. Übergabe an die Zivilverwaltung in Minsk, Generalbezirk Weißruthenien, Reichskommissariat Ostland, 1941 Kartentrick: Schematische Darstellung des mittleren Abschnittes der Front. Übergabe der Militärverwaltung im besetzten „Weißruthenien“ an die zivilen Behörden in Minsk. Parade mit Ehrenfrontabschreitung. Inbetriebnahme eines Rundfunksenders. Nachrichtensprecher beim Verlesen der Nachrichten auf Russisch. Über Lautsprecher auf den Straßen werden diese von der Bevölkerung verfolgt.
11	11. Die Stadt Smolensk, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Smolensk, vor der Ortskommandantur. Einwohner betrachten die Gebietsveränderungen auf einer Karte in einem Schaukasten. Lebensmittelverteilung an die Bevölkerung. Menschen beim Handeln und Kaufen auf einem Wochenmarkt. Ansicht des teilweise zerstörten Bahnhofes von Smolensk. Einfahrt eines deutschen Truppentransportzuges. Verpflegung wird ausgereicht.
12	12. Kämpfe im Raum Smolensk, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Vorstoß motorisierter Verbände südostwärts von Smolensk. Panzer III und IV, Kräder und schweres Kriegsgerät auf dem Vormarsch auf verstaubten Straßen. Artilleriefeuer auf ein sowjetisches Dorf. Leichte Feldhaubitzen werden in Stellung gebracht. Gefallener sowjetischer Soldat am Straßenrand. Feuerndes Sturmgeschütz (StuG III). Brennendes Dorf. Überquerung eines Wasserlaufes. Auf dem Vormarsch deutscher Truppen begegnen diese Gefangenenkolonnen, welche über Landstraßen in Sammellager geführt werden.
13	13. Versorgungsarbeiten in den besetzten Gebieten, Sowjetunion, 1941 Wiederherstellung einer zerstörten Brücke: Taucher steigt ins Wasser und arbeitet am Brückenfundament. Brückenpfeiler werden eingerammt. Brückenträger auf Pfeiler gesetzt. Konturierung einer Holzbrücke: Männer beim Tragen von Holzbohlen. Von Hand betriebene Rammarbeiten. Fahrt im Pkw über Straßen und instandgesetzte Brücke. Nachschubkolonnen fahren über Landstraßen. Arbeit in einer Werkstattkompanie: Lkw werden repariert und überholt. Männer beim Reparieren, Schweißen und Zusammensetzen von Fahrzeugteilen.
14	14. Gebiete um Reval und Baltischport, Estnische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Schematische Darstellung des nördlichen Abschnittes der Ostfront, Gebiet um Reval – Baltischport – Finnischer Meerbusen. Einmarsch deutscher Truppen in Reval. Zerbombte Hafenanlagen; Zerstörtes Kriegsschiff. In Baltischport: zerstörter Eisenbahnzug am Felsenufer.
15	15. Der zerstörte Eisenbahnknotenpunkt Welikije Luki, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Zerstörte Bahnanlagen. Ein erbeuteter sowjetischer Panzerzug. Das Bahnhofsgelände mit entfernten Gleisanlagen.
16	16. Gebiet um Welikije Luki, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Schematische Darstellung des Gebietes um Welikije Luki. Flösshölzer auf der Lowat. Soldaten beim Bearbeiten der Baumstämme am Flussufer. Kavallerie beim Vormarsch durch aufgeweichte und verschlammte Straßen.
