chapter	content
1	1. Genesungsheim für deutsche Soldaten in der Hohen Tatra, Rabka, Generalgouvernement, 1940 Genesungsheim zur Erholung verwundeter Soldaten: Aufnahmen der Gemeinschaftsräume und des Balkons. Bewegungsübungen und Tauziehen im Freien.
2	2. Walther von Brauchitsch bei Besichtigung der „Truppen im Osten“, 1940 Generalfeldmarschall Walther von Brauchitsch prüft einzelne Soldaten am Gewehr und an der leichten Panzerabwehrkanone (3,7 cm PaK 36). Besichtigung der Unterkünfte. Von Brauchitsch am Tisch mit den Soldaten.
3	3. Parade deutscher Lehrtruppen in Bukarest, Rumänien, 1940 Parade der deutschen Lehrtruppen in Bukarest infolge des Beitritts Rumäniens zum Dreimächtepakt am 23.11.1940. König Michael und Staatsführer Ion Antonescu auf einem Podest. Es ziehen Infanterie, schwere Feldhaubitzen (15 cm sFH 18) und Panzer II und III an der Tribüne vorbei. Kampfflugzeuge am Himmel.
4	4. Eröffnung der Straße Oslo-Bergen, Geilo, Reichskommissariat Norwegen, 1940 Karte von Norwegen, Deutschland und Italien. Feierliche Eröffnung der Straße Oslo-Bergen in Geilo.
5	5. Einlagerung von Lebensmitteln für den Winter, Reichskommissariat Norwegen, 1940 Deutsche Soldaten in Norwegen. Transport von Obst und Gemüse in Kisten. Einlagerung der Vorräte in Bunkern. Soldaten auf einem Markt und auf einem Bauernhof beim Melken. Soldaten beim Striegeln ihrer Pferde. Soldaten fahren in Pferdekutschen durch den Schnee.
6	6. Vereidigung deutscher Rekruten, Oslo, Reichskommissariat Norwegen, 1940 Marsch und Aufstellung der Rekruten. Vereidigung. Verleihung des Eisernen Kreuzes.
7	7. Inbetriebnahme der wiederhergestellten Eisenbahnlinie Paris-Straßburg, Armentières, Militärverwaltung in Belgien und Nordfrankreich, 1940 Skizzen „Zerstörte Bauwerke der Marnelinie“, „Brücke von Armentières“. Besichtigung der Brücke von Armentières. Sonderzug beim Fahren über die Brücke.
8	8. Rede des Reichsleiters Rosenberg in der Pariser Abgeordnetenkammer, Frankreich, 1940 Ankunft des Reichsleiters Alfred Rosenberg vor der Abgeordnetenkammer in Paris. Rede im vollen Plenarsaal.
9	9. Kleidersammlung für das französische Winterhilfswerk, Paris, Frankreich, 1940 Sammlung für das französische Winterhilfswerk infolge eines Aufrufs des Führers von Vichy-Frankreich Philippe Pétain. Bevölkerung auf den Straßen mit Kisten. Ablieferung von Kleidungsstücken.
10	10. Verwundete Soldaten basteln für Weihnachten, Deutsches Reich, 1940 Soldaten beim Basteln von Spielzeug. Kindergruppen der NS-Frauenschaft besuchen ein Lazarett, singen Weihnachtslieder und übergeben den Soldaten Geschenke.
11	11. Bau von U-Booten auf deutschen Werften, Deutsches Reich, 1940 Transport eines Bauteils im Laufkran, Schweißen der Spanten, Abschleifen der Schweißnähte, Zusammensetzen der Druckkörper, Vernieten der Beplankung, serienweise Stapellauf.
12	12. Adolf Hitlers Rede vor Rüstungsarbeitern, Deutsches Reich, 1940 Hitler-Rede in einer Waffenschmiede am 10.12.1940. Einzug Hitlers in eine Montagehalle und in Begleitung des Leiters der Deutschen Arbeitsfront (DAF) Robert Ley und des Reichspropagandaministers Joseph Goebbels. Zurufe des Arbeiters. Hitler hält eine Rede auf einer Tribüne. Auszug Hitlers aus der Halle.
