chapter	content
1	1. Der Krieg im Pazifik: Kartentrick über den Verlauf des Krieges japanischer Verbände, 1941 Zeichentrick zeigt die Orte der bisher erfolgten japanischen Operationen. Einblendung der markantesten Kriegsschauplätze.
2	2. Stadtansichten von Manila, Philippinen, 1942 Blick auf Manila, die Hauptstadt der Philippinen. Die Börse, Frauen auf der Straße, der Hafen mit vorbeifahrenden Segelschiff.
3	3. Eroberung von Hongkong am 25.12.1941 Kartentrick. Luftaufnahmen des Stadtgebietes . Kameraschwenk über die Stadt und das Hafenviertel. Nahaufnahmen von Menschenmassen im Chinesenviertel. Die Bergwelt um Hongkong.
4	4. Die malaiische Halbinsel wird durch japanische Truppen besetzt, Malakka, 1942 Kartentrick. Urwälder auf der Malaiischen Halbinsel.
5	5. Thailand schließt sich dem Kampf Japans gegen britisch Burma an, Pazifik, 1942 Kartentrick. Buddhatempel in Bangkok in der Totalen. Nahaufnahme des Tempels. Parade thailändischer Soldaten. Kurze Nahaufnahme der Zuschauer. Parade der Panzerkampfwagen. Flugstaffel.
6	6. Von Thailand aus Angriff auf Rangun und Landung auf Borneo, Pazifik, 1942 Kartentrick. Einblendung von Pflanzungen.
7	7. Japanische Truppenverbände landen auf Celebes, Indonesien, 1942 Kartentrick. Hafen- und Stadtansichten aus Makassar.
8	8. Besetzung von Inseln im Pazifikraum, 1942 Kartentrick. Versenkung von zwei holländischen Kreuzer. Landung auf der Insel Java.
9	9. Besetzung und Eroberung von Singapur durch japanische Truppen, Pazifik, 1942 Kartentrick. Hafen- und Stadtansichten von Singapur. Öffentliche Gebäude. Das General Post Office.
10	10. Angriff auf Sumatra und Java durch japanische Truppen, Pazifik, 1942 Kartentrick. Bohrtürme und Palmen auf Sumatra. Japanische Flugzeuge in der Luft. Japanische Kriegsschiffe im Artilleriegefecht: Laden und Abfeuern von Schiffsartillerie. Japanische Soldaten setzen in Booten über und landen im Dschungel. Abfeuern von Maschinengewehren aus Stellungen. Granateinschlag. Weiteres Vorrücken und Abfeuern eines Artilleriegeschützes. Brennende Häuser.
11	11. Kartentrick: Durch die japanische Armee eroberte und besetzte Gebiete und Inseln im Pazifik, 1942 Zeichentrick über die Bewegungen der japanischen Truppen und geplanten Vorstoß gegen die im ostpazifischen Raum liegenden Truppen der USA.
12	12. Japanische Kampfflugzeuge greifen Befestigungen in Australien an, Pazifik, 1942 Japanische Bombergeschwader auf dem Weg zum Einsatzziel. Luftaufnahmen von fallenden Bomben auf das Festland und Detonationen. Bomben auf eine Stadt.
13	13. Auszeichnungen im Führerhauptquartier Wolfschanze, Görlitz (Gierloz), Generalgouvernement Polen, 1942 Eichenlaubträger General der Panzertruppen Walter Model trifft mit dem Auto in Hitlers Hauptquartier ein. Begrüßungen; Beförderungen zum Generaloberst sowie Gratulation durch Hitler: Model und General der Flieger Wolfram Freiherr von Richthofen. General der Panzertruppen Reinhardt empfängt von Hitler das Eichenlaub zum Ritterkreuz des Eisernen Kreuzes. Im Bild der General der Flieger Karl Heinrich Bodenschatz. Nahaufnahme Model. Ankunft Gruppe von Offizieren. Nacheinander empfangen das Eichenlaub zum Ritterkreuz des Eisernen Kreuzes: Heeresoffiziere Generalmajor Jordan, Oberst Eibl, Rittmeister Freiherr von Böselager, Major Hoffmann-Schönborn, Oberleutnant Noak. Umlegen der Ritterkreuze. Nahaufnahmen der Offiziere.
14	14. Deutsche Soldaten an der Ostfront, Rußland, 1942 Karte mit Ausschnitt von Ostpreußen, Baltikum und Rußland. Ostfront. Russische Soldaten fällen Holz. Ein Lastkraftwagen treibt die Kreissäge an. Gefangene Russen zersägen das Holz an der Kreissäge. Schornsteine einer Feldbäckerei. Gefangene Russen befeuern die Öfen der Feldbäckerei und backen Brot. Das Brot wird in den Ofen geschoben. Arbeiten in der Feldschlachterei. Die Fleischware wird fortgetragen. Deutsche Soldaten marschieren schwer bepackt bei starkem Sturm im Schutze eines Bahndammes. Deutsche Soldaten stehen und frieren und versuchen sich warm zu halten. Soldaten holen mit Eimern Wasser aus einem Eisloch für die Pferde. Munitionsnachschub wird auf Pferdeschlitten verladen. Eine lange Kolonne von Pferdeschlitten transportieren die Munition; Sie werden durch Soldaten mit Gewehren gesichert. Marsch durch meterhohen Schnee. Pferd sinkt im Schnee ein. Gefangene halten die Straßen frei. Essenspause. Pferde werden versorgt. Schlange bei der Essensausgabe. Nahaufnahme eines dick vermummten Mannes.
15	15. Ostfront: Deutsche Soldaten beobachten die Front, Rußland, 1942 Ein Soldat steckt sich eine Pfeife an. Deutsche Flak beschießt Russische Aufklärer: Laden und Abfeuern. Der Aufklärer stürzt brennend ab. Die Stellungen werden verbessert und gestärkt. Der Boden ist steinhart gefroren. Wo die Spitzhacke versagt muß gesprengt werden. Soldaten legen den Sprengsatz und bringen sich in Deckung. Bei der Arbeit mit der Spitzhacke. Blick über die verschneite Landschaft. Soldaten beobachten mit Fernglas und Zielfernrohr die Front. Russische Panzer in der Ferne werden von Flakartillerie bekämpft. Laden und Abfeuern der Flak. Ein brennender Panzer.
16	16. Ostfront: Erstürmung eines Dorfes, Rußland, 1942 Ein Soldat besteigt den Panzer, der in den Tarnfarben bemalt ist. Panzerkampfwagen und Infanterie ziehen los. Soldaten auf Skiern. Soldaten legen sich auf den Boden und schießen. Stoßtrupps dringen in ein russisches Dorf ein, Soldaten durchsuchen die Häuser. Brennende Häuser. Gefallene. Russische Soldaten stürmen das Dorf. Abwehr durch MG. Kampfbilder. Russische Gefangene werden abgeführt. Russische Gefallene im Schnee. Zerstörte Panzer. Ein Soldat steckt sich eine Pfeife an. Eine Gruppe von Soldaten in der Nahaufnahme.
