chapter	content
1	1. Nachschub für das deutsche Afrikakorps wird von einem süditalienischen Hafen aus nach Nordafrika gebracht, Italien/Italienisch-Libyen, 1941 Kartentrick des Kontinents Afrika. Nachschub für das deutsche Afrikakorps: Verladen einer 8,8 cm Flugabwehrkanone (Flak), sowie von Lkws und Halbkettenfahrzeugen in einem süditalienischen Hafen; Soldaten gehen an Bord eines Truppentransporters. Auf der Fahrt nach Afrika: Panzersoldaten spielen Skat. Zerstörer, sowie Flugzeuge der Luftwaffe als Geleitschutz.
2	2. Vormarsch deutscher Truppen und Einnahme der Stadt El Agheila durch das Afrikakorps, Italienisch-Libyen, 1941 Transport und Fahrt der eingetroffenen Truppenteile zur Front. Panzer III fahren an Kamelen vorüber. Fahrt durch großes Stadttor. Wegweiser: „Nach Berlin 3553 km, nach Kirkenes 6321 km“. Panzervormarsch (Panzer II und III) nach El Agheila. Luftaufnahmen der fahrenden Kolonnen. Leichte Feldhaubitzen (10,5 cm leFH 18) und 8,8 cm Flak werden in Stellung gebracht. General Erwin Rommel auf dem Gefechtsstand. Flak beim Feuern. Rommel in Begleitung deutscher und italienischer Offiziere beobachtet mit einem Feldstecher die Einschläge. Panzerspähwagen (Sonderkraftfahrzeug Sd.Kfz. 232) und Panzer (u.a. Panzerjäger I) stoßen nach El Agheila vor, zerstörte Panzer und Fahrzeuge am Wegesrand. Minarett einer Moschee; Hissen der Hakenkreuzfahne auf dem des Wüstenfort in El Agheila. Rommel besichtigt die Stellungen des Forts. Gefangene Engländer sitzen im Wüstensand und erhalten Brot und Wasser (verschiedene Einstellungen). Einzelne Gefangene werden verhört. Abtransport der Gefangenen mit Transportmaschinen (Junkers Ju 52/3m).
3	3. Schnelle italienische und deutschen Truppen des Afrikakorps rücken am 04.04.1941 in der Hafenstadt Bengasi ein, Kyrenaika, Italienisch-Libyen, 1941 Schild: „Bengasi“. Weiterer Vormarsch der Panzereinheiten auf Landstraße in östlicher Richtung nach Bengasi; zerstörter Panzerspähwagen am Straßenrand. Pkw, Panzerspähwagen (Sd.Kfz. 222 und 232) und Motorräder rollen durch ein Tor in die Stadt ein. Der Einzug der Truppen und die Begrüßung durch die Bevölkerung aus vielen Perspektiven: Fahrt durch die teilweise mit Fahnen geschmückten Straßen und Palmenalleen; italienische Bevölkerung jubelt den deutschen Truppen vom Straßenrand aus zu; deutsche Soldaten auf Fahrzeugen beim Händeschütteln und im Gespräch mit der Bevölkerung. Unterlegt das Lied: „Panzer rollen in Afrika vor...“.
4	4. Zerstörte Grenzanlagen nach dem Vormarsch deutscher Truppen von der Steiermark aus nach Kroatien, Jugoslawien, 1941 Kartentrick zeigt Südosteuropa mit den Ländern: Italien, Albanien, Slowenien, Slawonien, Kroatien, Bosnien, Herzegowina, Serbien, Ungarn, Rumänien, Bulgarien und Griechenland. Panzersperren, zerstörte serbische Bunker und Grenzbefestigungen. Zerstörte Eisenbahnlinie nach Marburg an der Drau. Deutscher Stoßtrupp marschiert jenseits der jugoslawischen Grenze über Landstraßen durch ein zerstörtes Dorf; Häuserruinen. Leichte Panzerabwehrkanone (3,7 cm PaK 36) wird mit Floßsäcken unter zu Hilfenahme von Seilzügen über einen Fluss gesetzt. Deutsche Soldaten einer Fernmeldeeinheit verlegen mit Kabelrolle ausgerüstet eine Leitung zur vordersten Linie über den Fluss; schwierige Überwindung einer gesprengten Brücke aus verschiedenen Perspektiven. Infanterie geht weiter vor.
5	5. Deutsche Truppen überqueren die Drau und erreichen die Stadt Marburg an der Drau, Jugoslawien, 1941 Zerstörte Brücke über die Drau bei Marburg. Truppen, Pferde und Kriegsgerät (PaK 36) werden mit Floßsackfähren übergesetzt. Infanterie setzt mit motorgetriebenen Sturmbooten über (verschiedene Einstellungen). Pioniere beim Bau einer Notbrücke über die Drau: Arbeiten im tiefen Schlamm; Montage; Stapeln und Verlegen von Holzplanken. Generaloberst Maximilian Freiherr von Weichs bei einer Besprechung mit Offizieren an der neuen Brücke. Gesamtansicht von Marburg: zerstörte Brücke; Kameraschwenk über die Stadt. Deutsche Soldaten gehen über Trümmer vor. Einmarsch deutscher Truppen in Marburg: Bevölkerung grüßt die Soldaten; Kräder mit Beiwagen durchfahren die Stadt; teilweise hängen Hakenkreuzfahnen aus den Fenstern. Frauen reichen Soldaten Getränke und Brot. Plakat mit Aufruf des Staatsmagistrats von Marburg vom 01.04.1941: „Bewahret Ruhe und Ordnung!“. „Volksdeutsche“ mit Armbinden (in Zivil) übernehmen den bewaffneten „Sicherheitsdienst“. Infanteriekolonnen marschieren durch die Stadt; Bürger säumen die Straßen und winken; Frauen verteilen kleine Geschenke an die vorbeiziehenden Soldaten in verschiedenen Einstellungen. Das Rathaus von Marburg mit der Hakenkreuzfahne.
6	6. Deutsche Pioniere und „Volksdeutsche“ beim Bau einer Behelfsbrücke, Jugoslawien, 1941 Pioniere und „Volksdeutsche“ beim Bau einer kleinen Holzbrücke: Träger und Balken werden getragen und verlegt. Wartende und sichernde deutsche Soldaten um eine PaK 36. Arbeiter trinken aus einem Krug. Kraftfahrzeuge, darunter Pkw und Lkw, rollen über die neue Brücke. Serbische Gefangene in einer Ortschaft werden eingebracht; einzelne Gesichter in Nahaufnahme; Sammelplatz mit Menschenmenge in der Totalen. Gefangene werden auf Lkw abtransportiert.
7	7. Deutsche Kampfflugzeuge bombardieren serbische Stellungen in den Bergen, Jugoslawien, 1941 Start eines Sturzkampfflugzeug-Verbandes (Stuka Junkers Ju 87) von einem Feldflugplatz zum Angriffsflug. Aufnahmen während des Fluges: Bordwaffe mit Fadenkreuz; Formationsflug; Bombardierung von gegnerischen Bergstellungen aus verschiedenen Perspektiven. Detonationen in den Bergen. Soldaten greifen die Stellungen: Vorgehen über Gleise und im Feld; Sturmpioniere gehen in Gräben in Deckung; Detonationen. Einsatz von Handgranaten und Flammenwerfern; Vorstoß durch Stacheldrahtzäune; Detonationen. Brennende Bunkeranlage und Rauchpilz.
8	8. Angriffe deutscher Luft- und Landstreitkräfte auf ostserbische Stellungen um die Stadt Nisch, Jugoslawien, 1941 Stuka im Geschwaderflug. Flugbilder im Gebirge. Flug über Nisch mit Luftbildern der Stadt. Angriff der Stuka: Bombardierung; Einschläge und Brände in der Tiefe. Deutscher Soldat sieht durch Entfernungsmesser. Vormarsch einer Panzerdivision in Richtung Nisch. Panzer II und Halbkettenfahrzeuge mit aufgesetzter 3,7 cm Flak durchfahren einen Fluss (Morava). Leichtes Infanteriegeschütz (7,5 cm leIG 18) und Flak beginnen mit dem Beschuss; deutsche Soldaten liegen in einer Stellung und feuern ihre Karabiner. Detonationen. Soldaten beim Blick durch Feldstecher und Entfernungsmesser. Abfeuern der aufgesetzten 3,7 cm Flak. Soldat beim Blick durch Scherenfernrohr; Aufzeichnungen werden gemacht. Pioniere beim Bau neuer Übergänge über einen Fluss hinter der vordersten Kampflinie: Holzplanken werden (u.a. über eine Eisenbahnbrücke) verlegt. Infanterie im Kampf um ein Dorf: Soldaten in Stellung hinter einem Steinwall; Maschinengewehr (MG)-Feuer. Schusswechsel und weiteres Vorarbeiten. Panzer II, III und IV rollen nach vorn in die Spitze in vielen Perspektiven. Serbische Überläufer mit weißen Tüchern ergeben sich. Durchsuchung der Soldaten nach Waffen. Heranrückende Panzer. Motorräder auf verschlammten Straßen, Kettenfahrzeuge und Lkw fahren auf provisorischen Knüppeldämmen und an zurückgelassenem Kriegsmaterial vorbei; Brücken werden weiter befestigt. Deutsche Soldaten befahren Bahnlinie auf einer Draisine. Marsch eines langen serbischen Gefangenenzuges in verschiedenen Perspektiven.
9	9. Die Stadt Nisch nach der Einnahme durch die deutschen Truppen am 09.04.1941, Jugoslawien, 1941 Kradschütze trinkt aus Feldflasche. Deutsche Panzer III und IV und Truppen in den teilweise zerstörten Straßen von Nisch. Serbische Gefangene mit weißen Tüchern im Laufschritt. Brennende Häuser. Gefangene, darunter Kroaten und Slowenen, werden am Straßenrand eingesammelt. Trümmer in den Straßen; Menschenmenge; eine Straßenbahn in der Stadt. Die Straßen sind verstopft mit deutschen Fahrzeugen. Soldat regelt mit der Kelle in der Hand den Verkehr. Panzersoldaten gurten MG-Munition. Lkw und Pferdewagen mit Nachschub auf den Landstraßen bei Nisch. Kolonnen westwärts von Nisch: bespannte Einheiten und Kavallerieabteilungen auf dem Vormarsch; Pferde werden angepeitscht; Anstiege werden genommen.
10	10. Vorgehen deutscher Verbände und Einmarsch in die Stadt Üsküp, Jugoslawien, 1941 Deutsche Truppen, darunter ein Musikkorps, auf der Landstraße nach Üsküp. Stadtansichten von Üsküp. Einmarsch deutscher Soldaten in Üsküp. Zerstörungen in der Stadt: Trümmer und brennende Häuser; ein Brand wird gelöscht. Deutsche Soldaten im britischen Vizekonsulat. Auffinden von „Propagandamaterial“, Waffen (u.a. Thompson-Maschinenpistole) und Sprengstoff.
11	11. Verbände der Waffen-SS bei Gefecht und Vorstoß auf Belgrad, Jugoslawien, 1941 Motorisierte Verbände der Waffen-SS (Sd.Kfz. 231) stoßen nach Belgrad vor. Kampf um eine Ortschaft. Infanterie beim Abfeuern einer 5 cm PaK 38 und eines MGs. Ein jugoslawisches Regiment u.a. mit berittenen Einheiten ergibt sich geschlossen. Verhör einzelner Soldaten durch einen SS-Offizier. Sd.Kfz. 231 und Kradschützen fahren über eine Eisenbahnbrücke als Ausweichstrecke. Die gesprengte Straßenbrücke; Seilzug und Rampen für Motorräder an einem Übergang. Zahlreiche SS-Kradschützen fahren durch Straßen bei Belgrad; winkende Bevölkerung am Straßenrand. Einnahme einer Ortschaft: Hakenkreuzfahne wird auf ein Gebäude gesetzt.
12	12. Deutsche Verbände in der Schlacht um die „Metaxaslinie“ vom 06.04. – 09.04.1941, Griechenland, 1941 Zeichentrick-Karte zeigt das Adriatische Meer und den Raum Griechenland. Batteriestellung an der „Metaxaslinie“: Soldaten an Entfernungsmess-Geräten und an Telefonen; Mehrfaches Feuern von 2 cm Flak, 8,8 cm Flak und leIG 18; Einschläge in bergigem Gelände. Funksprüche werden im Gefechtsstand entgegengenommen. Geschützführer gibt Befehl „Feuer“. Detonationen. Laden und Abfeuern von Geschützen. Granaten werden weiter zu Geschütz gegeben. Vielfache Detonationen. Ein Pressezeichner der Propagandakompanie (PK) zeichnet in der Feuerstellung. Stuka-Staffel beim Luftangriff auf die Metaxaslinie: Luftbilder der Gebirgszüge; Bombenabwürfe auf die Passstraßen; zahlreiche Bombeneinschläge in der Tiefe. Die Berglandschaft und die brennenden Wälder.
13	13. Deutsche Verbände durchbrechen die Metaxaslinie und gehen weiter vor in Richtung Ägäisches Meer, Griechenland, 1941 Infanteriegeschütze und 2 cm Flak werden abgefeuert. Deutsche Infanteristen marschieren auf den kurvenreichen Gebirgsstraßen. Transport einer PaK 36; Beseitigung von Straßensperren. Flak-Beschuss auf einer Passstraße; Detonationen; Granathülsen werden ausgeworfen. Mehrere Panzer III und Infanterie beim Durchbruch durch die „Metaxaslinie“, vorbei an Bunkern und Betonhöckern. Weiterer Vormarsch von Panzern geht in Richtung auf das Ägäische Meer. Unterlegt das Lied: „Wir schlagen die Balkanverschwörer...“.
14	14. Einmarsch von zwei deutschen Panzerdivisionen am 09.04.1941 in Saloniki, Ägäisches Meer, Griechenland, 1941 Einmarsch zweier Panzerdivisionen: Panzerparade (Panzer I und III) auf der Uferstraße am Golf von Saloniki, vorbei an ihrem Kommandeur Generalleutnant Rudolf Veiel. Deutsche Einheiten in der Straßen der Stadt. Schlussmontage mit vorrollenden Panzern III und IV und Halbkettenfahrzeugen; unterlegt das Lied: „Wir schlagen die Balkanverschwörer...“ und Teile des Liedes „Denn wir fahren gegen Engeland...“.
