chapter	content
1	1. Luftkrieg über Le Havre, Frankreich, 1940 Nachtangriffe deutscher Fliegerverbände (Heinkel He 111) auf Le Havre an der Seine. Die Besatzung in den Bombern. Brennende Hafenanlagen Le Havres, Luftaufnahme von feindlichem Flugabwehrkanonen (Flak)-Feuer. Das Innere des Bombers. Tagesangriffe auf flüchtende englisch-französische Transportflotte durch Sturzkampfflugzeuge (Stuka Junkers Ju 87) auf dem Ärmelkanal. Bombardierung von Verkehrsknotenpunkten. Anflug eines Stuka auf Bahnanlagen, Einschläge in den Bahnanlagen.
2	2. Einmarsch in Amiens, Frankreich, 1940 Kartentrick von Nordfrankreich: Vorstoß des deutschen Heeres. Nordfranzösische Städte Le Havre, Rouen, Amiens und Saint Valery sind zu erkennen. Pfeile verdeutlichen die Strategie und das weitere Vorgehen des vorstoßenden, rechten Flügels des deutschen Heeres. Mit Fahrzeugen einfahrende deutsche Soldaten. Zerstörte Häuser, unzerstörte Kathedrale (Notre dame d'Amiens) in ausgebombter Umgebung; Bahnhof Amiens, deutsche Soldaten auf dem Vorplatz. Motorisierte leichte 2 cm Flak, motorisierte schwere Feldhaubitze (15 cm sFH 18) und leichte Panzerabwehrkanone (3,7 cm PaK 36) auf einer Landstraße. Deutsche Infanterie beim Einmarschieren in eine Ortschaft.
3	3. Einmarsch in Oisemont, Frankreich, 1940 Bahnanlagen; Brennende Tanks einer Spritfabrik. Abgeschossener feindlicher Panzer; Bahnhofsgelände. Fabrik mit Mühle im Hintergrund, ausfließendes Benzin aus einem Tank. Brennender französischer Bauernhof; Innenhof; Ferkel; ein Jauchewagen. Eine Kuhweide; das Vieh wird zusammengetrieben und gemolken. Deutsche Soldaten beim Tränken von Kälbern.
4	4. Überquerung der Somme und Angriffe im Sommegebiet, Frankreich, 1940 Eine Abteilung unter dem Kommando von Generaloberst von Bock hat am 05.06.1940 an der unteren Somme und am Oise-Aisne-Kanal angegriffen. Getarnte deutsche Artillerieprotzen überqueren einen Bach. Die Weygand-Linie steht unter Beschuss durch leichte Feldhaubitzen (10,5 cm leFH 18) aus dem Schutz eines Waldstückes. Auf den Einsatzbefehl wartend, versteckt sich eine deutsche Infanterieeinheit in Gräben an einer Landstraße, umsäumt von Apfelbäumen. Leichtes Infanteriegeschütz (7,5 cm leIG 18) in einem Gebüsch versteckt; aufgefahrene leichte PaK zum Schutz vor feindlichen Panzern. Weit auseinandergezogene deutsche Infanterie geht in unübersichtlichem Gelände vor. Artillerieeinschläge; deutschen Artilleriestellungen (leIG 18), leichte PaK, Beobachter, Soldaten beim Laden und Feuern der Geschütze. Schwere 8,8 cm Flak, abgeschossene französische Panzer (SOMUA S35 und Char B1) mit zerfetzten Panzerketten; abgeschossener 72t Panzer (Char 2C). Französische gefangene Soldaten werden zurückgeführt. Motorisierte Truppen überqueren die Brücke mit Beschilderung: „Le Canal de la Somme“. Gefangene französische Infanteristen werden von deutschen Soldaten abgeführt. Marschkolonne gefangener französischer Soldaten. Flugzeuge und ein Zeppelin am Himmel. Französische Marschkolonne auf einer Straßenseite, auf der anderen Vorrücken einer bespannten deutschen Trosseinheit. Gefangenensammelplatz in einer französischen Stadt. Panzertruppen mit Panzer 38(t) auf einer französischen Dorfstraße. Zerstörte Gebäude und Lichtleitungen. Motorisierte Artillerieeinheiten mit leFH 18, motorisiertes Zwillings-Maschinengewehr (MG) als Flak. Leichte PaK als Seitensicherung für marschierende deutsche Infanterie. Artilleriebeobachter mit Feldstecher. Marschierende deutsche Infanteristen. Infanterieabteilung geht in breiter Front durch eine nichtgemähte Wiese vor. Landstraße in einer Talsenke.
5	5. Totale Zerstörung in Fécamp, Frankreich, 1940 Deutsche Beobachter auf der Zitadelle vor Fécamp, eine strategisch bedeutsame Station für die Eroberung von Le Havre. MG-Nest auf einem Hügel mit Sicht auf die Stadt. Brennende Häuser in zerstörter Innenstadt, zerstörtes feindliches Kriegsmaterial, darunter abgeschossene französische Panzerkolonne (Renault R35). 8,8 cm Flak beschießt feindliche Frachter von der felsigen Steilküste (Alabasterküste) vor Fécamp.
6	6. Generäle und Gefangene in Saint Valery, Frankreich, 1940 Altes Hafenbecken mit Segelbooten. Stadtbilder von St. Valery-en-Caux. Deutsche Offiziere und Generäle u.a. Erwin Rommel und Richard Ruoff mit gefangenen Generälen (einem englischen und fünf französischen). Zahlreiche Gefangene marschieren aus der Stadt und liegen oder sitzen auf den Wiesen.
7	7. Eroberung von Le Havre, Frankreich, 1940 Deutsche Infanteristen beim Vormarsch auf einer Landstraße. Zerstörtes Material auf alliierter Rückzugsstraße. Entfernung von Minen und Beseitigung von Straßensperren. Panzer I fahren durch die Straßen. Schild an einer Landstraße: „Nr. 16, Grand Fitz James 7,5 km, Paris 75 km“; Fahrzeugkolonne; französische Soldaten liegen neben der Straße im Gras. Übergang über die untere Seine an der Nordfront, gesprengte Seine-Brücke; Truppen aller Gattungen überqueren eine Pontonbrücke auf dem Weg nach Paris.
8	8. Besetzung von Rouen, Frankreich, 1940 Der historische Stadtkern mit Rathaus und Kathedrale von Rouen (Notre-Dame de Rouen). Generaloberst Günther von Kluge mit Ordonanzen vor Rouen. Rauchwolken über der Stadt und der Kathedrale. Luftaufnahmen mit der Seine. Eine Fabrikanlage; Feuernde deutsche Truppen hinter Sandsäcken; feuernde leichte PaK. Eine gesprengte Brücke über die Seine. Das Hafengelände. Vereinzelt feuernde Geschütze; einfahrender Panzer I. Brennende, einstürzende Geschäftshäuser am Marktplatz. Deutsche Soldaten bei Löscharbeiten an der Kathedrale. Liegengebliebener leichter Panzer (Renault FT-17) in den Straßen. Gefangene französische Soldaten, darunter Kolonialtruppen. Nachtaufnahmen von Rouen; die unbeschädigten Kathedrale. Das gesamte, zertrümmerte Stadtbild von einer Erhöhung aus.
9	9. Versorgung durch die Nationalsozialistische Volkswohlfahrt, Frankreich, 1940 Deutsche Soldaten und die Nationalsozialistische Volkswohlfahrt (NSV) bei Versorgung französischer Zivilbevölkerung mit Lebensmitteln. Französische Kinder erhalten etwas zu trinken in Kannen und warmes Essen; Brotlaibe werden an die Bevölkerung ausgegeben; französische Polizisten helfen bei der Verteilung. Lautsprecherwagen. Menschenschlange vor einer Suppenausgabe.
10	10. Organisation Todt bei Aufräumarbeiten und Besuch Hitlers, Frankreich, 1940 Arbeiter der Organisation Todt (OT), mit Armbinde, erledigen Aufräumarbeiten und zerkleinern Gestein und Betonklötze mit Äxten und Presslufthammer. Besuch Hitlers mit Gefolgschaft, darunter sein Adjudant Rudolf Schmundt und Reichsminister Fritz Todt in einem Arbeitslager, Soldaten umringen Hitler und grüßen mit Hitler-Salut.
11	11. Bombardement auf Péronne, Frankreich, 1940 Kartentrick von Nordfrankreich: Vormarsch von Péronne über Noyon und Compiègne auf Paris. Bombardement auf Péronne durch schwere Geschütze (21 cm Mörser 18). Stadtbild von Péronne: brennende Straßenzüge, Marktplatz mit Rathaus und Amtssitz des Unterpräfekten. Menschenleere Straßen.
12	12. Vormarsch durch Ortschaften, Frankreich, 1940 Trosseinheiten mit Gulaschkanone. Ortstafel: „Oise Sacy-le-Grand“. Beseitigung von Straßensperren und Durchmarsch.
13	13. Durchbruch durch die Weygand-Linie, Dritte Frankreich, 1940 Zerstörte französische Bunkerstellung, krepierte Geschützrohre. Straßenschild: „N. 17 Pontarmé 5 k, Paris 37 k“ Dunlop; deutsche Vorausabteilung in der Champagne.
14	14. General Stumme macht Gefangene, Frankreich, 1940 General Georg Stumme, kommandierender General des XXXX. Armeekorps und sein Adjutant machen bei Noyon persönlich Gefangene. Zunächst zwei Gefangene, die die Hände heben, dann mehr Gefangene, die sich ebenfalls ergeben.
