chapter	content
1	1. Japanische Landungstruppen bei der Überfahrt auf dem Perlfluss in Südchina, China, 1941 Fahrt auf dem Perlfluss: japanische Soldaten an Deck beim Bereitmachen. Japanische Truppen gehen durch morastiges Gelände, im Delta des Perlflusses in Südchina, an Land. Maschinengewehr (MG) auf Dreibein (Typ 92) wird mitgeführt. Kampf gegen „chinesische Widerstandsnester“ auf Verbindungswegen zur Hafenstadt Kanton (Guangzhou). Maschinengewehrfeuer und weiterer Vormarsch. In Flammen stehende Bambushäuser.
2	2. Empfang des neuen ungarischen Außenministers Bárdossy durch Hitler und Ribbentrop in München, Deutsches Reich, 1941 Empfang von László Bárdossy am 21.03.1941 durch Reichsaußenminister Joachim von Ribbentrop vor dem Münchner Hauptbahnhof: Militärkapelle spielt. Abschreiten der Ehrenfront. Kranzniederlegung an der „Ewigen Wache“ am Königlichen Platz. Bárdossy hält Andacht. Kranz mit Schärpe in Großaufnahme. Empfang und Begrüßung bei Adolf Hitler im Führerbau in München. Besprechung zwischen Hitler, Bárdossy und von Ribbentrop.
3	3. Internationales Hallensportfest in der Deutschlandhalle am 16.03.1941 in Berlin, Deutsches Reich, 1941 Leichtathleten aus Dänemark, Finnland, Norwegen, Schweden, Ungarn und Deutschland laufen gegeneinander. Startschuss 1000m-Lauf: Lauf in der Halle. Zuschauer auf Ehrentribüne. Sieger wird Rudolf Harbig. 70m-Hürdenlauf: Sieger wird Wikmann aus Schweden.
4	4. Ausstellung „Die Pressezeichnung im Kriege“ im Haus der Kunst in Berlin, Deutsches Reich, 1941 Besucher besichtigen die Ausstellung. Einzelne Karikaturen von Politikern in Nahaufnahme: u.a. Anthony Eden, Georges Mandel, Winston Churchill und Paul Renaud. Zahlreiche Bilder der Zeichner der Propagandakompanie (PK) aus dem Kriegsgeschehen: darunter Kampfszenen und Soldatenporträts.
5	5. Spendensammlung einer Division der Waffen-SS im Rahmen eines Wunschkonzertes für das WHW in Berlin, Deutsches Reich, 1941 Bündel von Geldscheinen werden an einem Tisch gezählt. Geldspenden für das Winterhilfswerk (WHW) stammen von einer SS-Division im besetzten Frankreich. Geld für das Wunschkonzert wird in Kiste verpackt und abtransportiert. Übergabe des Geldes durch SS-Obersturmführer Fritz Vogt an den Schauspieler Heinz Goedecke, während eines Konzertes im Haus des Rundfunks in Berlin.
6	6. Tag der Wehrmacht mit Spendensammlungen für das WHW in Berlin, Deutsches Reich, 1941 Platzkonzert vor dem Brandenburger Tor in Berlin: Soldaten sammeln mit Spendendosen für das WHW. Besichtigung des „Eisenbahnwagens von Compiègne“ im Lustgarten durch die Bevölkerung gegen eine Spende für das Kriegs-WHW. Menschenmasse; Kinder klettern und spielen an Geschützen und Panzern. Meldehund; Kind reitet auf Pony. Panzerwagen werden besichtigt. Militärisch-sportliche Aktionen und Volksbelustigungen auf einem Berliner Kasernenhof. Kinder fahren auf Motorrädern. Erwachsene beim Floßsackschaukeln. Vorführungen von Panzern (Char D2); Demonstration eines feuernden Maschinengewehrs (MG). Verunglimpfung englischer Politiker durch karikierende Darstellung. Bei allen Aktionen wird für das Kriegs-WHW gesammelt.
7	7. Kulturtage des Warthegaues in Posen, Reichsgau Wartheland, 1941 Stadtkern von Posen mit Hakenkreuzfahnen. Hitlerjugend (HJ) schmückt mit Kränzen Soldatengräber und Ehrenmale, Wachsoldaten auf dem Friedhof. Außen- und Innenaufnahmen der beiden wieder instandgesetzten Theater „Kleines Haus“ und „Großes Haus“: Theatersaal und drehbare Bühnendekoration im „Kleinen Haus“. Säulenportal mit Statue, Foyer mit Kronleuchtern, Hitlerbüste und Theatersaal mit Rängen im „Großen Haus“. Reichspropagandaminister Joseph Goebbels spricht zur Einweihung vom „Großen Haus“. Unter den Gästen Staatssekretär Leopold Gutterer, Staatssekretär im Reichspropagandaministerium. Szenenausschnitt aus der Aufführung des „Prinz von Homburg“ von Heinrich von Kleist. In der Ehrenloge Goebbels und der Gauleiter des Warthelands Arthur Greiser.
8	8. Wiederherstellung eines zerstörten Hallenschwimmbades durch deutsche Soldaten in Warschau, Generalgouvernement, 1941 Deutsche Soldaten bei Bauarbeiten am Hallenbad: Holzbalken werden transportiert, Maurerarbeiten durchgeführt, Balken über Holzgerüste getragen, Sägearbeiten. Deutsche Hallenschwimm-Meisterschaft in dem neueröffneten Bad, u.a. Wettbewerbe für Damen und Herren im Kraul- und Brustschwimmen. Soldaten auf den Zuschauertribünen jubeln. Siegerehrung der Schwimmerinnen des Generalgouvernements. Beifall der zahlreichen Zuschauer für die Sieger.
9	9. Bauarbeiten an der Nordlandbahn unter Beteiligung deutscher Baukompanien und Eisenbahnpioniere im Norden von Norwegen, Reichskommissariat Norwegen, 1941 Schneebedeckte Landschaft in Norwegen. Bauarbeiten in einem Eisenbahntunnel: Arbeiter mit Bohrer und Spitzhacke. Schutt wird mittels Schienenfahrzeug nach draußen befördert. Verschiedene Brücken der Bahnlinie werden gezeigt. Angetretene deutsche Einheiten bei der Freigabe und Einweihung der fertiggestellten Strecke der Bahnlinie. Hinweis auf den Einsatz deutscher Baukompanien und Eisenbahnpioniere. Fahrt eines Zuges auf der neuen Strecke.
10	10. Deutsche Soldaten in ihrer Freizeit beim Skifahren, Reichskommissariat Norwegen, 1941 Deutsche Soldaten beim Langlauf und bei der Abfahrt von schneebedeckten Bergen. Matrose stürzt und klopft sich Schnee ab. Weitere Soldaten stürzen im Schnee.
11	11. Lagebesprechung der deutschen Luftwaffe mit Göring, Frankreich, 1941 Ankunft von Reichsmarschall Hermann Göring im Pkw. Kameramann der PK filmt die eintreffende Generalität. Ankunft von Generalluftzeugmeister Ernst Udet, Jagdfliegerhauptmann Wilhelm Balthasar, Generalfeldmarschall Albert Kesselring und Oberstleutnant Werner Mölders. Bei der Besprechung in einem Quartier: Göring tritt herein. Unter den Anwesenden auch: General Hans Jeschonnek, Generalfeldmarschall Hugo Sperrle und Generalleutnant Kastner. Udet erstattet Göring Bericht und legt Pläne vor. Sitzung am langen Konferenztisch. Hitlerbüste in Nahaufnahme. Mölders im Gespräch mit Göring; Schulterklopfen.
12	12. Vormarsch deutscher Truppen im Balkangebirge, Bulgarien, 1941 Deutscher Tross beim Vorgehen auf Land- und Passstraßen im Balkangebirge aus vielen Perspektiven. Kolonnen auf Passhöhen des Balkangebirges im Schneegestöber. Marschblöcke mit bespannten Einheiten und Kavallerie sind talwärts auf Serpentinen unterwegs. Leichte 2 cm Flugabwehrkanone (Flak) sichert die Passstraßen; Flak auf Felsen oberhalb einer bulgarischen Stadt. Einziehende deutsche Truppen mit Halbkettenfahrzeugen werden in der Stadt von der Bevölkerung begrüßt. Frauen in Landestracht reichen den Soldaten Salz und Brot; Soldat isst Brot.
13	13. Deutsche und italienische Truppen beim Marsch durch Tripolis, Italienisch-Libyen, 1941 Deutsche Soldaten des Afrikakorps und italienische Einheiten marschieren durch die Stadt Tripolis. Bevölkerung am Straßenrand applaudiert. General Erwin Rommel und der italienische General Italo Gariboldi schreiten salutierend die angetretenen Einheiten ab. Motorisierte Verbände, darunter Motorräder mit Beiwagen sowie zahlreiche Panzer III rollen durch die Straßen von Tripolis an Rommel vorbei. Weiterer Vormarsch von deutschen Panzern durch die Wüste; vorbei an Einheimischen mit Kamelen. Fahrt durch eine Oase.
14	14. Sandsturm auf einem deutschen Feldflugplatz und anschließender Fliegerangriff gegen englische Panzer in der nordafrikanischen Wüste, Italienisch-Libyen, 1941 Verwehungen des Sandsturms. Flugzeuge werden unter schwierigen Bedingungen mit Planen abgedeckt. Wetterfahne und Windsack bewegen sich im Sturm. Deutscher Soldat mit Tropenhelm. Waffenreinigen nach dem Sandsturm auf einem Feldflugplatz. Reihe von Fliegerbomben in Nahaufnahme. Deutsches Kampfflugzeug startet; Formationsflug. Tieffliegerangriff mit Bordwaffen auf englische Panzer, mehrere Panzer in der Wüste.
15	15. Luftkrieg deutscher und englischer Kampfflugzeuge über dem Ärmelkanal, Großbritannien, 1941 Deutsche Kampfflugzeuge (Heinkel He 111) auf Angriffsflug gegen England. Pilot in der Glaskanzel. Flugzeuge über dem Kanal in geschlossener Formation. Luftbilder der englischen Küste durch Glaskanzel gefilmt. Piloten legen Sauerstoffmasken an. Angreifende englische Jäger (Supermarine Spitfire) werden mit Bordwaffen beschossen. Luftkämpfe. Bordschützen feuern, Einstellungen mit Fadenkreuz. Zwei Spitfire werden getroffen und stürzen ab. Rauchfahnen.
