chapter	content
Vorfilm	"""Thomas"" gespielt von Will Dohm als aufmerksamer Nachbar. Behandlung des Themas ""Kohlenklau""."
1	1. Medizin, Deutsches Reich, 1944. Schild: „Zum Direktor. Prof. Dr. W. Löhlein, Auskunft im Geschäftszimmer.“ „Aus der deutschen Wissenschaft.“ (Sprecher). Vorlesung des Direktors der Berliner Universitäts-Augenklinik Prof. Dr. Walter Löhlein vor uniformierten Zuhörern. Untersuchung einer Frau als anschauliches Beispiel im Hörsaal.
2	2. Sport, Berlin, Deutsches Reich, 1944. (Sprecher:) „Ringer aus Deutschland, der Slowakei und Norwegen trafen sich zu einem internationalen Turnier in der Reichshauptstadt.“ Sportler stehen um die Wettkampfstätte. Ringkampfszenen. Zuschauer. Kampfrichter. Gratulation.
3	3. NSDAP, Deutsches Reich, 1944. (Sprecher:) „Gauleiter Bracht spricht zu deutschen Rückwanderern aus der Sowjetunion.“ Fritz Bracht am Rednerpult vor Hakenkreuzfahnen. Der Gauleiter überreicht Einbürgerungsurkunden. Nahaufnahme einer Urkunde für Johann Epp, ausgestellt in Kattowitz. Hitlergruß. Wappen.
4	4. Waffen-SS, Brüssel, Belgien, 1944. (Sprecher:) „Brüssel. Léon Degrelle […] spricht zu seinen Kampfgenossen über den Kampf gegen den Bolschewismus.“ SS-Hauptsturmführer Léon Degrelle in einer Halle mit vielen Zuschauern. Degrelle am Rednerpult. Im Hintergrund ein überlebensgroßes Bild eines SS-Mannes (Sprecher: Lissjan Lippert, der Kommandant der Brigade Walloniens, im Kessel von Tscherkassy verstorben), eine große Landkarte und Schriftzüge. Rede von Degrelle (teilweise im französischen Originalton).
5	"5. Rückzug, Deutsches Reich, 1944. (Sprecher:) „Eine Abordnung von Stoßtrupp-Kämpfern aus dem Kessel von Tscherkassy bei Reichsminister Doktor Goebbels.“ [02.03.1944] Nahaufnahme vom ""Wallonie""-Abzeichen am Ärmel eines Soldaten. Soldaten stehen an den Wänden eines Raumes. „Hauptmann Zimmermann vom Grenadierregiment List“ (Sprecher) erstattet Goebbels Meldung. Zimmermann hat einen Arm in der Schlinge. Goebbels gibt den Soldaten einzeln die Hand."
6	"6. Atlantikwall, Frankreich, 1944. Titelseite von ´Das Reich´: ""Der Invasion gewachsen."" (Bild von Rommel am Atlantikwall). Panzerartillerie-Selbstfahrlafetten vom Typ „Wespe“, Lastkraftwagen, Halbkettenfahrzeuge mit Geschützen und Panzer fahren über Straßen. Befestigungsanlagen an einer Küste. Eine Infanterieeinheit marschiert unter einem Schlagbaum an einem Wachposten vorbei. Ein großer Suchscheinwerfer wird geputzt. Generalfeldmarschall Erwin Rommel besichtigt Befestigungsanlagen. Eine Steilküste. (Sprecher:) „Rommel auf der Brücke Hendaye-Irun an der französisch-spanischen Grenze.“ Große Bunkeranlagen des Atlantikwalls mit dem Namen ""Friedrich der Große"" und ""Rommel III"". Rommel mit Offizieren. Ein Eisenbahngeschütz und andere schwere Geschütze. Granaten verschiedener Kaliber in einer Munitionskammer. Ladeübung an einem schweren Geschütz, einzeln werden Projektil und Treibladung über eine Vorrichtung in das Geschützrohr geladen. Artillerieturm dreht sich. Nahaufnahmen von Soldaten und Rommel."
7	7. Rückzug, Sowjetunion, 1944. Kartentrick: Nordwestliche Sowjetunion, Ladoga-See, Leningrad, Schlüsselburg, Narwa, Luga, Nowgorod, Luga-Fluss, Wolchw-Fluss, Msta-Fluss, Ilmen-See. (Sprecher:) „Das ist eine der planmäßigen Absetzbewegungen, deren taktische Bedeutungen auch unsere Feinde längst erkannt haben.“ Fahrzeugkolonnen fahren durch eine Stadt. Pferdefuhrwerke. Soldaten. Schwere Artillerie feuert. Ein „Grabenpflug“ (Sprecher) zieht eine tiefe Furche in den schneebedeckten Boden. Soldaten bei der Aushebung von Schützengräben. Ausgabe von Verpflegung, Suppe, Dosen, Plätzchen. Nachhuten im Kampf gegen sowjetische Einheiten. Einsatz von Artillerie, Maschinengewehren und Flak am Ufer eines zugefrorenen Flusses (oder einer sehr flachen baumlosen Ebene). Panzer- und Infanterieeinheiten. Eine Plakette: „100 RM [Reichsmark] demjenigen, der einen alten Knochen aus der Ruhe bringt.“ Infanterie und Panzer in einem verschneiten Waldgelände. Panzerartillerie „Wespe“ feuert. Eine Batterie Nebelwerfer feuert Salven. Sturzkampfflugzeuge Ju 87 am Himmel. Nächtliches Gefecht. Leuchtspurgeschosse. Brennende Häuser. Tote sowjetische Soldaten in einem Graben. Sowjetische Soldaten werden gefangengenommen. Zerstörtes Kriegsmaterial.
8	8. Rückzug, Italien, 1944. Kartentrick: Frankreich/Italien, Venedig, Genua, Rom, Aprilia, Nettuno, Korsika, Sardinien. (Sprecher:) „Kampffront Süd-Italien.“ Zerstörte US-amerikanische Panzer „M4 Sherman“. Schild: „Gefangenen-Sammelstelle.“ Verwundete alliierte Kriegsgefangene werden verbunden. Nahaufnahme von US-amerikanischen Gefangenen. Kondensstreifen am Himmel. Flakgeschütz 8,8 cm feuert. Explosionen am Boden. Flugzeuge am Himmel. Ritterkreuzträger Major Walter Gericke im Gespräch. Deutsche Fallschirmjäger im Gelände. Ein Maschinengewehr feuert. Fallschirmjäger bewegen sich durch unwegsames Gelände. Artilleriegeschütze feuern. Der Oberbefehlshaber der Front in Italien Generalfeldmarschall Albert Kesselring am Scherenfernrohr. Eisenbahngeschütz „bei der Beschießung von Anzio“ (Sprecher). Eisenbahngeschütz feuert. Einschläge durch ein Fernrohr gesehen.
9	9. Seekrieg, Norwegen, 1944. (Sprecher:) „Ein Deutsches Geleit auf dem Marsch vor Norwegens Küste.“ Schiffe auf See, Fesselballons. Soldaten der „Dietl-Armee“ (Sprecher) auf dem Deck eines Schiffes. Essen an Bord aus der Feldküche. Kondensstreifen am Himmel.
10	10. Luftkrieg, unbekannter Ort, 1944. Jagdflugzeuge Typ Bf 109 und Fw 190 auf einem Feldflugplatz. Piloten in ihren Flugzeugen, startende Flugzeuge. Folgend Aufnahmen mit der Bordkamera: Eine große Anzahl Bomber. Angriff von vorne und von hinten gegen die viermotorigen Bomber (B 17). Jagdflugzeuge überfliegen einen Flugplatz. Soldaten winken. Nach der Landung wird ein Jagdflieger auf Schultern aus dem Flugzeug getragen. Soldaten der Luftwaffe im Gespräch. Großes Gelächter. Trümmer eines Flugzeuges. Bemalung auf einem Trümmerstück: stilisierter menschlicher Skelettschädel mit gekreuzten Knochen dahinter, darunter der Schriftzug „Scrabs“. Löscharbeiten. Ein notgelandeter vier-motoriger Bomber. Start einer großen Anzahl von schweren Jägern „Zerstörern“ Typ Bf 110 von einem verschneiten Flugfeld. Formationsflug. Angriff auf viermotorige Bomber. Luftkämpfe.
