chapter	content
1	1. Kaiserparade in Tokio, Japan, 1940 Kaiserparade anlässlich des 2600-jährigen Bestehens des japanischen Kaiserhauses. Kaiser Hirohito nimmt auf einem Schimmel die Parade ab. Infanterie, Luftwaffe, Panzer und Reiterregimente ziehen am Kaiser vorbei.
2	2. Der Vulkan Vesuv in Tätigkeit, Italien, 1940 Ausfließen von Lavamassen ins Tal.
3	3. Regulierungsarbeiten am Tessin, Italien, 1940 Bau eines Elektrizitätswerks am Ausgang des Lago Maggiore. Unterwasserarbeiten an den Fundamenten. Dampframmen. Ein fertiggestellter Teil der Anlage. Aufnahmen von einem Kanal und einem Turbinen- und Maschinenhaus.
4	4. Ankunft „deutscher Rückwanderer aus Bessarabien“ in Deutschland, Rumänien/Deutsches Reich, 1940 Auffanglager der „deutschen Rückwanderer in Bessarabien“. Gepäck wir in den Zug geladen. Zugfahrt. Ankunft in einem Übergangslager in Bayern, Schild: „Umsiedler Lager Freising in der Ostmark“. Begrüßung durch Dorfgemeinschaft. Blick in die Küche, in den Speisesaal, in die Halle, in den Nationalsozialistische Volkswohlfahrt (NSV)- Kindergarten. „Bessarabiendeutsche“ beim Volkstanz.
5	5. Herstellung von Weihnachtsfiguren für das Kriegs-Hilfswerk, Deutsches Reich, 1940 Herstellung von Kasperle-Figuren aus Holz. Schnitzen, Durchbohren, Lackieren und Bemalen der Figuren. Fertige Figuren mit beweglichen Armen.
6	6. Eröffnung der Eissportsaison im Berliner Sportpalast, Deutsches Reich, 1940 Schaulaufen des Weltmeisterpaares Maxi Herber und Ernst Baier vor 8000 Soldaten.
7	7. Aquarellausstellung von Ernst Huber, Wien, Ostmark, 1940 Eröffnung der Ausstellung unter dem Titel: „Ein Maler erlebt die Reichsautobahn“ am 07.11.1940. Reichsminister Fritz Todt und der Reichsleiter Baldur von Schirach bei Betrachtung der Werke.
8	8. Die Nibelungenbrücke vor der Fertigstellung, Linz, Oberdonau, Ostmark, 1940 Arbeiter, darunter auch Kriegsgefangene, bei den Bauarbeiten.
9	9. Abtransport Kriegsgefangener im besetzten Gebiet für den Arbeitseinsatz in Deutschland, Frankreich, 1940 Kriegsgefangene beim Verlassen eines Kriegsgefangenenlagers im besetzten französischen Gebiet. Lebensmittel werden in den Zug geladen. Abtransport nach Deutschland in Güterzügen.
10	10. Aufräumungsarbeiten in Rouen, Frankreich, 1940 Kriegsgefangene bei Aufräumungsarbeiten. Räumung der Straßen für den Verkehr. Provisorisch wiederausgebaute Brücke von Saint-Marmé.
11	11. Straßenbau im Generalgouvernement, 1940 Frauen und Männer bei der Arbeit unter Aufsicht des deutschen Militärs. Einsatz von Spezialmaschinen für die Schaffung einer Straßendecke.
12	12. Radfahrschwadron des Heeres, Frankreich, 1940 Radfahrschwadron des Heeres im besetzten Gebiet beim Putzen der Räder. Radappell. Abfahrt zu einer Übung.
13	13. Übung einer Infanterieabteilung im Besten Gebiet, 1940 Sturmbatterie und Sturzkampfflugzeuge (Stuka Junkers Ju 87) im Einsatz. Soldaten beim Vorgehen. Flammenwerfer werden eingesetzt.
14	14. Flug eines Kampfgeschwaders nach London, Militärverwaltung in Belgien und Nordfrankreich, 1940 Beladen eines Kampfgeschwaders mit schweren Bomben auf einem Feldflughafen in Nordfrankreich. Start und Flug der Bomber (Heinkel He 111) nach London.
15	15. London nach dem Angriff der Deutschen Luftwaffe, Großbritannien, 1940 Brennende Gebäude. Löscharbeiten. Das englische Königspaar bei Besichtigung der Schäden. Aufnahmen des britischen Premierministers Winston Churchill. Zerstörte Gebäude am Ufer der Themse und die zerstörten Docks.
