chapter	content
1	1. Zusammenbruch der Tacoma-Narrows-Brücke, Washington, Vereinigte Staaten von Amerika, 1940 Aufnahmen der Tacoma-Narrows-Brücke im Staat Washington. Starke Schwankungen und Einsturz der Brücke aufgrund eines Sturmes am 07.11.1940.
2	2. Trauerfeier für Jean Chiappe, Paris, Frankreich, 1940 Trauerfeier für den französischen Oberkommissar in Syrien in der Kathedrale Notre Dame in Paris. Unter den Gästen ist Pierre Laval.
3	3. Admiral Darlan zeichnet französische Seeleute aus, Frankreich, 1940 Admiral Jean François Darlan überreicht französischen Seeleuten Orden und Ehrenzeichnen an Bord eines französischen Schlachtschiffes.
4	4. Überführung der Überreste des Herzogs von Reichstadt, Paris, Frankreich/Wien, Ostmark, 1940 Feierliche Überführung der sterblichen Überreste des Sohnes Napoleon I. Herzog von Reichstadt von Wien nach Paris. Der Sarkophag wird auf den Wiener Westbahnhof gebracht. Ehrengeleit der Pariser Polizei und Admiral Darlan holen den Sarg in Paris ab. Feierliche Übergabe im Invalidendom.
5	5. Vierjahresplan-Ausstellung in Lublin, Generalgouvernement, 1940 Aufnahmen von Lublin. Rundgang durch die als Wanderschau gezeigte „Vierjahresplan-Ausstellung“.
6	6. Erziehungsanstalt auf Schloss Reißen, Gau Wartheland, Deutsches Reich, 1940 Jungen in einer „Nationalpolitischen Erziehungsanstalt“ (Napola). Die Jungen bei der Morgenwäsche, beim Frühsport, beim Geschichts- und Physikunterricht, beim Sportunterricht.
7	7. 50. Geburtstag von SA-Stabschef Lutze, Deutsches Reich, 1940 SA-Stabschef Viktor Lutze nimmt von Generalfeldmarschall von Brauchitsch einen Ehrendolch des Heeres entgegen. Glückwünsche der SA-Führer, der Gruppen- und Obergruppenführer, des Reichsministers Walther Richard Darré, des Reichsleiters Alfred Rosenberg und des Reichsministers Joseph Goebbels. Am Vorabend beglückwünschte Hitler Lutze in dessen Wohnung.
8	8. Deutsche Polizeistreife beim Kauf von Rentieren, Reichskommissariat Norwegen, 1940 Winter in Norwegen. Rentiere auf dem Zug nach Süden. Deutsche Polizeistreife verhandelt mit Lappländern über den Verkauf von Rentieren. Einfangen, Schlachten und Wiegen der Tiere. Polizisten bezahlen und kehren mit zwei Rentieren in ihre Unterkunft zurück.
9	9. Minensuchflottille auf dem Ärmelkanal, 1940 Besichtigung des Verbandes vom Kapitän zur See und Kommodore der Minensuchboote Friedrich Ruge. Auszeichnung einzelner Offiziere mit dem Minensuchabzeichen. Auslaufen der Minensuchflottille. Ausbringen des Suchgerätes. Absuchen der See in geschlossenem Verband. Werfen der Fahrwasser-Bojen zur Markierung des Räumstreifens. Beschuss der aufgetauchten Minen. Explosionen. Torpedoboote sichern den Minensuchverband.
10	10. Luftaufklärung über Südengland, Großbritannien, 1940 Lagebesprechung der Flugzeugbesatzungen. Anbringen von Reihenbildkameras in den Flugzeugen und Aufsetzen der Kassetten. Start und Flug der Maschinen über dem Kanal. Meldung eines gesichteten Frachters. Flug über Dover, Rochester und Lympne. Rückkehr zum Flughafen. Transport der Aufnahmen zum Labor. Entwickeln, Fixieren und Trocknen des Films. Auswertung des Films. Vergleich der Aufnahmen mit einer Karte. Erläuterung der Bombardierung des Flughafens von Lympne anhand der Aufnahmen. Luftbild des Hafens von Southampton. Vergleich der Schiffe auf dem Bild mit Modellen. Festhalten der Ergebnisse. Start einer Staffel Sturzkampfflugzeuge (Stuka Junkers Ju 87). Sturzflug und Angriff auf den Hafen von Southampton.
11	11. Übung einer Einheit des Regimentes „Großdeutschland“ im besetzten Gebiet, Frankreich, 1940 Fahrt auf Kraftwägen zum Übungsgebiet. Soldaten steigen ab, und gehen vor Artillerieeinschlägen in Deckung. Soldaten stürmen vor. Vernebelung. Straßenkampfübung in einer zerstörten und verlassenen Ortschaft. Artilleriebeschuss und Handgranaten. Zerstörung von Gebäuden.
