chapter	content
1	1. Gemüseernte, Deutsches Reich, 1940 Auflesen von Kohl. Abtransport auf einem Traktor. Bilder von der Kartoffelernte. Maschinelles Ausroden der Kartoffeln, Einsammlung und Verladung. Einmietung der Kartoffeln zur Winterlagerung.
2	2. Granitgewinnung im Bayerischen Wald, Deutsches Reich, 1940 Steinbruch im Bayerischen Wald: Sprengungen zur Gewinnung von Granitblöcken. Zerteilen, Behauen und Verladen der Granitblöcke.
3	3. Gemeinschaftslager in Kasern bei Salzburg, Ostmark, 1940 Talübergang Kasern bei Salzburg: Baustelle einer Autobahn. Bilder von Brückenpfeilern. Gemeinschaftslager der Deutschen Arbeitsfront (DAF). Die Arbeiter im Lager bei der Morgenwäsche und beim Haareschneiden. Die Arbeiter während ihrer Freizeit in Tagesräumen: beim Billiard- und beim Schachspielen sowie bei der Zeitungs- und Brieflektüre. Die Arbeiter bei der Essensausgabe in der Kantine. Operettenaufführung der Kraft durch Freude (KdF)-Organisation.
4	4. Eröffnung eines Segelfliegerlagers am Spitzerberg, Niederdonau, Ostmark, 1940 Segelfliegerlager wird durch Gauleiter Hugo Jury eröffnet. Platz mit den Segelflugzeugen. Blick auf einen Windsack und einen Windmesser. Ausziehen des Seiles und Start eines Segelflugzeuges.
5	5. Stabschef der SA Lutze bei Besichtigung der Ostgebiete, Marienburg/Landkreis Litzmannstadt/Posen, Reichsgau Wartheland, 1940 Stabschef der Sturmabteilung (SA) Viktor Lutze bei einem Besuch der Marienburg. Lutze bei Kranzniederlegung in der Nähe von Litzmannstadt am Grabe des SA-Obergruppenführers Joachim Meyer-Quade. In Posen besichtigt Lutze die neu aufgestellte SA-Standarte „Hans von Manteuffel“.
6	6. Feier des „Tages der Freiheit“ in Litzmannstadt, Reichsgau Wartheland, 1940 Großkundgebung in Litzmannstadt anlässlich des „Tages der Freiheit“ am Jahrestag der Besetzung von Polen.
7	7. Gedenkstunde zum ersten Jahrestag des Generalgouvernements, Krakau, Generalgouvernement, 1940 Gedenkstunde auf der Burg in Krakau. Rede des Generalgouverneurs Dr. Hans Frank. Übergabe der Hoheitsfahne für die Nationalsozialistische Deutsche Arbeiterpartei (NSDAP) im Generalgouvernement. Parade von Polizei- und SS-Verbänden auf dem Adolf-Hitler-Platz. . Auf der Tribüne steht u.a. Himmler.
8	8. Einsatz von Nachrichtenhelferinnen im besetzten Gebiet, Frankreich, 1940 Die Helferinnen bei der Arbeit in einer Fernsprechvermittlung und in der Fernschreibstelle.
9	9. Erbeutete Bekleidungskammer der französischen Armee, Paris, Frankreich, 1940 Bilder von der im Frankreich-Feldzug erbeuteten Bekleidungskammer der französischen Armee. Lagerräume mit den Bekleidungsstücken. Sortieren und Abtransport der Kleidungsstücke durch französische Hilfskräfte.
10	10. Abtransport erbeuteter Panzer im besetzten Gebiet, Frankreich, 1940 Verladen erbeuteter Panzerwagen (Panhard 178) und Panzer (SOMUA S35) auf Eisenbahnwaggons. Abtransport, u.a. nach Deutschland.
11	11. Übung deutscher Nachrichtentruppen im besetzten Gebiet, Frankreich, 1940 Infanterie überquert in Booten einen Fluss. Es folgt der Fernmeldekabeltrupp. Angenommener Beschuss. Eine Fernsprechverbindung ist unterbrochen. Neue Kabel werden unter angenommenem Beschuss gezogen. Die Fehlerstelle wird gefunden und die Verbindung wird wiederhergestellt.
12	12. Konzert von Herms Niel vor verwundeten Soldaten in Rom, Italien, 1940 Komponist Herms Niel spielt mit dem Reichsmusikzug des Reichsarbeitsdienstes (RAD) vor verwundeten italienischen Soldaten in Rom.
13	13. Ausbau von Straßen durch die Wüste Nordafrikas, 1940 Ausbau von Straßen in den Wüstengebieten durch die italienischen Streitkräfte. Soldaten beim Anlegen eines Straßenbettes. Auffüllen und Befestigen des Straßenbettes mit Steinschotter. Lastkraftwagen rollen über die Straße.
14	14. Japanischer Bomberangriff auf die Burmastraße in Südostasien, 1940 Japanische Bomber (Mitsubishi G3M) beim Start. Bombengeschwader beim Flug. Bombenabwürfe auf die Burmastraße. Bomber unter Flugabwehrkanonen (Flak)-Beschuss.
15	15. Rückkehr deutscher U-Boote, Lorient, Frankreich, 1940 Rückkehr deutscher Unterseeboote (U-Boot Typ VII B) in die U-Boot Werft in Lorient. Nacheinander machen die U-Boote der Kapitänleutnante Otto Kretschmer (U 99) am 22.10.1940, Joachim Schepke (U 100) am 23.10.1940 und Günther Prien (U 47) am 23.10.1940 im Hafen fest. Begrüßung durch die Bevölkerung. Auslaufen neuer U-Boote.
16	16. Göring besichtigt Jagdgeschwader an der Ärmelkanalküste, Frankreich, 1940 Reichsmarschall Hermann Göring bei Besichtigung des Jagdgeschwaders 2 „Richthofen“. Meldung des Geschwaders durch Major Helmut Wick. Göring beim Abschreiten der angetretenen Einheit, Begrüßung der Soldaten. Göring beim Besuch des Zerstörergeschwaders 26 „Horst Wessel“.
17	17. Gedenkstunde für Hauptmann Boelcke, Dessau, Deutsches Reich, 1940 Bilder von Hauptmann Oswald Boelcke. Anlässlich des 24. Todestages geleiten Mitglieder des Kampfgeschwaders 27 „Boelcke“ die Mutter Boelckes zur Grabstätte und legen einen Kranz nieder. Ehrenwache an der Grabstätte.
18	18. Bombenangriff des Boelcke-Geschwaders auf England, Frankreich/Großbritannien, 1940 Das Kampfgeschwaders 27 „Boelcke“ auf einem Feldflughafen in Frankreich. Ein Gruppenkommandeur schreitet die Front der angetretenen Einheit ab. Nahaufnahmen einzelner Mitglieder des Geschwaders. Einhängen der Bomben an die Kampflugzeuge. Start und Flug einer Bomber-Staffel (Heinkel He 111). Bombenabwürfe über England (unterlegt ist das Lied „Bomben auf Engeland“).
