chapter	content
1	1. Präsident Roosevelt bei Unterzeichnung der Wehrpflichtvorlage, Washington D.C., Vereinigte Staaten von Amerika, 1940 Präsident Franklin D. Roosevelt unterzeichnet die Wehrpflichtvorlage. Amerikanische Nationalgardisten werden eingezogen. Nationalgardisten bei der ärztlichen Untersuchung und bei Entgegennahme der Uniformen.
2	2. Luftangriff auf Tschungking, China, 1940 Japanischer Luftangriff auf Tschungking, Sitz der Chiang Kai-shek Regierung, am Fluss Jangtsekiang. Aus Kampfflugzeugen (Typ 96 Mitsubishi A5M) werden Bomben abgeworfen. Bombeneinschläge in der Stadt und im Jangtsekiang. Löscharbeiten in den brennenden Wohnvierteln.
3	3. 70. Geburtstag von König Christian X., Kopenhagen, Dänemark, 1940 König Christians X. reitet inmitten einer jubelnden Menschenmenge durch die Straßen von Kopenhagen. Der König erscheint mit seiner Ehefrau auf dem Balkon des königlichen Schlosses.
4	4. Treffen von Hitler und Mussolini am Brenner, Italien, 1940 Treffen zwischen Adolf Hitler und dem italienischen Ministerpräsidenten Benito Mussolini am 04.10.1940 am Brenner. Hitler wird bei der Abfahrt von einer Menschenmenge umjubelt. Eintreffen des Zuges an der Brennergrenze und Begrüßung durch Mussolini. Vorbeischreiten von Hitler, Mussolini mit Begleitern an der Front der Begrüßungsformation.
5	5. Italiens Staatsminister Farinacci in Hannover und Berlin, Deutsches Reich, 1940 Ankunft des italienischen Staatsministers Roberto Farinacci am Bahnhof in Hannover und Begrüßung durch Reichspressechef Otto Dietrich. Beide schreiten mit Begleitern die Front einer Ehrenformation ab. Farinacci eröffnet die italienische Kunstausstellung „Il Premio Cremona“ am 29.09.1940 in Hannover. Stabschef der SA Viktor Lutze bei Betrachtung der Gemälde. Verleihung der Doktorwürde an Farinacci, durch die Fakultät für allgemeine Wissenschaften der Technischen Hochschule Hannover. Ankunft von Farinacci am Lehrter Bahnhof in Berlin und Begrüßung durch Propagandaminister Joseph Goebbels. Vorbeigehen der beiden an einer jubelnden Menschenmenge sowie einer Ehrenformation und Abfahrt in einem Wagen.
6	6. Schießübung in Jüterbog, Deutsches Reich, 1940 Schießübung auf dem Gelände einer Artillerieschule in Jüterbog im Beisein spanischer Offiziere. Abfeuern einer motorisierten 10 cm Batterie sowie eines 21 cm Mörsers. Einschläge der Granaten auf dem Gelände.
7	7. „Adler-Ausstellung“ in Berlin, Deutsches Reich, 1940 Ausstellung deutscher und erbeuteter Flugzeuge. Sammlung von Brandbomben. Modellschau verschiedener deutscher Flugzeugtypen (u.a. vom Typ Klemm und ein Arado Ar 96B). Flieger-Hitlerjugend (HJ) beim Bau von Segelflugzeugen.
8	8. Ausbildung in der Segelflugschule in Schwangau, Allgäu, Deutsches Reich, 1940 Ausbildung der Flieger-HJ in der Segelflugschule in Schwangau/Allgäu. Flugzeuge werden ins Freie geschoben. Vorbereitungen für den Start. Flug und Landung eines Segelflugzeuges.
9	9. Vorführung eines Segelwasserflugzeuges auf der Havel bei Berlin, Deutsches Reich, 1940 Auslegen des Startseils. Start mit Hilfe einer Winde. Das Flugzeug wird von Jachtmann gesteuert. Flug und Landung auf dem Fluss.
10	10. Nationalsozialistische Kundgebung, Luxemburg, Zivilverwaltung in Luxemburg, 1940 Marsch deutscher Einheiten durch die Straßen Luxemburgs, am Bahnhof vorbei. Zahlreiche Zuschauer am Straßenrand. Schlosshof: Übertritt der Luxemburgischen Freiwilligenkompanie zur „Volksdeutschen Bewegung“. Übertritt wird vom Gauleiter Gustav Simon, Leiter der Zivilverwaltung, gemeldet. Vorbeischreiten an der Front der Einheiten. Abspielen des Deutschlandliedes.
11	11. Stahlerzeugung in den Grenzgebieten, Zivilverwaltung in Lothringen/Zivilverwaltung in Luxemburg, 1940 Eisenverhüttung in den Minette-Gruben. Blick auf Hüttenwerke. Transport des Erzes in Waggons zum Hochofen. Schmelzen des Erzes. Stahlerzeugung in der Thomasbirne. Walzen und Formen des Stahlblocks.
12	12. Gauleiter treffen sich mit Generalfeldmarschall von Brauchitsch, Frankreich, 1940 Generalfeldmarschall Walther von Brauchitsch beim Empfang von Gauleitern in Frankreich: Gespräch mit den Gauleitern. Besichtigung von Schlachtfeldern der Westfront.
13	13. Lebensmitteltransport in Oslo, Reichskommissariat Norwegen, 1940 Eintreffen der Lebensmitteltransporte für deutsche Truppen im Hafen von Oslo. Lagerung in Proviantämtern.
14	14. Ausgabe von Lebensmittelkarten in Bordeaux, Frankreich, 1940 Ausgabe von Lebensmittelkarten an die Zivilbevölkerung.
15	15. Angriff italienischer Truppen auf Sidi Barrani, Ägypten, 1940 Motorisierte Bersaglieri-Einheit, Panzer (Fiat M11/39) und Kraftwagen beim Vordringen in die ägyptische Wüste; Kampflugzeuge (Savoia-Marchetti SM.79) fliegen über den Kolonnen. Angriff unter Leitung von Marschall Rodolfo Graziani. Bombenabwürfe auf Sidi Barrani (laut Sprecher britische Wochenschauaufnahmen). Blick auf das zerstörte Sidi Barrani.
16	"16. Britischer Angriff auf die französische Mittelmeerflotte, Oran, Französisch-Algerien, 1940 Britischer „Überfall"" (Sprecher) auf Teile der französischen Flotte in Mers-el-Kébir bei Oran am 03.07.1940. Nach dem Alarm auf den französischen Schiffen gehen die Mannschaften auf Gefechtsstation. Eröffnung des Feuers durch die britische Force H. Granateneinschläge auf den Schiffen. Beschädigung der Schlachtschiffe „Dunkerque“ und „Provence“ , Sinken der „Bretagne“. Französische Matrosen in Booten bei Bergung der Opfer. Blick auf die zerstörten Schiffe."
17	17. Minenräumung an der Ärmelkanalküste, Frankreich, 1940 Auslaufen einer deutschen Minenräumflottille an der Kanalküste. Ausfahren des Räumgerätes. Über den fahrenden Booten ein Nahaufklärer (Henschel Hs 126). Fahrt der Räumboote.
18	18. Luftangriff auf die englische Westküste, Großbritannien, 1940 Deutsche Bomber (Heinkel He 111) auf dem Flug zur englischen Westküste. Flug über der Irischen See. Maschinengewehrfeuer und Bombenabwürfe auf ein Kasernengelände. Angriff auf einen Flugplatz. Abwurf von Scheinwerferbatterien auf militärische Anlagen von Liverpool (unterlegt mit dem Lied „Bomben auf Engeland“).
