chapter	content
1	1. Gedenken an den am 08.02.1942 bei einem Flugzeugabsturz tödlich verunglückten Reichsminister Dr. Fritz Todt, Deutsches Reich, 1942 Todt beim Verteilen von Arbeitsgerät an seine Arbeiter. Marsch der Arbeiter mit Spaten. Bau der Reichsautobahnen. Todt in Nahaufnahme. Bau von Autobahnbrücken. Umjubelt fährt Todt ein Autobahnstück im Wagen ab. Pkw bei der Fahrt auf einer Autobahn. Hitler dankt Todt mit Händedruck. Zum Bau des Westwalls. Todt am Plantisch. Die Arbeit auf den Baustellen. Arbeiter tragen Eisenschienen. Einsatz eines Dampfhammers. Betonmischanlagen. Eingießen des Betons. Arbeiter laufen mit ihren Arbeitsgeräten über eine Brücke. Reihen von Panzersperren aus Beton (Höckerlinien). Soldaten ziehen in das Panzerwerk 1238 der Werksgruppe Scharnhorst. Todt als Reichsminister für Bewaffnung und Munition. Risszeichnung eines Panzerkampfwagens III. Aufziehen der Kette eines Panzers. Panzer in einer Montagehalle. Sturmgeschütze in einer Montagehalle. Geschütze in verschiedenen Fertigungsstufen. Geschützrohre. Todt in der Nahaufnahme. Atlantikwall. Blick auf die Geschützrohre schwerer Batterien. Eingießen von Beton beim Bau von Panzerwerken. Todt beim Besichtigen einer Baustelle, im Gespräch mit Arbeitern und beim Verteilen des „Schutzwallabzeichens“. Nahaufnahme des Schutzwallehrenabzeichens. Zum Einsatz der „Organisation Todt“ im Osten. Wegweiser nach Witebsk und Gorki. Zerstörte Brücken. Todt besucht die Arbeiten zur provisorischen Wiederherstellung einer Brücke durch eine Holzkonstruktion. Bedienung eines Rammbockes durch Menschenkraft. Lkw auf verschlammten Straßen. Arbeiter beim Straßenbau. Sägen von Holz. Zug in Fahrt. Todt verabschiedet sich und besteigt eine Transportmaschine (Junkers Ju 52). Todt im Heckschützenstand der Maschine. Start. Todt bei einem Besuch im Führerhauptquartier. Er besichtigt mit Hitler neue Öfen für die Unterstände der Truppen an der Ostfront und erklärt Hitler die Funktionsweise der Öfen. Hitler gibt ihm die Hand.
2	2. Überführung der Leiche Fritz Todts nach Berlin und Trauerfeier, Neue Reichskanzlei, Berlin, Deutsches Reich, 1942 Wehende Hakenkreuzfahne. Der mit einer Hakenkreuzfahne bedeckte Sarg wird auf einer von einem Schützenpanzer gezogenen Lafette zu einem Bahnhof gefahren. Der Sarg wird an einer Ehrenformation vorbei getragen. Zug auf der Fahrt durch eine schneebedeckte Ortschaft. In Berlin einfahrender Zug. Ehrenformationen am Gleis. Trommeln einer Militärkapelle (kein O-Ton). Vorbeitragen des Sargs an Soldaten, die den Hitlergruß zeigen. Der Sarg wird auf eine von einem Schützenpanzer gezogene Lafette gehoben. Am Straßenrand stehende Bevölkerung zeigt den Hitlergruß. Fahrt durch die Straßen Berlins. Soldaten tragen den Sarg in die Neue Reichskanzlei. Fahnen auf der Neuen Reichskanzlei wehen auf Halbmast. Fahnenträger im Inneren der Reichskanzlei. Hitler spricht den Angehörigen sein Beileid aus. Trauerversammlung im Saal. Hitler bei der Gedenkrede für Todt (kein O-Ton). Erste Reihe der Trauerversammlung mit Hermann Göring und dessen Frau Emmy. Nach der Rede erheben sich die Trauergäste. Hitler heftet die Ordensspange für höchste Verdienste auf das von zwei Soldaten gehaltene Ordenskissen. Er geht zum Sarg, grüßt und legt mithilfe von zwei Parteiangehörigen einen großen Kranz nieder. Sarg mit Ehrenwache. Der Trauerzug beim Verlassen der Reichskanzlei. Göring verlässt mit seiner Frau die Reichskanzlei. Weitere Trauergäste folgen. Der Sarg wird auf einer von Pferden gezogenen Lafette aufgebahrt. Infanterie und motorisierte Einheiten defilieren am Sarg vorbei. Dann setzt sich der Trauerzug in Bewegung zum Invalidenfriedhof. Menschenmenge am Straßenrand. Wehende Hakenkreuzfahne auf Halbmast.
3	3. Hitler empfängt den rumänischen Staatsführer Marschall Antonescu im Führerhauptquartier Wolfsschanze, Ostpreußen, Deutsches Reich, 1942 Hitler mit Gefolge auf dem Bahnsteig. Der Zug fährt ein. Antonescu verlässt den Zug und wird von Hitler begrüßt. Beide steigen in ein Auto und fahren ab. Hitler und Antonescu gehen mit Gefolge zum Führerhauptquartier. Sie betreten einen Kartenraum. Hitler begrüßt kurz die Anwesenden. General Jodl erläutert Hitler und Antonescu die Lage. „Zum Abschluss seines Deutschlandbesuches war Marschall Antonescu Gast des Reichsmarschalls Hermann Göring“ (Sprecherton). Göring begleitet Antonescu zum Zug und verabschiedet sich von ihm. Antonescu steigt in den Zug und grüßt aus dem Abteilfenster. Der Zug fährt ab.
4	4. Hitler empfängt den norwegischen Ministerpräsidenten Vidkun Quisling in der Neuen Reichskanzlei, Berlin, Deutsches Reich, 1942 Der Wagen fährt in den Hof der Reichskanzlei ein. Quisling wird von Uniformierten begrüßt und in die Reichskanzlei geleitet. Die Wachmannschaft. In der Reichskanzlei. Quisling begibt sich in Begleitung des Reichskommissars für Norwegen Terboven und des Reichsministers Dr. Lammers zu Hitler. Quisling wird von Hitler mit einem langen Händeschütteln begrüßt. Als Gastgeschenk wird Hitler ein silbernes Wikingerschiff überreicht.
5	5. Gefecht um eine Ortschaft an der Ostfront, Ilmensee, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1942 Karte des Gebiets um Leningrad und den Ilmensee. Verschneite Landschaft. Melder auf Skiern. Wache vor leichter Panzerabwehrkanone (Pak). Zerlegt in größere Bauteile werden Holzbunker auf den vereisten Ilmensee gezogen. „Sie dienen als Unterkünfte und zur Verteidigung“ (Sprecherton). Reserven werden mit Transportflugzeugen herangebracht. Landung einer Ju 52. Soldaten steigen aus. Die ausgeladenen Güter auf dem Flugplatz. Front einer Ju 52 mit Propellern und Cockpit. Piloten des Transportgeschwaders im Gespräch. Mehrere Ju 52 am Boden. Nach der Landung geht es mit Schlitten an die Front. Ein Panzerkampfwagen mit weißem Tarnanstrich wird einsatzbereit gemacht. Aufziehen einer Kette, Reinigung von Schnee und Eis, Putzen des Geschützrohrs und Einladen der Geschützmunition. Vorrückende Sturmgeschütze sollen laut Sprecher sowjetische Durchbruchstellen abriegeln. Sturmgeschützkolonne in den Straßen einer Ortschaft. Infanterie geht in Deckung der Sturmgeschütze vor. Kampfszenen. Liegende und hockende Infanteristen feuern ihre Gewehre ab. Weiteres Vorgehen von Infanteristen in Schneehemden. Einsatz eines Maschinengewehrs (MG). Beobachtung mit Scherenfernrohr und Feldstecher. Einsatz schwerer Infanteriewaffen. Laden und Abfeuern eines Granatwerfers. Laden und Abfeuern der Geschütze. Einschläge. MG-Feuer. Gefallene Soldaten im Schnee. Auszeichnung deutscher Soldaten mit dem Eisernem Kreuz und Infanterie-Sturmabzeichen.
6	6. Bau eines Eisenbahndammes aus Eisblöcken als Ersatz für zerstörte Brücken, Ostfront, Sowjetunion, 1942 Heraushacken und -sägen des Eises. Transport der Eisblöcke auf von Pferden gezogenen Schlitten. Abladen eines Blockes. Schienenstränge werden gelegt. Überfahrt des ersten Zuges über den Damm.
7	7. Deutsche Marine in Jalta, Krim, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1942 Karte der Südküste der Krim. Sicherung der Hafeneinfahrt von Jalta durch Einheiten der deutschen Marine mit kroatischen Matrosen an Bord. Blick vom Meer aus auf Jalta. Flagge der Kriegsmarine. Küstenwache in den Straßen und unter den Palmen Jaltas. Befestigungen an der Küste. Geschützfeuer. Lauf zu den Schießscharten aus Sandsäcken. Beschuss mit MG. Einsatz der Geschütze. Luftangriff mit Bordwaffen und Bomben auf die Mole von Jalta. Abwehrfeuer. Einschläge. Soldat beim Essen. Auszeichnung rumänischer Offiziere mit dem Eisernen Kreuz.
8	8. Stellungsbau, Gefecht und Luftangriff im Osten der Krim, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1942 Infanteristen bauen Stellungen. Ein einfacher Unterstand. Soldaten beim Karten spielen. Soldat raucht Pfeife. „Ein Stab in der vorderen Linie“ (Sprecherton). Soldat beim Essen. „Vorgeschobene rumänische Posten“ (Sprecherton). Beobachtung mit Scherenfernrohr. Flugabwehrartillerie (Flak) im Einsatz. Ein Filmberichter macht Aufnahmen im Gelände. Einzelne Infanteristen gehen vorsichtig vor. Kameramann beim Dreh. Sturzkampfflugzeuge (Stuka Junkers Ju 87) im Angriff auf sowjetische Küstenbefestigungen im Gebiet von Kertsch. Ju 87 im Flug. Luftaufnahme der Küstenlinie. Bombardierung.
9	9. Kampf in der Wüste, Derna, Cyrenaika, Libyen, Afrika, 1942 Karte von Afrika. Fahrzeugkolonnen auf der Straße nach Derna an der Mittelmeerküste. Fahrt durch Wüstenlandschaft und Gebirge. „Derna ist wieder in der Hand von deutschen und italienischen Truppen“ (Sprecherton). Motorisierte Einheiten in der Stadt. Verlassene britische Küstenbatterien. Deutsche MG-Posten an der Küste. Ausbau von Feldbefestigungen mit Drahtsperren. Generaloberst Erwin Rommel im Gespräch mit Offizieren und beim Studieren der Karte. Italienische Artillerie beschießt britische Kolonnen. Laden und Abfeuern der Artillerie. Einschläge. Zerstörte britische Panzer und Lkw. Schwarze Rauchwolken. Gefangene britische Soldaten. Drei deutsche Soldaten untersuchen einen Toten vor einem brennenden amerikanischen Panzer. Vorrückende deutsche und italienische motorisierte Verbände in der Wüste. Unterlegt ist das Lied „Panzer rollen in Afrika vor“.
10	10. Unternehmen Cerberus, Ärmelkanal, 11.-13.02.1942 Unter dem Kommando von Vizeadmiral Ciliax bricht ein deutscher Verband mit den Schlachtschiffen „Scharnhorst“ und „Gneisenau“ und dem schweren Kreuzer „Prinz Eugen“ von Brest durch den Kanal in die Nordsee durch. Der Verband auf See. Ciliax gibt auf dem Flaggschiff das Ziel der Operation bekannt. Mannschaft an Deck versammelt. Ciliax bei seiner Rede. Fahrt durch den Kanal zwischen Dover und Calais. Zerstörer und Torpedoboote bei der Sicherung des Verbandes. Deckung durch Luftwaffenverbände unter General Sperrle. Deutsche Kampfflugzeuge in der Luft. Angriff britischer Torpedoflugzeuge und Zerstörer. Blinkspruch. Alarm. Lauf zu den Geschützen. Artillerie beim Feuern. Laden und Abfeuern der Flak. Leuchtspuren. Abschuss eines Torpedoflugzeuges. Die Schlachtschiffe in Fahrt. Unterlegt ist das Lied „Wir fahren gegen Engelland...“.
