chapter	content
1	1. Berchtesgaden, Obersalzberg, bulgarischer Staatsbesuch Zum Tode König Boris von Bulgarien. Gedenkbilder. König Boris bei einem Volksfest nimmt die Huldigungen vorbeiziehender (Sprecher) „bulgarischer Bauern“ entgegen. Der Thronfolger Prinz Simeon zwischen seinen Eltern. König Boris bei Hitler auf dem Berghof Obersalzberg bei Berchtesgaden.
2	2. Paris, Frankreich, Kundgebung der französischen Volkspartei Aufmarsch und Kundgebung der Selbstschutzabteilungen der französischen Volkspartei zum Arc de Triomphe de l’Étoile, vorbeimarschierende Fahnenträger. Kranzniederlegung am Grab des unbekannten Soldaten durch Mitglieder des Selbstschutzes. Der Parteiführer Jacques Doriot nimmt im Auto stehend den Vorbeimarsch ab. Kundgebung in Paris, verwundete Mitglieder der französischen Legion. Jacques Doriot spricht zur Versammlung (kein Originalton).
3	3. Ein Vorschulungslager der spanischen weiblichen Jugend. Lebensszenen von jungen Mädchen und Frauen. Mädchen treten zum Fahnenappell an. Hissen der Fahnen.
4	4. Finnland, Getreideernte Getreideernte in Südfinnland. Handelsminister und Justizminister (Angabe des Sprechers) als Helfer beim Einbringen der Ernte. Männer mähen mit Sensen das Getreide. Ernteszenen. Junge Frauen bei der Heuernte, gemeinsame Mahlzeit auf der Wiese.
5	5. Bukarest, Rumänien, Eröffnung eines Schwimmbades Marschall Antonescu bei der Eröffnung eines Schwimmbades für verwundete deutsche Soldaten. Schwimmwettkämpfe von Männern und Frauen.
6	6. Berlin, Deutsches Reich, Fußballspiel Fußballspiel Schalke 04 gegen Hertha BSC im Berliner Olympiastadion, Spielszenen (teilweise in Zeitlupe), Reaktionen der Zuschauer mit Nahaufnahmen, Schalke gewinnt die Partie mit 3 zu 1 Toren.
7	7. Pleskau (Pskow), Russland, Sowjetunion, Tierpflege In einem „Pferdeerholungsheim“ (Sprecher) werden Pferde aus dem Fronteinsatz gepflegt und junge Pferde für den Fronteinsatz vorbereitet. Fohlen. Pferde ziehen in Gruppen durch die Landschaft. Zureiten von Pferden.
8	8. Ukraine, Sowjetunion, Rüstungsindustrie Industrieanlage. Kriegsschäden werden beseitigt. Die „Organisation Todt“ leitet ukrainische Arbeiter beim Wiederaufbau von Industriebetrieben an. Aufräumungs- und Bauarbeiten. Arbeit in einem Kohlebergwerk. Ukrainische Bergarbeiter.
9	9. Sowjetunion, Soldatenleben In einer deutschen Stellung wird ein Geburtstag gefeiert. Ein General gratuliert. Bei einem Fliegerangriff laufen die Soldaten in Deckung. Blechbläser beim Musizieren vor schwarz qualmendem Horizont. Soldaten baden mit einem Hund in einem Gewässer. Soldaten in Ruhestellung. Spiel und Sport in einem Fronterholungsheim. Gemeinsames Essen im Freien. Soldaten der ´Spanischen Blauen Division´ zeigen einen gestellten ´Stierkampf´. Ein Mann mimt einen Stier, andere Männer einen Torero.
10	10. Ladogasee, Sowjetunion, Feldinspektion Generalfeldmarschall Georg von Küchler besucht die Front bei Leningrad südlich des Ladogasees. Er steigt auf einem Feldflughafen aus einem Auto.
11	11. Sowjetunion, Bilder der Hauptkampfzone Kampfbilder. Gepanzerte Fahrzeuge (Tankette, Beutewaffen) bringen Munition zur Frontlinie, die aus dem fahrenden Panzer seitlich abgeworfen wird. Soldaten hantieren mit einer Mine und einer Handgranate. Deutscher Panzer feuert. Soldaten werden ausgezeichnet. Deutsche Soldaten heben einen Panzergraben aus und eine Straßensperre wird errichtet. Panzer- und Anti-Personen-Minen werden gezeigt und eine Mine gelegt. Soldaten der Wehrmacht ziehen durch Felder. Gefecht mit Granatwerfer und MG. Ein großes Munitionslager im Freien. Artillerie aller Kaliber feuert, Berge von gebrauchten Kartuschen und Munitionsbehältern. Sortieren zum Recycling. Ein Eisenbahngeschütz wird geladen und ausgerichtet. Schwere deutsche Geschütze verschiedener Kaliber werden als Teil der deutschen Verteidigung gezeigt, darunter Mörser mit der Aufschrift ‚Thor‘.
