chapter	content
Vorfilm	Verwundetenversorgung der deutschen Wehrmacht Straßenkampf in einer französischen Stadt: Verwundete werden in Sicherheit gebracht und mit einem Transportflugzeug (Junkers Ju 52) aus dem Kampfgebiet geflogen. Schwestern und Sanitäter des Deutschen Roten Kreuzes (DRK) im Einsatz, bei der Pflege und der Betreuung der Verwundeten und dem Transport mit Zügen und Sankas. Betreuung in einem Lazarett in Deutschland, Plakat des Kriegshilfswerks des DRK zum Spendenaufruf. Vorfilm: Tran und Helle, Benzinverbrauch Tran und Helle unterhalten sich in einer Gaststätte mit einem Mann und einer Frau. Es geht um den Benzinverbrauch beim Autofahren. Es wird darauf hingewiesen, dass man keinerlei unnötige Fahrten machen solle, da das Benzin für den Krieg benötigt wird. (00:03:35)
1	1. Staatsbesuche bei Hitler in Berlin und München, Deutsches Reich, 1940 Der italienische Außenminister Graf Ciano Galleazzo trifft mit dem Zug in Berlin ein und wird von Reichaußenminister Joachim von Ribbentrop begrüßt. Beide werden durch die menschenumsäumten Straßen Berlins zur neuen Reichskanzlei gefahren, eine Sicherheitseskorte auf Krafträdern begleitet sie. Ciano trifft mit dem Auto im Ehrenhof der neuen Reichskanzlei ein. Er wird von vielen Leuten mit Handschlag begrüßt, geht die Treppe zur Reichskanzlei hoch und begibt sich zu einer Besprechung mit Hitler. Graf Ciano trifft mit dem Auto in München ein. An der dort stattfindenden Besprechung werden auch Hitler, der ungarische Ministerpräsident Graf Paul Teleki und Außenminister Graf Stefan Csáky beteiligt sein. Hitler trifft in München ein und wird jubelnd empfangen, u.a. von der Hitlerjugend (HJ) mit Hitlergruß. Am Hauptbahnhof begrüßt Ribbentrop die eintreffenden ungarischen Politiker Teleki und Csáky; Fahrt durch die von jubelnden Zuschauern umsäumten Straßen Münchens zum Führerbau am Königsplatz. Teleki, Csáky und Ribbentrop betreten das Gebäude und werden von Hitler begrüßt.
2	2. Französisch-britische Beziehungen, Italienisch-Libyen/Ägypten/Frankreich/Großbritannien, 1940 Britische Truppeneinheiten marschieren in Ägypten für die Vorbereitung des Angriffs gegen das italienische Libyen auf. Vorgehende britische Artillerietruppen und verrollende Panzereinheiten während eines Übungsschießens. Einmarsch französischer Truppeneinheiten in Nordafrika. Vorrücken der Infanterie für den Angriff auf Libyen. Der britische General John Gort zeichnet französische Soldaten mit Orden vor dem Waffenstillstand aus. Nach Abbruch der englisch-französischen diplomatischen Beziehungen verbot die französische Regierung das Tragen englischer Orden. Die Texttafel des Britannia-Denkmals in Boulougne, das 1914 anlässlich der Ankunft britischer Truppen errichtet wurde. Sprengung des Denkmals als Reaktion auf die „Operation Catapult“. Neueinberufene englische Rekruten beim Exerzieren.
3	3. Deutsche Kriegsbeute, Frankreich, 1940 Deutsche Beutelager im besetzten Frankreich; ein großes Warenlager. Berge von erbeuteten Helmen und Stapel von Rohlingen. Große Mengen von Geschützrohren und Granaten in einer Fabrikhalle werden gezeigt, ebenso erbeutete Maschinen, Zink, Quecksilber und Kupferlager.
4	4. Deutsche Truppen besorgen Nachschub in der Heimat, Deutsches Reich, 1940 Mit der Bahn treffen deutsche Truppenverbände wieder in Deutschland ein, um Waffen und Ausrüstung nachzuholen. Kinder spielen auf einem Panzer IV. Die Soldaten werden von der Bevölkerung empfangen. Zur Begrüßung der eintreffenden Truppen streuen Frauen und Kinder Blumen auf die Straßen einer Stadt. Eine Panzereinheit (Panzer III) fährt durch die Straßen einer Garnisonsstadt, vorbei an jubelnden Menschen. Unterlegt sind Soldatenlieder.
5	5. Kameradschaftsfest in einem Ruhequartier einer Einheit der Waffen-SS, Deutsches Reich, 1940 Bei einem Kameradschaftsfest in einem Ruhequartier einer Einheit der Waffen-SS- tritt Bruno Fritz auf und hält einen humorösen Vortrag zum Thema Eishockey; viel Beifall der Zuschauer. Lachende, junge Männer der Waffen-SS.
6	6. Seekrieg in Norwegen und Ankunft Deutscher Soldaten aus Narvik, Reichskommissariat Norwegen/Deutsches Reich, 1940 Marineeinheiten bringen die Narvik-Kämpfer nach Deutschland zurück. Auf einem der Schiffe Generalleutnant Eduard Dietl. Die Soldaten verlassen die Schiffe und werden von der Bevölkerung begrüßt. Zug der Einheiten durch die Hafenstadt; unter den Gruppen auch die Besatzung des Zerstörers Z 21 „Wilhelm Heidkamp“ (gesunken am 10.04.1940 in der Narvik-Bucht) mit der Schiffsglocke. Verwundete Norwegenkämpfer treffen mit dem Lazarettschiff „Wilhelm Gustloff“ (ehemaliges „Kraft durch Freude“-Schiff) in einem deutschen Hafen ein und werden in Züge umgeladen.
7	7. Hitler besucht ein Lazarett, Deutsches Reich, 1940 Hitler besucht verwundete Soldaten in einem Lazarett, er macht einen Rundgang durch das Lazarett, schüttelt Hände und unterhält sich mit Verwundeten.
8	8. Verleihung des Eisernen Kreuzes und Panzerkampfwagenabzeichens, Deutsches Reich, 1940 Angetretene Soldaten, darunter viele Panzertruppen (im Panzer IV), werden mit dem Eisernen Kreuz und dem Panzerkampfwagenabzeichen ausgezeichnet.
9	9. Deutsche Militärparade in einer französischen Stadt, Frankreich, 1940 Infanterieabteilungen, Kradstaffeln und motorisierte schwere Feldhaubitze (15 cm sFH 18) marschieren im Gleichschritt mit klingendem Spiel und Reichsflaggen durch eine französische Stadt.
