chapter	content
1	1. Besuch des Oberbefehlshabers des Heeres bei den sich südlich der Ostfront befindlichen Armeen, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Der Oberbefehlshabers des Heeres Generalfeldmarschall Walther von Brauchitsch verlässt mit Generaloberst Eugen Ritter von Schobert ein Stabsgebäude. Von Schobert in einem Transportflugzeug (Fieseler Fi 156 „Storch“) vor dem Start.
2	2. Göring besucht das Hauptquartier des Oberbefehlshabers des Heeres, Ostpreußen, Deutsches Reich, 1941 Besuch des Reichsmarschalls Hermann Göring im Hauptquartier von Generalfeldmarschall von Brauchitsch. Begrüßung am Dienstwagen und Gang zur Stabsbaracke. Vortrag über den Einsatz der Pioniere durch einen Generalleutnant anhand einer Wandkarte. Göring und von Brauchitsch bei der Abfahrt.
3	3. Bombardierung von Brücken um Murmansk, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Schematische Darstellung des Gebietes um Murmansk. Start von Sturzkampfflugzeugen (Stuka Junkers Ju 87) auf einem Feldflughafen. Bombardierung von Brücken. Bombeneinschläge in der Tiefe.
4	4. Kämpfe um Viipuri, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Die Stadt Viipuri vom gegenüberliegenden Ufer aus. Finnische Truppen gehen in einem Waldgebiet in Stellung. Artilleriefeuer (Canon de 120 mm modèle 1878 und 10,5 cm kanon m/34) zur Vorbereitung eines Flussübergangs; Einschläge am anderen Ufer. Sturmpioniere beim Übersetzen in Ruderbooten; Einschläge auf dem Wasser. Einsatz einer Panzerabwehrkanonen (PaK) -Feuer (Bofors 37 mm) gegen sowjetische Bunker. Beseitigung von Drahtsperren. Maschinengewehr (MG)-Feuer (Maxim M/32-33 und DP-27). Beschuss von Häusern am Stadtrand. Infanterie dringt in die Stadt vor; MG-Stellungen auf Straßen und an einem Fenster. Zurschaustellung von zerstörten Gebäuden in der Stadt u.a. der Bahnhof und eine Kirche. Die Finnische Flagge.
5	5. Kämpfe im Gebiet des Ladogasees, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Vormarsch finnischer Truppen am Ladogasee Richtung Leningrad. Vorbeimarsch an verwüsteten Häusern. Vorgehende Truppen in einem Dorf; Fahrrad- und Fahrzeugeinsatz u.a. mit erbeuteten sowjetischen Panzern (T-26).
6	6. Kämpfe auf dem Finnischen Meerbusen, Republik Finnland/Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Schematische Darstellung des Gebietes um Leningrad. Einsatz von Schnellbooten im finnischen Meerbusen. Beschuss eines sowjetischen Bootes. Abwurf von Wasserbomben zur Abwehr eines sowjetischen Unterseebootes. Abwehr sowjetischer Flieger mit der Bord-Flugabwehrkanone (leichte 2 cm Flak). Abschuss eines Flugzeuges.
7	7. Luftangriff auf Stellungen bei Leningrad, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Deutsche Bomber (Heinkel He 111) im Anflug auf sowjetische Befestigungsanlagen vor Leningrad. Tiefflugangriff auf sowjetische Batteriestellungen und Einsatz der Bordgeschütze. Zerstörtes Brennstofflager.
8	8. Kampf um Leningrad, Russische Sozialistische Föderative Sowjetrepublik, Sowjetunion, 1941 Zerstörte Bunker und Verteidigungsanlagen vor Leningrad. Zerstörtes sowjetisches Kriegsgerät und Panzer (BT-7). Schwerer erbeuteter Panzer (KW-1), Panzer IV und ungarische Panzer (40M Turán) auf der Fahrt durch ein zerstörtes Dorf; Panzer IV durchbricht eine Mauer. Schwere Feldhaubitze (15 cm sFH 18) wird in Stellung gebracht; Feuer auf sowjetische Stellungen. Sturmgeschütz (StuG III) und Infanterie im Marsch. Beobachtungsstelle der Artillerie. Leichte Flak feuert auf Bunker; feuernde 8,8 cm Flak. Beobachtung der Einschläge auf den Duderhofer Höhen; feuernde leichte Feldhaubitzen (10,5 cm leFH 18). Die Stadt Leningrad. Feuernde Batterien (21 cm Mörser 18).
9	9. Luftangriff im Raume von Odessa, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Schematische Darstellung des Gebietes um Odessa. Angriff deutscher Bomber (He 111) auf sowjetische Industrieanlagen am Schwarzen Meer. Die Besatzung in der Kanzel. Bombardierung einer Ortschaft sowie einer Bahnlinie aus großer Höhe; in der Tiefe die Einschläge. Bombenabwurf auf ein sowjetisches Transportschiff auf dem Schwarzen Meer; das brennende Schiff; Bordfunker.
10	10. Umfassungsschlacht bei Kiew, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Schematische Darstellung der Umfassungsschlacht östlich von Kiew; Größenvergleich zu Deutschland. Kampf um Krementschuk. Vorbereitung des Übergangs über den Dnjepr durch Artilleriefeuer (sFH 18). Rauchschwaden von brennenden Tankschiffen am Ufer des Dnjepr; zerstörte Überreste. Einmarsch deutscher Truppen in Krementschuk; die durch Kriegseinwirkungen gezeichnete Stadt. Vormarsch deutscher Truppen durch ein sowjetisches Dorf; Kraftfahrzeuge und Kräder fahren durch schlammige und morastige Dorfstraßen. Deutsche Infanterie in Tschernigow an der Desna; Panzerjäger mit leicher 3,7 cm PaK 36 in den Straßen. Soldaten bei einer Marschpause. Zerbombte Häuserschluchten und Ruinen; Tote Pferde und zerstörtes Kriegsmaterial. Nachschubkolone mit pferdebespannten Wagen. Marschierender Gefangenenzug. Eingegrabene Infanteristen ostwärts von Tschernigow; Gefechtspause; Essenträger; Austeilung des Essens in Kochgeschirren. Artilleriefeuer (sFH 18) auf sowjetische Stellungen an der Desna. Infanterie setzt in Schlauchbooten über die Desna über; Bildung eines Brückenkopfes. Vorstoß auf Konotop. Anfordern von Artillerie durch Abschuss einer Leuchtpistole. Sturmgeschütze fahren vor. Beschuss von Stellungen an der Eisenbahnlinie Kiew – Moskau. MG-Feuer am Bahndamm. Feuernde Batterie (sFH 18). Pferdebespannte Wagen ziehen auf Straßen in Richtung Kiew; der Transportzug. Bau von behelfsmäßigen Übergängen über einen Fluss. Sowjetische Panzersperren. Gefecht in einem Waldstück vor Kiew; Soldaten durchkriechen weitere Panzersperren. Marschierende Infanteristen. Beschuss schwerer Feldhaubitzen auf das Vorgelände von Kiew. Infanterie überquert ein Feld. Soldaten in einem zerstörten Dorf. Vorstoß bis zum Dnjepr; Zerstörte Brücken. Einmarsch deutscher Truppen in Kiew am 19.09.1941 durch die 6. Armee. Flug über Kiew; die einrückenden Truppen. Die Innenstadt von Kiew: Einwohner, Soldaten, Häuser, Barrikaden und die Uspenski-Kathedrale des Kiewer Höhlenklosters. Panzer 38(t), Stuka, Artillerie (Mörser 18), Infanterie, Bombenabwürfe, Einschläge, Flammenwerfer-Einsatz und Sturmgeschütz als Abspann (unterlegt das Lied: „Nun brausen nach Osten die Meere ins russische Land hinein. Führer befiehl, wir folgen Dir...“).
