chapter	content
1	"1. Zauberkunst, Deutsches Reich, 1944. (Sprecher:) „Die Mitglieder des magischen Zirkels bei einer ihrer Zusammenkünfte beim Austausch neuer Tricks.“ Männer, darunter Offiziere, sind in einem Saal um einen Tisch versammelt. Vorführung von Zaubertricks: Ein Offizier macht Handbewegungen und ein Gummiball erscheint. Ein anderer Offizier nimmt den Ball auf. (Original-Ton: ""Großartig, ein Ball. Ein Ball? Nein, zwei Bälle. Zwei Bälle, zwei Bälle. Greif in die Luft, drei Bälle.""). Der Offizier hält drei Bälle zwischen seinen Fingern. Tisch mit Zauberutensilien, u.a. Bälle, Tuch, Becher und Schnur. Ein Mann namens Pantel zeigt einen Trick mit einer Taschenuhr (Original-Ton: ""Schauen sie her, hier leg ich die Uhr rein, nicht wahr und umspanne sie ganz fest, nicht wahr, da zeige ich nur mit dem Zeigefinger der rechten Hand darauf, bums ist die Taschenuhr hier.""). Vorführung eines Geldtricks: Geldtücke im Wert von 80 Pfennigen werden auf einer Handgestapelt und ein 20 Markschein zusammengerollt darübergestülpt. (Original-Ton: ""80 Pfennig, darf ich bitten mal die Hand hier mal so herzuhalten, aber anders rum. 80 Pfennig und 20 Mark, aber leere Tüte, kommt hier darauf. Wieviel Geld ist auf ihrer Hand. 20 Mark und 80 Pfennige, stimmt's? Wetten sie mit mir? Eins, zwei, drei Simsalabim, sie haben die Wette verloren.""). Als der Mann den 20-Mark Hut lüftet, sind die Geldstücke verschwunden. Unter den Zauberern auch Soldaten. Heiterkeit."
2	2. Zauberkunst, Lazarett, Deutsches Reich, 1944. Zauberkünstler führt in einem Lazarett vor Verwundeten und Krankenschwestern seine Kunststücke vor. Lachende Verwundete und Krankenschwestern. Zwei Verwundete in einem Bett. Einbeziehung des Publikums in die Zaubertricks. Krankenschwestern und Verwundete klatschen.
3	3. Genesung, Deutsches Reich, 1944. Unteroffizier Otto Rodewald wird in einem Lazarett am Bauch verbunden. Rodewald zieht sich seine Uniform mit Ritterkreuz an. Rodewald auf dem Weg zur Arbeit, vorbei am Pförtner. Er trägt einen weißen Kittel über der Uniform mit Ritterkreuz. Rodewald bei der Arbeit als Konstrukteur in einem Rüstungswerk. Rodewald am Zeichentisch. Rodewald im fachlichen Gespräch mit Arbeitern des Werkes.
4	4. Reichsarbeitsdienst, Deutsches Reich, 1944. Soldaten sitzen U-förmig auf einem Appell-Platz. Soldaten bei der Ausbildung an einer Europakarte. Marschierende Männer. Ausbildung im Gelände als Infanteristen mit Kleinkalibergewehren. Schießübungen auf ein Miniaturdorf und auf bewegliche Zielattrappen. Tarnung im Gelände. Ende der Übung und Schlussbesprechung mit Feldmeister Hans Gerdts.
5	5. Rückzug, Griechenland, Albanien, Jugoslawien, 1944. Rückzug der deutschen Truppen aus Griechenland. Sturmgeschütz auf einer Straße. Artillerie feuert. Rauchwolken. Fahrradkompanie. Sprecher: „Albanische Nationalisten“ jubeln mit hoch erhobenen Gewehren. Der deutsche Kommandeur im Gespräch mit Albanern. Sturmgeschütze und Fahrradkompanie rollen weiter auf der Rückzugsstraße.
6	6. Rückzug, Ungarn, 1944. Kartentrick: Ungarn, Kroatien, Serbien, Rumänien, Budapest, Debrecen, Grosswardein, Klausenburg, Ploesti, Bukarest, Belgrad. (Sprecher) Beobachtungsstellung des Reichsarbeitsdienstes an der Donau. Beobachtungsposten gibt Meldung, die per Feldtelefon weitergegeben wird. Flakbatterie im Erdkampfeinsatz an der Donau. Artilleriebeschuss von Stellungen. Explosionen im Wasser und am Ufer eines Stromes.
7	7. Logistik, Ostsee, 1944. Kartentrick: Deutsches Reich, Polen, Sowjetunion, Reval, Riga, Mariampole, Tilsit, Warschau, Krakau. (Sprecher:) „In einem deutschen Ostseehafen wird Nachschub für die Kurlandfront verladen.“ Verladen von Kisten. Geleitzug. Sicherung des Konvois durch Torpedoboote, Zerstörer und Räumboote. Der Konvoi auf der Fahrt. Kreuzer feuert mit Geschützen verschiedener Kaliber. Feuer und Rauchwolken am Ufer. Tiefflieger. Signallicht der Schiffe. Schiffe bei schneller Fahrt.
8	8. Belagerung, Frankreich, 1944. Kartentrick: Frankreich, Dünkirchen, Lorient, St. Nazaire. Hafen einer französischen Stadt. Schiffe nahe der Küste, Explosionen im Wasser. Flakabwehr in einem Stützpunkt an der Atlantikküste gegen Luftziele. Bombeneinschläge im Wasser. Absturz eines brennenden Flugzeuges. Brände und Zerstörung in der französischen Hafenstadt. Krankenauto fährt durch die Straßen. Rauchwolken. Wrack eines abgeschossenen Lightning-Bombers am Ufer. Schriftzüge: „Pilot Capt. L. E. Aubrey, Crew Chief Schoenbeck, Asst. Christensen.“
9	9. Rückzug, Frankreich, Belgien, Niederlande, Deutsches Reich, 1944. Fahrradkompanien und Infanteristen mit Panzerschreck auf dem Marsch. Schwere deutsche Artillerie feuert. Grenadiere im Gefecht. Explosionen. Nebelwerfer feuern Salven. Grenadiere rennen durch Nebel. Panzerschreck im Einsatz.
10	10. Rückzug, Vogesen (?), Frankreich, 1944. Sturmgeschütze rollen bei Schneefall aus der Bereitstellung. Ein am Bein verwundeter Offizier leitet seine Untergebenen an. Sturmgeschütz mit Mörser feuert auf Ziele. Explosionen im Schnee. Abgeschossene amerikanische Panzer. Wachtposten in den Bergen. Eiszapfen. Ein Spähtrupp in einem verschneiten Waldgelände der Vogesen. Soldaten in weißen Tarnanzügen. Verschneites Bergpanorama.
