chapter	content
1	1. Deutsche Flugstaffel Aufklärungseinsatz an der Ostfront, Sowjetunion, 1941 Karte: Verlauf des deutschen Vorstoßes, mit dem Deutschen Reich, Rumänien und Finnland auf der einen Seite und Sowjetunion auf der anderen Seite. Start eines Nahaufklärers (Henschel HS 123). Felder und Landstraßen mit einer Fahrzeugkolonne. Entwicklung der Luftbildaufnahmen in einem mobilen Fotolabor nach der Landung. Fliegeroffiziere bei der Auswertung der Luftbildaufnahmen mit Lupen und Kartenmaterial.
2	2. Deutsche Kampfflugzeuge auf Angriffsflug über Lemberg, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Start von Bombern (Heinkel He 111). Formationsflug; Pilot beim Flug. Bombenangriff auf sowjetische Nachschubstraßen und Bahnanlagen; Bombenteppich und Bombeneinschläge. Schattenwurf einer Maschine auf Feldern. Zerstörte Festungswerke bei Lemberg.
3	3. Deutsche Truppen beim Vormarsch und in der Stadt Lemberg, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Deutsche Verbände im Vormarsch auf Lemberg. Lkw-Kolonne bei der Fahrt auf einer unebenen Landstraße; ein Lkw bleibt im Schlamm der Straße stecken und wird mittels Schaufeln wieder fahrtüchtig gemacht; Kradschützen schieben ihr Motorrad; Fahrzeuge setzen ihre Fahrt fort. Die Stadt Lemberg mit Altstadt; Rauchwolke über den Dächern. Gebirgsjäger, Pkws, Kräder, Lkws, Mannschaftswagen und Halbkettenfahrzeuge ziehen an Zivilisten vorbei; winkende Bewohner; Bevölkerung im Gespräch mit Soldanten. Das Brygidki-Gefängnis des sowjetischen Geheimdienstes; Fassade mit Einschusslöchern; Zivilisten tragen Körper aus dem Gefängnis und auf eine Wiese; Reaktionen der Bewohner; die angehäuften Leichen. Abführung und Drangsalierung von Personen in zivil; der Sprecher macht antisemitische und diffamierende Bemerkungen über vorgeführte Personen. Eine Stalin-Gipsfigur wird mit einem Vorschlaghammer zerschlagen; ein Stalin-Denkmal vom Sockel gestürzt und ein Stalin-Transparent von einer Hauswand gerissen; klatschende Menschenmenge.
4	4. Bombardierung von militärischen Zielen an der Ostfront, Ukrainische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Formationsflug von Bombern (He 111); Pilot während des Fluges in der Kanzel. Bombenabwurf auf Nachschubstraßen: Fall der Bomben und Detonationen in der Tiefe; Pilot in der Kanzel schaut nach unten. Geöffnete Bombenklappe eines Kampfflugzeuges; herausfallende Bomben über dem Flugzeugwerk „Bolschewik“; Detonationen in der Industrieanlage aus der Vogelperspektive gefilmt. Luftbild des brennenden Flugzeugwerkes.
5	5. Deutsche Truppen beim Vormarsch im Raum westlich von Białystok, Weißrussische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Kartentrick: Aufmarsch deutscher Verbände westlich von Białystok. Auf einer Landstraße gehen deutsche Soldaten vor: darunter Infanterie, bespannte und motorisierte Einheiten, Kettenfahrzeuge mit schwereren Feldhaubitzen (15 cm sFH 18), Panzer II und ein Sturmgeschütz (StuG III). Abfeuern einer leichten Flugabwehrkanone (2 cm Flak) auf einem Feld; Detonationen beim Gefecht um ein brennendes Gehöft. Gefangengenommene Personen mit erhobenen Händen; deutscher Soldat inspiziert die Papiere eines Mannes in zivil. Fahrzeuge beim Kampf auf einer Landstraße nach Minsk; Abfeuern von Geschützen in ein Waldstück hinein; ein explodierender sowjetischer Panzer (BT-7). Sowjetische Gefangenkolonnen werden im Laufschritt getrieben und strömen aus dem Wald. Vorrückende deutsche Panzer II; Fahrzeug- und Panzerwracks am Straßenrand. Kolonne von bespannten Einheiten.
6	6. Deutsche Geschütze im Kampf gegen sowjetische Panzer im Raum bei Minsk, Weißrussische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Infanterie im Gefecht. Deutsche Panzerabwehrkanonen (3,7 cm PaK 36) im Einsatz: Geschütz wird geladen; Soldat gibt Winkzeichen; Granateneinschlag in einen Panzer auf einem Feldweg; sowjetischer Soldat ergibt sich mit erhobenen Händen; deutsche Soldaten laden PaK 36 und feuern auf einen Panzer; abfeuern eines leichtes Infanteriegeschützes (7,5 cm leIG 18); Beschuss mit Maschinengewehr (MG) aus einem Graben heraus; brennendes Kriegsmaterial; deutsche Soldaten beim Vorstoß; Panzerwracks auf einer Landstraße. Sowjetische Soldaten laufen mit erhobenen Händen über und werden abgeführt. Filmberichter mit Kamera am Rande eines Feldes; leichte Feldhaubitze (10,5 cm leFH 18) wird ausgerichtet. Laden und Abfeuern einer PaK; Detonation in einem Feld. Laden und mehrfaches Abfeuern von unterschiedlichen Geschützen (u.a. 8,8 cm Flak); Detonationen; Reihe von Fahrzeugwracks am Waldrand. Vorgehender Panzer IV und Halbkettenfahrzeug mit leichter Feldhaubitze; brennende russische Panzer (u.a. T 34) im Gelände.
7	7. Gefangene sowjetische Truppen westlich von Minsk, Weißrussische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Menschenmasse von sowjetischen Soldaten auf einem Sammelplatz sitzend; einzelne Gefangene. Eine Kolonne im Marsch; Gesichter einzelner Gefangene; die verwüstete Landschaft; Schild: „Nach Berlin 1222 / Breslau 1180 / Moskau 620“.
8	8. Angriff deutscher Zerstörer auf einen sowjetischen Feldflughafen, Sowjetunion, 1941 Deutscher Feldflughafen mit Zerstörern (Messerschmitt Bayrische Flugzeugwerke Bf 110). Fliegerbomben werden auf Transportschlitten zu den Maschinen befördert. Beschriftung einer Bombe: „Russische Eier“. Formationsflug der Zerstörer an bewölktem Himmel; Sowjetischer Feldflughafen; am Boden stehende Maschinen werden von Bordwaffen mit Leuchtspurmunition beschossen. Formationsflug der Staffeln; Beschuss eines sowjetischen Bombers; Absturz und der russischen Maschine; Brand des Flugzeuges mit schwarzem Rauchkegel. Feld mit Flugzeugtrümmern.
9	9. Vormarsch deutscher Truppen an der Ostfront, Litauische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Kartentrick über Vormarsch deutscher Truppen im südlichen Litauen bis nach Lettland: darunter die Städte Kowno, Wilna, Kalwarja, Dünaburg und Riga. Deutsche Kavallerie beim Vorrücken im Raum Kowno; Durchreiten eines Flusses; Kradschütze und motorisierte Einheit mit PaK 36 beim Durchfahren eines Flusses. Motorisierte Einheiten, darunter Panzer II, Pkws, Lkws und Krad, beim Vorgehen auf Straßen und durch zerstörte Ortschaften bei Kalvarija; brennende Trümmer, tote Pferde und Häuserruinen säumen die Straßen. Gefecht vor Wilna um die Einnahme der Stadt: schwere Feldhaubitze feuert; fahrender Panzer II; deutsche Soldaten im Straßengraben in Deckung hinter einem Lkw; brennender sowjetischer Panzer in Graben. Abfeuern einer leichten Feldhaubitze und Detonationen an einem Waldrand mit vorbeifahrenden Krädern. Vorausabteilung bestehend aus Panzerspähwagen (Sonderkraftfahrzeug Sd. Kfz. 231) und Kradschützen überqueren einen Acker. Eine Einfallstraße mit brennenden sowjetischen Panzerwracks und Geschütze (76 mm Gebirgskanone „M1938“) am Straßenrand. Einmarsch in Wilna: deutsche Infanterie und motorisierte Verbände marschieren in die Stadt ein; Frauen verteilen Blumen; Hakenkreuzfahne über der Straße vor dem Rathaus; getarnte Panzer 38(t) rollen durch eine Straße an der Bevölkerung vorbei; kleinere Menschenmenge auf einem Platz, im Hintergrund steht eine Reihe von Fahrzeugen (u.a. Aufklärungsfahrzeug BA-10) und Geschütze.
10	10. Verbände der Waffen-SS beim Vormarsch auf Dünaburg, Lettische Sozialistische Sowjetrepublik, Sowjetunion, 1941 Kräder mit Beiwagen halten auf einer Landstraße an und beschreiben die aufgestellte Tragfläche eines abgeschossenen sowjetischen Bombers mit „SS“ neben dem Roten Stern. Infanterie und motorisierte Verbände der SS im Marsch, darunter Kräder mit Beiwagen und Pkws. Dünaburg wird erreicht: Rauch quillt aus einem ausgebrannten Gebäude, davor ein Geschütz (76 mm Abteilungsgeschütz „M1902/30“). Fahrzeuge und Geschütze (152 mm Geschütz „M1910/34“, 152 mm Haubitze „M1910/37“ und 76 mm Flugabwehrgeschütz „M1931“), sowie Kriegsmaterial und Fahrzeugwracks am Rande einer Rückzugsstraße.
