chapter	content
1	1. Arbeitsdienst im Reichskommissariat Norwegen, 1940 Lager des weiblichen Arbeitsdienstes in Norwegen. Auszug aus dem Lager. Die Arbeiterinnen beim Roden des Bodens, bei Erntearbeiten, beim Aufsetzen von Garben und beim Einbringen der Ernte.
2	2. Einzug ungarischer Truppen in Siebenbürgen, Rumänien, 1940 Einzug ungarischer Truppen in Siebenbürgen am 05.09.1940. Empfang durch die Bevölkerung. Angeführt werden die Truppen von Reichsverweser Miklós Horthy. Horthy bei einer Festzeremonie mit der ungarischen Fahne auf einem Podest.
3	3. Spaniens Innenminister Súñer in Berlin, Deutsches Reich, 1940 Der spanische Innenministers Ramón Serrano Súñer beim Eintreffen in der Neuen Reichskanzlei, zu einem Besuch bei Adolf Hitler. Súñer und Reichsführer der SS Heinrich Himmler beim Abschreiten von Einheiten der SS-Leibstandarte „Adolf Hitler“ und Einheiten der Polizei. Blick auf SS-Männer in Tarnjacken. Reichsorganisationsleiter Robert Ley und Súñer bei Besichtigung von Volkswagenmodellen. Ansprache Súñers.
4	4. Der italienische Kolonialminister Teruzzi in München und Berlin, Deutsches Reich, 1940 Empfang von Attilio Teruzzi in München. Teruzzi schreitet mit Reichsstatthalter von Bayern Franz Ritter von Epp die Front einer Ehrenformation ab. Teruzzi in Berlin beim Abschreiten einer Ehrenformation. Niederlegung eines Kranzes am Reichsehrenmal. Teruzzi wird an der neuen Reichskanzlei von Hitler begrüßt. Besichtigung der Schlachtfelder an der Westfront.
5	5. Wiedersehensfeier der zurückgekehrten evakuierten Bevölkerung in Saarbrücken, Deutsches Reich, 1940 Feierstunde auf dem „Befreiungsfeld“ im Ostviertel in Saarbrücken. Angetretene Einheiten der Wehrmacht, der Organisation Todt (OT) und des Reichsarbeitsdienstes (RAD). Auf der Tribüne Reichminister Fritz Todt und Gauleiter Josef Bürckel. Zug der Einheiten durch die Straßen Saarbrückens, u.a. über den St. Johanner Markt, dann durch die Stephansstraße an der Johanneskirche vorbei. An den Straßen viele Zuschauer. Todt vor dem Saarbrückener Rathaus bei der Abnahme des Vorbeimarsches. Zwei Uniformierte mit einem Schild mit der Aufschrift „Festungspionierstäbe Festungsnachrichtenstäbe“. Unter den Einheiten auch Abteilungen von Westwallarbeitern mit Festwagen, die den Bau von Bunkern darstellen.
6	6. Produktion landwirtschaftlicher Geräte und Maschinen, Deutsches Reich, 1940 Rohlinge für Pflugschare werden erhitzt, gewalzt und geschmiedet. Schleifen der Pflugschare und Montage der Pflüge. Herstellung von Drillmaschinen. Fertige Maschinen auf dem Werkhof.
7	7. Bau eines 500.000 KW Turbinengenerators, Deutsches Reich, 1940 Aufsetzen des Deckels mit Hilfe von Kränen. Einsetzen des Rotors.
8	8. Minenherstellung, Deutsches Reich, 1940 Ein mit Schwarzpulver gefülltes Fass. In einem Werkmuseum wird die Entwicklung der Mine gezeigt. In ein mit Säure gefülltes Glas wird in eine Bleikapsel gelegt. Arbeiterinnen lackieren Bleikapseln. Einsetzung der Sprengladung und Anbringen der Zünder. Fertige Minen im Lager. Minenleger auf Seefahrt. Die Minen werden an Bord geschärft.
9	9. Herstellung von Stiefeln für die Wehrmacht, Deutsches Reich, 1940 Ausstanzen der Sohlen, Pressen der Absätze, Zuschneiden des Schaftleders, Steppen der Schäfte, Befestigung der Sohle, Anbringen von Nägeln.
10	10. Verwundete bei Turnübungen, Deutsches Reich, 1940 Einzelne Gruppen bei unterschiedlichen Turnübungen in einem Sanatorium.
